Time,Displacement,Force
"4.6400","4.6204","0.3159"
"4.6600","4.6404","0.3161"
"4.6800","4.6605","0.3159"
"4.7000","4.6805","0.3161"
"4.7200","4.7006","0.3165"
"4.7400","4.7205","0.3168"
"4.7600","4.7406","0.3176"
"4.7800","4.7604","0.3180"
"4.8000","4.7806","0.3183"
"4.8200","4.8005","0.3176"
"4.8400","4.8206","0.3192"
"4.8600","4.8406","0.3194"
"4.8800","4.8606","0.3201"
"4.9000","4.8806","0.3191"
"4.9200","4.9005","0.3197"
"4.9400","4.9206","0.3192"
"4.9600","4.9406","0.3196"
"4.9800","4.9606","0.3189"
"5.0000","4.9806","0.3206"
"5.0200","5.0006","0.3206"
"5.0400","5.0207","0.3215"
"5.0600","5.0406","0.3202"
"5.0800","5.0607","0.3218"
"5.1000","5.0806","0.3213"
"5.1200","5.1007","0.3223"
"5.1400","5.1206","0.3212"
"5.1600","5.1407","0.3232"
"5.1800","5.1606","0.3227"
"5.2000","5.1806","0.3233"
"5.2200","5.2007","0.3216"
"5.2400","5.2206","0.3228"
"5.2600","5.2406","0.3223"
"5.2800","5.2604","0.3239"
"5.3000","5.2805","0.3233"
"5.3200","5.3004","0.3239"
"5.3400","5.3205","0.3235"
"5.3600","5.3406","0.3251"
"5.3800","5.3606","0.3241"
"5.4000","5.3806","0.3250"
"5.4200","5.4005","0.3239"
"5.4400","5.4206","0.3246"
"5.4600","5.4405","0.3240"
"5.4800","5.4606","0.3260"
"5.5000","5.4805","0.3252"
"5.5200","5.5005","0.3262"
"5.5400","5.5206","0.3250"
"5.5600","5.5406","0.3255"
"5.5800","5.5607","0.3248"
"5.6000","5.5805","0.3261"
"5.6200","5.6006","0.3264"
"5.6400","5.6206","0.3277"
"5.6600","5.6406","0.3262"
"5.6800","5.6606","0.3262"
"5.7000","5.6806","0.3266"
"5.7200","5.7007","0.3279"
"5.7400","5.7207","0.3277"
"5.7600","5.7407","0.3277"
"5.7800","5.7606","0.3262"
"5.8000","5.7807","0.3257"
"5.8200","5.8005","0.3273"
"5.8400","5.8205","0.3276"
"5.8600","5.8404","0.3288"
"5.8800","5.8606","0.3275"
"5.9000","5.8806","0.3286"
"5.9200","5.9006","0.3282"
"5.9400","5.9206","0.3284"
"5.9600","5.9406","0.3268"
"5.9800","5.9606","0.3261"
"6.0000","5.9806","0.3246"
"6.0200","6.0004","0.3250"
"6.0400","6.0205","0.3243"
"6.0600","6.0405","0.3264"
"6.0800","6.0607","0.3245"
"6.1000","6.0806","0.3250"
"6.1200","6.1006","0.3230"
"6.1400","6.1205","0.3253"
"6.1600","6.1406","0.3235"
"6.1800","6.1605","0.3259"
"6.2000","6.1805","0.3245"
"6.2200","6.2006","0.3262"
"6.2400","6.2206","0.3234"
"6.2600","6.2407","0.3251"
"6.2800","6.2606","0.3234"
"6.3000","6.2808","0.3251"
"6.3200","6.3006","0.3245"
"6.3400","6.3208","0.3272"
"6.3600","6.3407","0.3250"
"6.3800","6.3606","0.3250"
"6.4000","6.3806","0.3238"
"6.4200","6.4005","0.3248"
"6.4400","6.4206","0.3242"
"6.4600","6.4405","0.3275"
"6.4800","6.4605","0.3263"
"6.5000","6.4806","0.3265"
"6.5200","6.5005","0.3239"
"6.5400","6.5206","0.3258"
"6.5600","6.5406","0.3240"
"6.5800","6.5606","0.3283"
"6.6000","6.5805","0.3233"
"6.6200","6.6007","0.3258"
"6.6400","6.6206","0.3223"
"6.6600","6.6407","0.3275"
"6.6800","6.6606","0.3235"
"6.7000","6.6806","0.3206"
"6.7200","6.7007","0.3195"
"6.7400","6.7205","0.3187"
"6.7600","6.7406","0.3157"
"6.7800","6.7605","0.3168"
"6.8000","6.7807","0.3191"
"6.8200","6.8005","0.3177"
"6.8400","6.8205","0.3178"
"6.8600","6.8406","0.3182"
"6.8800","6.8606","0.3147"
"6.9000","6.8806","0.3221"
"6.9200","6.9006","0.3157"
"6.9400","6.9206","0.3229"
"6.9600","6.9406","0.3142"
"6.9800","6.9606","0.3218"
"7.0000","6.9806","0.3140"
"7.0200","7.0006","0.3200"
"7.0400","7.0207","0.3168"
"7.0600","7.0406","0.3245"
"7.0800","7.0608","0.3152"
"7.1000","7.0807","0.3206"
"7.1200","7.1008","0.3166"
"7.1400","7.1205","0.3222"
"7.1600","7.1406","0.3162"
"7.1800","7.1605","0.3233"
"7.2000","7.1805","0.3186"
"7.2200","7.2006","0.3213"
"7.2400","7.2206","0.3160"
"7.2600","7.2407","0.3234"
"7.2800","7.2605","0.3195"
"7.3000","7.2806","0.3230"
"7.3200","7.3004","0.3182"
"7.3400","7.3206","0.3221"
"7.3600","7.3406","0.3181"
"7.3800","7.3607","0.3233"
"7.4000","7.3807","0.3199"
"7.4200","7.4006","0.3222"
"7.4400","7.4206","0.3201"
"7.4600","7.4406","0.3241"
"7.4800","7.4606","0.3198"
"7.5000","7.4806","0.3241"
"7.5200","7.5004","0.3226"
"7.5400","7.5206","0.3241"
"7.5600","7.5405","0.3189"
"7.5800","7.5607","0.3256"
"7.6000","7.5806","0.3223"
"7.6200","7.6007","0.3242"
"7.6400","7.6206","0.3207"
"7.6600","7.6406","0.3252"
"7.6800","7.6606","0.3228"
"7.7000","7.6806","0.3245"
"7.7200","7.7006","0.3221"
"7.7400","7.7204","0.3247"
"7.7600","7.7405","0.3233"
"7.7800","7.7604","0.3268"
"7.8000","7.7807","0.3236"
"7.8200","7.8005","0.3255"
"7.8400","7.8206","0.3236"
"7.8600","7.8405","0.3263"
"7.8800","7.8605","0.3237"
"7.9000","7.8805","0.3276"
"7.9200","7.9005","0.3262"
"7.9400","7.9206","0.3268"
"7.9600","7.9405","0.3237"
"7.9800","7.9604","0.3279"
"8.0000","7.9805","0.3267"
"8.0200","8.0005","0.3276"
"8.0400","8.0206","0.3251"
"8.0600","8.0404","0.3268"
"8.0800","8.0605","0.3262"
"8.1000","8.0805","0.3282"
"8.1200","8.1007","0.3275"
"8.1400","8.1206","0.3285"
"8.1600","8.1407","0.3289"
"8.1800","8.1606","0.3277"
"8.2000","8.1807","0.3267"
"8.2200","8.2007","0.3272"
"8.2400","8.2206","0.3290"
"8.2600","8.2407","0.3290"
"8.2800","8.2605","0.3287"
"8.3000","8.2806","0.3287"
"8.3200","8.3006","0.3293"
"8.3400","8.3207","0.3272"
"8.3600","8.3407","0.3261"
"8.3800","8.3606","0.3257"
"8.4000","8.3806","0.3272"
"8.4200","8.4006","0.3256"
"8.4400","8.4207","0.3263"
"8.4600","8.4405","0.3254"
"8.4800","8.4606","0.3261"
"8.5000","8.4806","0.3243"
"8.5200","8.5006","0.3295"
"8.5400","8.5207","0.3258"
"8.5600","8.5406","0.3277"
"8.5800","8.5607","0.3248"
"8.6000","8.5806","0.3281"
"8.6200","8.6006","0.3252"
"8.6400","8.6205","0.3284"
"8.6600","8.6405","0.3230"
"8.6800","8.6604","0.3297"
"8.7000","8.6805","0.3251"
"8.7200","8.7007","0.3324"
"8.7400","8.7207","0.3240"
"8.7600","8.7408","0.3302"
"8.7800","8.7607","0.3250"
"8.8000","8.7807","0.3305"
"8.8200","8.8005","0.3249"
"8.8400","8.8205","0.3313"
"8.8600","8.8405","0.3269"
"8.8800","8.8607","0.3307"
"8.9000","8.8807","0.3263"
"8.9200","8.9005","0.3306"
"8.9400","8.9207","0.3276"
"8.9600","8.9407","0.3292"
"8.9800","8.9607","0.3289"
"9.0000","8.9805","0.3300"
"9.0200","9.0004","0.3312"
"9.0400","9.0206","0.3302"
"9.0600","9.0405","0.3300"
"9.0800","9.0606","0.3297"
"9.1000","9.0806","0.3296"
"9.1200","9.1007","0.3291"
"9.1400","9.1206","0.3298"
"9.1600","9.1407","0.3303"
"9.1800","9.1607","0.3310"
"9.2000","9.1805","0.3295"
"9.2200","9.2006","0.3296"
"9.2400","9.2206","0.3280"
"9.2600","9.2407","0.3315"
"9.2800","9.2606","0.3294"
"9.3000","9.2807","0.3332"
"9.3200","9.3006","0.3267"
"9.3400","9.3207","0.3316"
"9.3600","9.3406","0.3280"
"9.3800","9.3605","0.3318"
"9.4000","9.3806","0.3296"
"9.4200","9.4005","0.3334"
"9.4400","9.4206","0.3273"
"9.4600","9.4405","0.3316"
"9.4800","9.4606","0.3327"
"9.5000","9.4806","0.3332"
"9.5200","9.5005","0.3295"
"9.5400","9.5205","0.3323"
"9.5600","9.5406","0.3309"
"9.5800","9.5606","0.3330"
"9.6000","9.5805","0.3308"
"9.6200","9.6006","0.3337"
"9.6400","9.6205","0.3312"
"9.6600","9.6405","0.3332"
"9.6800","9.6606","0.3308"
"9.7000","9.6805","0.3328"
"9.7200","9.7004","0.3312"
"9.7400","9.7204","0.3334"
"9.7600","9.7406","0.3311"
"9.7800","9.7605","0.3323"
"9.8000","9.7806","0.3286"
"9.8200","9.8005","0.3348"
"9.8400","9.8206","0.3299"
"9.8600","9.8406","0.3340"
"9.8800","9.8606","0.3289"
"9.9000","9.8806","0.3333"
"9.9200","9.9006","0.3291"
"9.9400","9.9206","0.3322"
"9.9600","9.9405","0.3288"
"9.9800","9.9606","0.3354"
"10.0000","9.9806","0.3289"
"10.0200","10.0007","0.3347"
"10.0400","10.0207","0.3298"
"10.0600","10.0407","0.3345"
"10.0800","10.0608","0.3295"
"10.1000","10.0805","0.3339"
"10.1200","10.1006","0.3312"
"10.1400","10.1205","0.3346"
"10.1600","10.1406","0.3310"
"10.1800","10.1605","0.3342"
"10.2000","10.1805","0.3309"
"10.2200","10.2006","0.3338"
"10.2400","10.2205","0.3321"
"10.2600","10.2406","0.3347"
"10.2800","10.2605","0.3338"
"10.3000","10.2805","0.3344"
"10.3200","10.3003","0.3330"
"10.3400","10.3204","0.3342"
"10.3600","10.3405","0.3337"
"10.3800","10.3606","0.3352"
"10.4000","10.3807","0.3337"
"10.4200","10.4006","0.3346"
"10.4400","10.4206","0.3310"
"10.4600","10.4406","0.3389"
"10.4800","10.4607","0.3366"
"10.5000","10.4805","0.3363"
"10.5200","10.5004","0.3352"
"10.5400","10.5205","0.3352"
"10.5600","10.5406","0.3355"
"10.5800","10.5607","0.3366"
"10.6000","10.5806","0.3368"
"10.6200","10.6006","0.3363"
"10.6400","10.6205","0.3352"
"10.6600","10.6406","0.3355"
"10.6800","10.6606","0.3365"
"10.7000","10.6805","0.3364"
"10.7200","10.7006","0.3376"
"10.7400","10.7205","0.3379"
"10.7600","10.7407","0.3377"
"10.7800","10.7606","0.3372"
"10.8000","10.7807","0.3375"
"10.8200","10.8006","0.3379"
"10.8400","10.8207","0.3390"
"10.8600","10.8406","0.3383"
"10.8800","10.8605","0.3395"
"10.9000","10.8805","0.3397"
"10.9200","10.9005","0.3371"
"10.9400","10.9205","0.3398"
"10.9600","10.9405","0.3420"
"10.9800","10.9606","0.3420"
"11.0000","10.9805","0.3379"
"11.0200","11.0005","0.3383"
"11.0400","11.0206","0.3374"
"11.0600","11.0405","0.3397"
"11.0800","11.0604","0.3375"
"11.1000","11.0804","0.3396"
"11.1200","11.1006","0.3382"
"11.1400","11.1206","0.3397"
"11.1600","11.1406","0.3376"
"11.1800","11.1606","0.3392"
"11.2000","11.1806","0.3384"
"11.2200","11.2007","0.3413"
"11.2400","11.2207","0.3381"
"11.2600","11.2406","0.3403"
"11.2800","11.2605","0.3398"
"11.3000","11.2806","0.3429"
"11.3200","11.3006","0.3396"
"11.3400","11.3206","0.3415"
"11.3600","11.3406","0.3404"
"11.3800","11.3607","0.3411"
"11.4000","11.3807","0.3391"
"11.4200","11.4007","0.3366"
"11.4400","11.4207","0.3383"
"11.4600","11.4405","0.3394"
"11.4800","11.4606","0.3372"
"11.5000","11.4806","0.3349"
"11.5200","11.5006","0.3363"
"11.5400","11.5207","0.3373"
"11.5600","11.5405","0.3373"
"11.5800","11.5608","0.3354"
"11.6000","11.5805","0.3380"
"11.6200","11.6007","0.3365"
"11.6400","11.6205","0.3360"
"11.6600","11.6406","0.3362"
"11.6800","11.6605","0.3383"
"11.7000","11.6806","0.3376"
"11.7200","11.7006","0.3382"
"11.7400","11.7206","0.3373"
"11.7600","11.7407","0.3394"
"11.7800","11.7606","0.3378"
"11.8000","11.7807","0.3388"
"11.8200","11.8004","0.3381"
"11.8400","11.8205","0.3402"
"11.8600","11.8406","0.3390"
"11.8800","11.8607","0.3391"
"11.9000","11.8807","0.3392"
"11.9200","11.9006","0.3409"
"11.9400","11.9207","0.3381"
"11.9600","11.9407","0.3418"
"11.9800","11.9606","0.3405"
"12.0000","11.9806","0.3427"
"12.0200","12.0005","0.3380"
"12.0400","12.0207","0.3405"
"12.0600","12.0406","0.3372"
"12.0800","12.0608","0.3427"
"12.1000","12.0807","0.3397"
"12.1200","12.1007","0.3419"
"12.1400","12.1206","0.3378"
"12.1600","12.1407","0.3423"
"12.1800","12.1606","0.3388"
"12.2000","12.1805","0.3416"
"12.2200","12.2006","0.3395"
"12.2400","12.2205","0.3425"
"12.2600","12.2405","0.3382"
"12.2800","12.2605","0.3412"
"12.3000","12.2807","0.3399"
"12.3200","12.3006","0.3437"
"12.3400","12.3207","0.3402"
"12.3600","12.3406","0.3428"
"12.3800","12.3606","0.3407"
"12.4000","12.3805","0.3437"
"12.4200","12.4005","0.3404"
"12.4400","12.4205","0.3412"
"12.4600","12.4406","0.3385"
"12.4800","12.4606","0.3431"
"12.5000","12.4806","0.3394"
"12.5200","12.5006","0.3416"
"12.5400","12.5207","0.3385"
"12.5600","12.5406","0.3409"
"12.5800","12.5606","0.3376"
"12.6000","12.5805","0.3407"
"12.6200","12.6007","0.3399"
"12.6400","12.6207","0.3417"
"12.6600","12.6407","0.3379"
"12.6800","12.6607","0.3394"
"12.7000","12.6807","0.3388"
"12.7200","12.7006","0.3405"
"12.7400","12.7205","0.3383"
"12.7600","12.7406","0.3396"
"12.7800","12.7605","0.3393"
"12.8000","12.7805","0.3407"
"12.8200","12.8004","0.3407"
"12.8400","12.8205","0.3420"
"12.8600","12.8405","0.3415"
"12.8800","12.8605","0.3414"
"12.9000","12.8806","0.3409"
"12.9200","12.9006","0.3401"
"12.9400","12.9205","0.3379"
"12.9600","12.9403","0.3360"
"12.9800","12.9604","0.3375"
"13.0000","12.9804","0.3384"
"13.0200","13.0005","0.3403"
"13.0400","13.0206","0.3370"
"13.0600","13.0405","0.3377"
"13.0800","13.0606","0.3375"
"13.1000","13.0805","0.3405"
"13.1200","13.1006","0.3392"
"13.1400","13.1204","0.3408"
"13.1600","13.1406","0.3397"
"13.1800","13.1605","0.3415"
"13.2000","13.1806","0.3402"
"13.2200","13.2006","0.3425"
"13.2400","13.2206","0.3412"
"13.2600","13.2407","0.3430"
"13.2800","13.2607","0.3399"
"13.3000","13.2807","0.3422"
"13.3200","13.3004","0.3421"
"13.3400","13.3205","0.3449"
"13.3600","13.3406","0.3424"
"13.3800","13.3607","0.3434"
"13.4000","13.3807","0.3425"
"13.4200","13.4005","0.3454"
"13.4400","13.4206","0.3432"
"13.4600","13.4406","0.3443"
"13.4800","13.4607","0.3425"
"13.5000","13.4806","0.3404"
"13.5200","13.5006","0.3372"
"13.5400","13.5206","0.3373"
"13.5600","13.5405","0.3365"
"13.5800","13.5607","0.3368"
"13.6000","13.5806","0.3357"
"13.6200","13.6005","0.3381"
"13.6400","13.6205","0.3389"
"13.6600","13.6406","0.3393"
"13.6800","13.6606","0.3377"
"13.7000","13.6805","0.3382"
"13.7200","13.7006","0.3385"
"13.7400","13.7205","0.3397"
"13.7600","13.7407","0.3392"
"13.7800","13.7605","0.3403"
"13.8000","13.7807","0.3416"
"13.8200","13.8005","0.3417"
"13.8400","13.8206","0.3417"
"13.8600","13.8407","0.3423"
"13.8800","13.8607","0.3426"
"13.9000","13.8807","0.3431"
"13.9200","13.9006","0.3434"
"13.9400","13.9207","0.3443"
"13.9600","13.9406","0.3444"
"13.9800","13.9606","0.3446"
"14.0000","13.9806","0.3448"
"14.0200","14.0007","0.3462"
"14.0400","14.0208","0.3462"
"14.0600","14.0405","0.3457"
"14.0800","14.0606","0.3464"
"14.1000","14.0805","0.3474"
"14.1200","14.1007","0.3484"
"14.1400","14.1205","0.3475"
"14.1600","14.1405","0.3481"
"14.1800","14.1605","0.3491"
"14.2000","14.1806","0.3503"
"14.2200","14.2007","0.3499"
"14.2400","14.2205","0.3503"
"14.2600","14.2406","0.3508"
"14.2800","14.2604","0.3512"
"14.3000","14.2805","0.3505"
"14.3200","14.3005","0.3522"
"14.3400","14.3206","0.3521"
"14.3600","14.3406","0.3533"
"14.3800","14.3605","0.3517"
"14.4000","14.3806","0.3533"
"14.4200","14.4005","0.3533"
"14.4400","14.4206","0.3551"
"14.4600","14.4405","0.3535"
"14.4800","14.4606","0.3558"
"14.5000","14.4806","0.3555"
"14.5200","14.5006","0.3571"
"14.5400","14.5207","0.3546"
"14.5600","14.5406","0.3565"
"14.5800","14.5608","0.3561"
"14.6000","14.5806","0.3579"
"14.6200","14.6006","0.3564"
"14.6400","14.6205","0.3600"
"14.6600","14.6406","0.3585"
"14.6800","14.6604","0.3598"
"14.7000","14.6804","0.3579"
"14.7200","14.7005","0.3609"
"14.7400","14.7205","0.3607"
"14.7600","14.7406","0.3626"
"14.7800","14.7605","0.3607"
"14.8000","14.7805","0.3631"
"14.8200","14.8004","0.3627"
"14.8400","14.8205","0.3641"
"14.8600","14.8405","0.3628"
"14.8800","14.8606","0.3642"
"14.9000","14.8805","0.3644"
"14.9200","14.9005","0.3652"
"14.9400","14.9205","0.3651"
"14.9600","14.9406","0.3666"
"14.9800","14.9606","0.3663"
"15.0000","14.9805","0.3662"
"15.0200","15.0005","0.3672"
"15.0400","15.0206","0.3682"
"15.0600","15.0405","0.3692"
"15.0800","15.0606","0.3679"
"15.1000","15.0805","0.3691"
"15.1200","15.1006","0.3703"
"15.1400","15.1206","0.3718"
"15.1600","15.1407","0.3702"
"15.1800","15.1607","0.3715"
"15.2000","15.1806","0.3714"
"15.2200","15.2007","0.3731"
"15.2400","15.2205","0.3708"
"15.2600","15.2407","0.3737"
"15.2800","15.2606","0.3732"
"15.3000","15.2807","0.3748"
"15.3200","15.3006","0.3726"
"15.3400","15.3207","0.3760"
"15.3600","15.3406","0.3756"
"15.3800","15.3606","0.3771"
"15.4000","15.3806","0.3750"
"15.4200","15.4006","0.3774"
"15.4400","15.4205","0.3766"
"15.4600","15.4405","0.3795"
"15.4800","15.4605","0.3767"
"15.5000","15.4805","0.3789"
"15.5200","15.5005","0.3779"
"15.5400","15.5205","0.3815"
"15.5600","15.5405","0.3791"
"15.5800","15.5605","0.3818"
"15.6000","15.5805","0.3802"
"15.6200","15.6006","0.3819"
"15.6400","15.6204","0.3794"
"15.6600","15.6406","0.3828"
"15.6800","15.6606","0.3821"
"15.7000","15.6807","0.3839"
"15.7200","15.7007","0.3820"
"15.7400","15.7206","0.3840"
"15.7600","15.7406","0.3838"
"15.7800","15.7604","0.3852"
"15.8000","15.7806","0.3842"
"15.8200","15.8006","0.3861"
"15.8400","15.8207","0.3863"
"15.8600","15.8407","0.3867"
"15.8800","15.8607","0.3861"
"15.9000","15.8807","0.3880"
"15.9200","15.9006","0.3880"
"15.9400","15.9206","0.3881"
"15.9600","15.9405","0.3880"
"15.9800","15.9606","0.3898"
"16.0000","15.9807","0.3909"
"16.0200","16.0006","0.3900"
"16.0400","16.0207","0.3904"
"16.0600","16.0405","0.3920"
"16.0800","16.0606","0.3930"
"16.1000","16.0804","0.3907"
"16.1200","16.1006","0.3921"
"16.1400","16.1204","0.3922"
"16.1600","16.1405","0.3936"
"16.1800","16.1606","0.3929"
"16.2000","16.1806","0.3942"
"16.2200","16.2007","0.3944"
"16.2400","16.2207","0.3958"
"16.2600","16.2407","0.3946"
"16.2800","16.2606","0.3959"
"16.3000","16.2805","0.3958"
"16.3200","16.3004","0.3971"
"16.3400","16.3206","0.3958"
"16.3600","16.3406","0.3977"
"16.3800","16.3606","0.3981"
"16.4000","16.3807","0.3995"
