Time,Displacement,Force
"2.5600","7.6348","0.2247"
"2.5800","7.6949","0.2258"
"2.6000","7.7547","0.2257"
"2.6200","7.8147","0.2276"
"2.6400","7.8748","0.2281"
"2.6600","7.9347","0.2302"
"2.6800","7.9948","0.2296"
"2.7000","8.0549","0.2312"
"2.7200","8.1146","0.2306"
"2.7400","8.1746","0.2335"
"2.7600","8.2346","0.2325"
"2.7800","8.2945","0.2347"
"2.8000","8.3546","0.2352"
"2.8200","8.4146","0.2373"
"2.8400","8.4746","0.2359"
"2.8600","8.5345","0.2389"
"2.8800","8.5947","0.2388"
"2.9000","8.6546","0.2403"
"2.9200","8.7146","0.2399"
"2.9400","8.7747","0.2432"
"2.9600","8.8346","0.2417"
"2.9800","8.8946","0.2446"
"3.0000","8.9547","0.2438"
"3.0200","9.0148","0.2472"
"3.0400","9.0747","0.2464"
"3.0600","9.1348","0.2488"
"3.0800","9.1949","0.2476"
"3.1000","9.2549","0.2510"
"3.1200","9.3149","0.2502"
"3.1400","9.3749","0.2522"
"3.1600","9.4347","0.2512"
"3.1800","9.4947","0.2542"
"3.2000","9.5548","0.2542"
"3.2200","9.6148","0.2561"
"3.2400","9.6747","0.2551"
"3.2600","9.7347","0.2580"
"3.2800","9.7947","0.2582"
"3.3000","9.8548","0.2597"
"3.3200","9.9148","0.2592"
"3.3400","9.9746","0.2618"
"3.3600","10.0346","0.2624"
"3.3800","10.0947","0.2630"
"3.4000","10.1547","0.2633"
"3.4200","10.2147","0.2653"
"3.4400","10.2746","0.2663"
"3.4600","10.3345","0.2673"
"3.4800","10.3945","0.2679"
"3.5000","10.4546","0.2692"
"3.5200","10.5147","0.2702"
"3.5400","10.5746","0.2701"
"3.5600","10.6347","0.2719"
"3.5800","10.6947","0.2733"
"3.6000","10.7547","0.2751"
"3.6200","10.8149","0.2743"
"3.6400","10.8748","0.2762"
"3.6600","10.9347","0.2768"
"3.6800","10.9947","0.2791"
"3.7000","11.0548","0.2779"
"3.7200","11.1147","0.2799"
"3.7400","11.1746","0.2804"
"3.7600","11.2346","0.2827"
"3.7800","11.2947","0.2832"
"3.8000","11.3548","0.2855"
"3.8200","11.4149","0.2857"
"3.8400","11.4748","0.2872"
"3.8600","11.5346","0.2868"
"3.8800","11.5947","0.2887"
"3.9000","11.6546","0.2891"
"3.9200","11.7145","0.2912"
"3.9400","11.7747","0.2907"
"3.9600","11.8346","0.2931"
"3.9800","11.8946","0.2935"
"4.0000","11.9546","0.2956"
"4.0200","12.0147","0.2953"
"4.0400","12.0747","0.2978"
"4.0600","12.1347","0.2989"
"4.0800","12.1948","0.3000"
"4.1000","12.2547","0.2999"
"4.1200","12.3148","0.3027"
"4.1400","12.3749","0.3031"
"4.1600","12.4347","0.3043"
"4.1800","12.4949","0.3050"
"4.2000","12.5549","0.3065"
"4.2200","12.6147","0.3074"
"4.2400","12.6748","0.3087"
"4.2600","12.7348","0.3097"
"4.2800","12.7947","0.3112"
"4.3000","12.8546","0.3130"
"4.3200","12.9148","0.3137"
"4.3400","12.9748","0.3144"
"4.3600","13.0345","0.3155"
"4.3800","13.0946","0.3177"
"4.4000","13.1548","0.3178"
"4.4200","13.2148","0.3194"
"4.4400","13.2749","0.3200"
"4.4600","13.3347","0.3219"
"4.4800","13.3944","0.3220"
"4.5000","13.4545","0.3244"
"4.5200","13.5147","0.3250"
"4.5400","13.5745","0.3279"
"4.5600","13.6345","0.3278"
"4.5800","13.6945","0.3302"
"4.6000","13.7546","0.3296"
"4.6200","13.8147","0.3328"
"4.6400","13.8747","0.3319"
"4.6600","13.9347","0.3348"
"4.6800","13.9947","0.3349"
"4.7000","14.0547","0.3378"
"4.7200","14.1147","0.3368"
"4.7400","14.1747","0.3397"
"4.7600","14.2347","0.3398"
"4.7800","14.2948","0.3427"
"4.8000","14.3548","0.3425"
"4.8200","14.4149","0.3452"
"4.8400","14.4749","0.3448"
"4.8600","14.5348","0.3477"
"4.8800","14.5948","0.3473"
"4.9000","14.6547","0.3506"
"4.9200","14.7147","0.3509"
"4.9400","14.7748","0.3531"
"4.9600","14.8347","0.3525"
"4.9800","14.8946","0.3554"
"5.0000","14.9547","0.3561"
"5.0200","15.0147","0.3586"
"5.0400","15.0745","0.3583"
"5.0600","15.1346","0.3619"
"5.0800","15.1946","0.3624"
"5.1000","15.2545","0.3643"
"5.1200","15.3146","0.3642"
"5.1400","15.3746","0.3669"
"5.1600","15.4344","0.3688"
"5.1800","15.4945","0.3705"
"5.2000","15.5547","0.3701"
"5.2200","15.6146","0.3707"
"5.2400","15.6746","0.3732"
"5.2600","15.7347","0.3746"
"5.2800","15.7946","0.3771"
"5.3000","15.8548","0.3786"
"5.3200","15.9150","0.3807"
"5.3400","15.9749","0.3803"
"5.3600","16.0347","0.3819"
"5.3800","16.0948","0.3836"
"5.4000","16.1548","0.3866"
"5.4200","16.2148","0.3862"
"5.4400","16.2748","0.3886"
"5.4600","16.3347","0.3893"
"5.4800","16.3947","0.3928"
"5.5000","16.4548","0.3922"
"5.5200","16.5148","0.3950"
"5.5400","16.5747","0.3955"
"5.5600","16.6347","0.3991"
"5.5800","16.6946","0.3984"
"5.6000","16.7545","0.4024"
"5.6200","16.8148","0.4028"
"5.6400","16.8745","0.4052"
"5.6600","16.9344","0.4048"
"5.6800","16.9947","0.4087"
"5.7000","17.0548","0.4083"
"5.7200","17.1146","0.4114"
"5.7400","17.1746","0.4108"
"5.7600","17.2347","0.4144"
"5.7800","17.2947","0.4149"
"5.8000","17.3549","0.4188"
"5.8200","17.4149","0.4183"
"5.8400","17.4747","0.4214"
"5.8600","17.5347","0.4226"
"5.8800","17.5948","0.4257"
"5.9000","17.6548","0.4255"
"5.9200","17.7149","0.4281"
"5.9400","17.7748","0.4291"
"5.9600","17.8347","0.4316"
"5.9800","17.8947","0.4321"
"6.0000","17.9548","0.4355"
"6.0200","18.0148","0.4368"
"6.0400","18.0747","0.4395"
"6.0600","18.1348","0.4398"
"6.0800","18.1947","0.4423"
"6.1000","18.2547","0.4430"
"6.1200","18.3147","0.4450"
"6.1400","18.3746","0.4463"
"6.1600","18.4346","0.4491"
"6.1800","18.4947","0.4515"
"6.2000","18.5546","0.4528"
"6.2200","18.6145","0.4549"
"6.2400","18.6745","0.4570"
"6.2600","18.7345","0.4592"
"6.2800","18.7945","0.4606"
"6.3000","18.8546","0.4620"
"6.3200","18.9146","0.4646"
"6.3400","18.9746","0.4661"
"6.3600","19.0347","0.4683"
"6.3800","19.0949","0.4704"
"6.4000","19.1548","0.4728"
"6.4200","19.2149","0.4747"
"6.4400","19.2748","0.4758"
"6.4600","19.3348","0.4781"
"6.4800","19.3947","0.4805"
"6.5000","19.4547","0.4825"
"6.5200","19.5148","0.4838"
"6.5400","19.5747","0.4864"
"6.5600","19.6347","0.4888"
"6.5800","19.6947","0.4916"
"6.6000","19.7547","0.4928"
"6.6200","19.8147","0.4957"
"6.6400","19.8748","0.4980"
"6.6600","19.9349","0.5006"
"6.6800","19.9947","0.5020"
"6.7000","20.0548","0.5045"
"6.7200","20.1147","0.5065"
"6.7400","20.1747","0.5095"
"6.7600","20.2347","0.5104"
"6.7800","20.2946","0.5131"
"6.8000","20.3546","0.5154"
"6.8200","20.4147","0.5180"
"6.8400","20.4746","0.5195"
"6.8600","20.5346","0.5230"
"6.8800","20.5948","0.5249"
"6.9000","20.6547","0.5265"
"6.9200","20.7147","0.5294"
"6.9400","20.7748","0.5326"
"6.9600","20.8347","0.5350"
"6.9800","20.8947","0.5369"
"7.0000","20.9548","0.5390"
"7.0200","21.0148","0.5414"
"7.0400","21.0749","0.5450"
"7.0600","21.1350","0.5473"
"7.0800","21.1949","0.5501"
"7.1000","21.2546","0.5521"
"7.1200","21.3147","0.5557"
"7.1400","21.3748","0.5571"
"7.1600","21.4348","0.5601"
"7.1800","21.4948","0.5630"
"7.2000","21.5548","0.5667"
"7.2200","21.6148","0.5684"
"7.2400","21.6747","0.5719"
"7.2600","21.7348","0.5747"
"7.2800","21.7946","0.5782"
"7.3000","21.8547","0.5800"
"7.3200","21.9146","0.5829"
"7.3400","21.9746","0.5854"
"7.3600","22.0346","0.5897"
"7.3800","22.0947","0.5907"
"7.4000","22.1547","0.5942"
"7.4200","22.2147","0.5973"
"7.4400","22.2747","0.6008"
"7.4600","22.3347","0.6020"
"7.4800","22.3947","0.6058"
"7.5000","22.4548","0.6081"
"7.5200","22.5148","0.6113"
"7.5400","22.5748","0.6135"
"7.5600","22.6350","0.6181"
"7.5800","22.6949","0.6204"
"7.6000","22.7547","0.6245"
"7.6200","22.8148","0.6258"
"7.6400","22.8748","0.6298"
"7.6600","22.9347","0.6314"
"7.6800","22.9948","0.6354"
"7.7000","23.0549","0.6372"
"7.7200","23.1147","0.6417"
"7.7400","23.1746","0.6446"
"7.7600","23.2347","0.6486"
"7.7800","23.2946","0.6501"
"7.8000","23.3546","0.6545"
"7.8200","23.4147","0.6572"
"7.8400","23.4745","0.6615"
"7.8600","23.5345","0.6645"
"7.8800","23.5947","0.6679"
"7.9000","23.6546","0.6708"
"7.9200","23.7146","0.6744"
"7.9400","23.7746","0.6773"
"7.9600","23.8345","0.6812"
"7.9800","23.8946","0.6857"
"8.0000","23.9547","0.6887"
"8.0200","24.0146","0.6919"
"8.0400","24.0747","0.6952"
"8.0600","24.1349","0.6999"
"8.0800","24.1949","0.7030"
"8.1000","24.2547","0.7068"
"8.1200","24.3149","0.7110"
"8.1400","24.3749","0.7148"
"8.1600","24.4348","0.7176"
"8.1800","24.4949","0.7223"
"8.2000","24.5550","0.7258"
"8.2200","24.6147","0.7301"
"8.2400","24.6746","0.7333"
"8.2600","24.7346","0.7380"
"8.2800","24.7945","0.7421"
"8.3000","24.8546","0.7472"
"8.3200","24.9147","0.7499"
"8.3400","24.9746","0.7543"
"8.3600","25.0345","0.7584"
"8.3800","25.0947","0.7638"
"8.4000","25.1546","0.7663"
"8.4200","25.2146","0.7716"
"8.4400","25.2746","0.7761"
"8.4600","25.3346","0.7815"
"8.4800","25.3946","0.7849"
"8.5000","25.4545","0.7902"
"8.5200","25.5143","0.7944"
"8.5400","25.5744","0.8002"
"8.5600","25.6346","0.8036"
"8.5800","25.6947","0.8084"
"8.6000","25.7547","0.8133"
"8.6200","25.8147","0.8189"
"8.6400","25.8747","0.8227"
"8.6600","25.9349","0.8284"
"8.6800","25.9949","0.8325"
"8.7000","26.0548","0.8380"
"8.7200","26.1147","0.8425"
"8.7400","26.1748","0.8489"
"8.7600","26.2346","0.8532"
"8.7800","26.2946","0.8589"
"8.8000","26.3547","0.8634"
"8.8200","26.4146","0.8690"
"8.8400","26.4747","0.8741"
"8.8600","26.5347","0.8799"
"8.8800","26.5946","0.8847"
"8.9000","26.6546","0.8908"
"8.9200","26.7147","0.8969"
"8.9400","26.7749","0.9027"
"8.9600","26.8347","0.9078"
"8.9800","26.8945","0.9134"
"9.0000","26.9545","0.9192"
"9.0200","27.0146","0.9247"
"9.0400","27.0748","0.9313"
"9.0600","27.1349","0.9375"
"9.0800","27.1948","0.9436"
"9.1000","27.2547","0.9486"
"9.1200","27.3148","0.9549"
"9.1400","27.3748","0.9610"
"9.1600","27.4348","0.9683"
"9.1800","27.4949","0.9738"
"9.2000","27.5549","0.9810"
"9.2200","27.6147","0.9868"
"9.2400","27.6747","0.9941"
"9.2600","27.7348","0.9998"
"9.2800","27.7948","1.0080"
"9.3000","27.8549","1.0141"
"9.3200","27.9149","1.0218"
"9.3400","27.9747","1.0273"
"9.3600","28.0347","1.0352"
"9.3800","28.0948","1.0416"
"9.4000","28.1546","1.0492"
"9.4200","28.2144","1.0558"
"9.4400","28.2746","1.0646"
"9.4600","28.3345","1.0713"
"9.4800","28.3945","1.0800"
"9.5000","28.4547","1.0859"
"9.5200","28.5147","1.0946"
"9.5400","28.5745","1.1022"
"9.5600","28.6347","1.1112"
"9.5800","28.6948","1.1173"
"9.6000","28.7547","1.1269"
"9.6200","28.8147","1.1347"
"9.6400","28.8747","1.1429"
"9.6600","28.9346","1.1506"
"9.6800","28.9947","1.1598"
"9.7000","29.0548","1.1683"
"9.7200","29.1147","1.1772"
"9.7400","29.1748","1.1851"
"9.7600","29.2348","1.1950"
"9.7800","29.2948","1.2045"
"9.8000","29.3548","1.2146"
"9.8200","29.4148","1.2230"
"9.8400","29.4747","1.2327"
"9.8600","29.5347","1.2428"
"9.8800","29.5949","1.2527"
"9.9000","29.6548","1.2614"
"9.9200","29.7148","1.2723"
"9.9400","29.7749","1.2827"
"9.9600","29.8348","1.2923"
"9.9800","29.8948","1.3024"
"10.0000","29.9548","1.3129"
"10.0200","30.0145","1.3238"
"10.0400","30.0745","1.3348"
"10.0600","30.1347","1.3460"
"10.0800","30.1946","1.3563"
"10.1000","30.2545","1.3677"
"10.1200","30.3146","1.3787"
"10.1400","30.3747","1.3904"
"10.1600","30.4347","1.4029"
"10.1800","30.4947","1.4158"
"10.2000","30.5547","1.4270"
"10.2200","30.6145","1.4389"
"10.2400","30.6746","1.4518"
"10.2600","30.7346","1.4647"
"10.2800","30.7946","1.4766"
"10.3000","30.8546","1.4893"
"10.3200","30.9147","1.5020"
"10.3400","30.9747","1.5161"
"10.3600","31.0348","1.5289"
"10.3800","31.0949","1.5427"
"10.4000","31.1549","1.5560"
"10.4200","31.2148","1.5721"
"10.4400","31.2747","1.5851"
"10.4600","31.3348","1.6003"
"10.4800","31.3948","1.6148"
"10.5000","31.4547","1.6312"
"10.5200","31.5146","1.6448"
"10.5400","31.5747","1.6613"
"10.5600","31.6347","1.6761"
"10.5800","31.6947","1.6930"
"10.6000","31.7546","1.7077"
"10.6200","31.8147","1.7250"
"10.6400","31.8747","1.7406"
"10.6600","31.9347","1.7584"
"10.6800","31.9948","1.7739"
"10.7000","32.0548","1.7907"
"10.7200","32.1146","1.8063"
"10.7400","32.1746","1.8246"
"10.7600","32.2346","1.8410"
"10.7800","32.2946","1.8607"
"10.8000","32.3547","1.8792"
"10.8200","32.4147","1.8988"
"10.8400","32.4746","1.9157"
"10.8600","32.5347","1.9367"
"10.8800","32.5950","1.9564"
"10.9000","32.6549","1.9773"
"10.9200","32.7149","1.9958"
"10.9400","32.7748","2.0175"
"10.9600","32.8347","2.0379"
"10.9800","32.8948","2.0603"
"11.0000","32.9548","2.0806"
"11.0200","33.0147","2.1029"
"11.0400","33.0747","2.1248"
"11.0600","33.1348","2.1477"
"11.0800","33.1947","2.1687"
"11.1000","33.2545","2.1931"
"11.1200","33.3146","2.2164"
"11.1400","33.3747","2.2408"
"11.1600","33.4347","2.2646"
"11.1800","33.4947","2.2899"
"11.2000","33.5546","2.3148"
"11.2200","33.6145","2.3395"
"11.2400","33.6747","2.3640"
"11.2600","33.7347","2.3903"
"11.2800","33.7945","2.4168"
"11.3000","33.8545","2.4435"
"11.3200","33.9145","2.4698"
"11.3400","33.9746","2.4980"
"11.3600","34.0347","2.5263"
"11.3800","34.0947","2.5537"
"11.4000","34.1547","2.5822"
"11.4200","34.2148","2.6114"
"11.4400","34.2749","2.6419"
"11.4600","34.3348","2.6706"
"11.4800","34.3948","2.7010"
"11.5000","34.4548","2.7307"
"11.5200","34.5148","2.7620"
"11.5400","34.5747","2.7919"
"11.5600","34.6348","2.8238"
"11.5800","34.6947","2.8558"
"11.6000","34.7547","2.8894"
"11.6200","34.8148","2.9215"
"11.6400","34.8747","2.9551"
"11.6600","34.9347","2.9883"
"11.6800","34.9948","3.0236"
"11.7000","35.0548","3.0562"
"11.7200","35.1147","3.0916"
"11.7400","35.1746","3.1261"
"11.7600","35.2346","3.1624"
"11.7800","35.2945","3.1969"
"11.8000","35.3546","3.2342"
"11.8200","35.4147","3.2705"
"11.8400","35.4746","3.3091"
"11.8600","35.5347","3.3452"
"11.8800","35.5947","3.3831"
"11.9000","35.6546","3.4206"
"11.9200","35.7147","3.4604"
"11.9400","35.7747","3.4987"
"11.9600","35.8347","3.5390"
"11.9800","35.8947","3.5783"
"12.0000","35.9547","3.6183"
"12.0200","36.0147","3.6574"
"12.0400","36.0748","3.6995"
"12.0600","36.1350","3.7414"
"12.0800","36.1949","3.7835"
"12.1000","36.2547","3.8241"
"12.1200","36.3148","3.8672"
"12.1400","36.3748","3.9103"
"12.1600","36.4348","3.9550"
"12.1800","36.4948","3.9971"
"12.2000","36.5547","4.0408"
"12.2200","36.6146","4.0845"
"12.2400","36.6746","4.1292"
"12.2600","36.7347","4.1724"
"12.2800","36.7947","4.2185"
"12.3000","36.8547","4.2643"
"12.3200","36.9147","4.3104"
"12.3400","36.9747","4.3557"
"12.3600","37.0346","4.4029"
"12.3800","37.0947","4.4498"
"12.4000","37.1547","4.4967"
"12.4200","37.2147","4.5444"
"12.4400","37.2747","4.5930"
"12.4600","37.3347","4.6414"
"12.4800","37.3946","4.6887"
"12.5000","37.4547","4.7363"
"12.5200","37.5147","4.7850"
"12.5400","37.5747","4.8345"
"12.5600","37.6347","4.8831"
"12.5800","37.6948","4.9328"
"12.6000","37.7547","4.9828"
"12.6200","37.8148","5.0336"
"12.6400","37.8748","5.0835"
"12.6600","37.9348","5.1345"
"12.6800","37.9949","5.1859"
"12.7000","38.0549","5.2375"
"12.7200","38.1147","5.2874"
"12.7400","38.1747","5.3393"
"12.7600","38.2347","5.3903"
"12.7800","38.2946","5.4422"
"12.8000","38.3548","5.4927"
"12.8200","38.4147","5.5460"
"12.8400","38.4745","5.5994"
"12.8600","38.5346","5.6536"
"12.8800","38.5947","5.7056"
"12.9000","38.6545","5.7601"
"12.9200","38.7146","5.8139"
"12.9400","38.7747","5.8683"
"12.9600","38.8346","5.9206"
"12.9800","38.8946","5.9750"
"13.0000","38.9547","6.0285"
"13.0200","39.0147","6.0841"
"13.0400","39.0748","6.1359"
"13.0600","39.1349","6.1910"
"13.0800","39.1947","6.2460"
"13.1000","39.2547","6.3026"
"13.1200","39.3147","6.3561"
"13.1400","39.3747","6.4132"
"13.1600","39.4347","6.4682"
"13.1800","39.4949","6.5249"
"13.2000","39.5549","6.5794"
"13.2200","39.6149","6.6369"
"13.2400","39.6748","6.6917"
"13.2600","39.7347","6.7481"
"13.2800","39.7947","6.8019"
"13.3000","39.8546","6.8588"
"13.3200","39.9146","6.9147"
"13.3400","39.9745","6.9728"
"13.3600","40.0345","7.0292"
"13.3800","40.0947","7.0880"
"13.4000","40.1545","7.1450"
"13.4200","40.2147","7.2034"
"13.4400","40.2747","7.2590"
"13.4600","40.3346","7.3169"
"13.4800","40.3946","7.3738"
"13.5000","40.4545","7.4318"
"13.5200","40.5145","7.4871"
"13.5400","40.5745","7.5449"
"13.5600","40.6347","7.6033"
"13.5800","40.6946","7.6628"
"13.6000","40.7547","7.7198"
"13.6200","40.8147","7.7789"
"13.6400","40.8748","7.8388"
"13.6600","40.9348","7.8987"
"13.6800","40.9948","7.9566"
"13.7000","41.0548","8.0151"
"13.7200","41.1147","8.0737"
"13.7400","41.1748","8.1313"
"13.7600","41.2348","8.1887"
"13.7800","41.2948","8.2481"
"13.8000","41.3551","8.3079"
"13.8200","41.4148","8.3670"
"13.8400","41.4747","8.4264"
"13.8600","41.5346","8.4863"
"13.8800","41.5945","8.5466"
"13.9000","41.6546","8.6054"
"13.9200","41.7147","8.6657"
"13.9400","41.7746","8.7252"
"13.9600","41.8345","8.7842"
"13.9800","41.8946","8.8418"
"14.0000","41.9546","8.9014"
"14.0200","42.0146","8.9609"
"14.0400","42.0746","9.0210"
"14.0600","42.1347","9.0789"
"14.0800","42.1947","9.1398"
"14.1000","42.2546","9.2000"
"14.1200","42.3146","9.2620"
"14.1400","42.3747","9.3206"
"14.1600","42.4348","9.3812"
"14.1800","42.4949","9.4401"
"14.2000","42.5549","9.5014"
"14.2200","42.6148","9.5586"
"14.2400","42.6748","9.6183"
"14.2600","42.7348","9.6766"
"14.2800","42.7948","9.7373"
"14.3000","42.8549","9.7946"
"14.3200","42.9149","9.8551"
"14.3400","42.9747","9.9143"
"14.3600","43.0347","9.9758"
"14.3660","43.0528","9.6725"
"14.3680","43.0588","9.3873"
"14.3700","43.0648","9.0353"
"14.3720","43.0708","8.6357"
"14.3740","43.0768","8.1996"
"14.3760","43.0828","7.7416"
"14.3780","43.0888","7.2697"
"14.3800","43.0949","6.7954"
"14.3820","43.1009","6.3232"
"14.3840","43.1069","5.8627"
"14.3860","43.1129","5.4156"
"14.3880","43.1189","4.9896"
"14.3900","43.1249","4.5839"
"14.3920","43.1309","4.2046"
"14.3940","43.1368","3.8494"
"14.3960","43.1428","3.5228"
"14.3980","43.1488","3.2206"
"14.4000","43.1548","2.9466"
"14.4030","43.1638","2.5852"
"14.4060","43.1728","2.2832"
"14.4100","43.1848","1.9660"
"14.4110","43.1878","1.9009"

