Time,Displacement,Force
"4.6400","13.8745","0.3649"
"4.6600","13.9346","0.3677"
"4.6800","13.9946","0.3662"
"4.7000","14.0546","0.3694"
"4.7200","14.1147","0.3694"
"4.7400","14.1745","0.3720"
"4.7600","14.2346","0.3713"
"4.7800","14.2947","0.3744"
"4.8000","14.3547","0.3740"
"4.8200","14.4145","0.3774"
"4.8400","14.4745","0.3765"
"4.8600","14.5345","0.3793"
"4.8800","14.5944","0.3785"
"4.9000","14.6544","0.3823"
"4.9200","14.7144","0.3812"
"4.9400","14.7743","0.3848"
"4.9600","14.8344","0.3847"
"4.9800","14.8944","0.3884"
"5.0000","14.9543","0.3871"
"5.0200","15.0144","0.3907"
"5.0400","15.0745","0.3897"
"5.0600","15.1342","0.3930"
"5.0800","15.1943","0.3929"
"5.1000","15.2544","0.3956"
"5.1200","15.3143","0.3946"
"5.1400","15.3743","0.3979"
"5.1600","15.4343","0.3970"
"5.1800","15.4945","0.4002"
"5.2000","15.5546","0.4007"
"5.2200","15.6147","0.4049"
"5.2400","15.6747","0.4030"
"5.2600","15.7347","0.4063"
"5.2800","15.7947","0.4062"
"5.3000","15.8545","0.4096"
"5.3200","15.9145","0.4086"
"5.3400","15.9745","0.4114"
"5.3600","16.0345","0.4118"
"5.3800","16.0945","0.4152"
"5.4000","16.1545","0.4146"
"5.4200","16.2147","0.4179"
"5.4400","16.2745","0.4181"
"5.4600","16.3345","0.4209"
"5.4800","16.3944","0.4212"
"5.5000","16.4543","0.4234"
"5.5200","16.5144","0.4245"
"5.5400","16.5745","0.4263"
"5.5600","16.6343","0.4267"
"5.5800","16.6943","0.4297"
"5.6000","16.7545","0.4303"
"5.6200","16.8144","0.4323"
"5.6400","16.8743","0.4329"
"5.6600","16.9344","0.4358"
"5.6800","16.9944","0.4373"
"5.7000","17.0545","0.4391"
"5.7200","17.1146","0.4400"
"5.7400","17.1745","0.4415"
"5.7600","17.2345","0.4438"
"5.7800","17.2946","0.4452"
"5.8000","17.3547","0.4464"
"5.8200","17.4145","0.4475"
"5.8400","17.4746","0.4501"
"5.8600","17.5347","0.4513"
"5.8800","17.5945","0.4529"
"5.9000","17.6544","0.4548"
"5.9200","17.7144","0.4569"
"5.9400","17.7743","0.4574"
"5.9600","17.8344","0.4598"
"5.9800","17.8945","0.4612"
"6.0000","17.9544","0.4636"
"6.0200","18.0145","0.4647"
"6.0400","18.0746","0.4665"
"6.0600","18.1344","0.4673"
"6.0800","18.1943","0.4705"
"6.1000","18.2543","0.4707"
"6.1200","18.3142","0.4733"
"6.1400","18.3742","0.4754"
"6.1600","18.4344","0.4787"
"6.1800","18.4944","0.4786"
"6.2000","18.5544","0.4819"
"6.2200","18.6144","0.4822"
"6.2400","18.6744","0.4852"
"6.2600","18.7344","0.4853"
"6.2800","18.7945","0.4886"
"6.3000","18.8546","0.4883"
"6.3200","18.9145","0.4923"
"6.3400","18.9746","0.4922"
"6.3600","19.0347","0.4961"
"6.3800","19.0946","0.4965"
"6.4000","19.1545","0.5009"
"6.4200","19.2145","0.5008"
"6.4400","19.2744","0.5050"
"6.4600","19.3345","0.5054"
"6.4800","19.3946","0.5094"
"6.5000","19.4544","0.5087"
"6.5200","19.5145","0.5122"
"6.5400","19.5745","0.5123"
"6.5600","19.6345","0.5171"
"6.5800","19.6945","0.5172"
"6.6000","19.7545","0.5210"
"6.6200","19.8144","0.5218"
"6.6400","19.8744","0.5250"
"6.6600","19.9345","0.5263"
"6.6800","19.9944","0.5298"
"6.7000","20.0543","0.5319"
"6.7200","20.1144","0.5340"
"6.7400","20.1744","0.5348"
"6.7600","20.2344","0.5376"
"6.7800","20.2943","0.5396"
"6.8000","20.3543","0.5424"
"6.8200","20.4143","0.5442"
"6.8400","20.4745","0.5467"
"6.8600","20.5346","0.5494"
"6.8800","20.5945","0.5520"
"6.9000","20.6545","0.5542"
"6.9200","20.7147","0.5565"
"6.9400","20.7746","0.5594"
"6.9600","20.8346","0.5613"
"6.9800","20.8946","0.5643"
"7.0000","20.9545","0.5659"
"7.0200","21.0144","0.5696"
"7.0400","21.0745","0.5707"
"7.0600","21.1345","0.5743"
"7.0800","21.1946","0.5759"
"7.1000","21.2547","0.5797"
"7.1200","21.3146","0.5806"
"7.1400","21.3745","0.5848"
"7.1600","21.4345","0.5869"
"7.1800","21.4944","0.5914"
"7.2000","21.5544","0.5914"
"7.2200","21.6144","0.5956"
"7.2400","21.6744","0.5966"
"7.2600","21.7344","0.6025"
"7.2800","21.7944","0.6031"
"7.3000","21.8545","0.6077"
"7.3200","21.9144","0.6083"
"7.3400","21.9745","0.6131"
"7.3600","22.0345","0.6137"
"7.3800","22.0945","0.6196"
"7.4000","22.1545","0.6200"
"7.4200","22.2145","0.6253"
"7.4400","22.2745","0.6260"
"7.4600","22.3347","0.6313"
"7.4800","22.3947","0.6320"
"7.5000","22.4546","0.6371"
"7.5200","22.5147","0.6374"
"7.5400","22.5747","0.6417"
"7.5600","22.6346","0.6433"
"7.5800","22.6946","0.6484"
"7.6000","22.7546","0.6494"
"7.6200","22.8145","0.6535"
"7.6400","22.8744","0.6561"
"7.6600","22.9345","0.6613"
"7.6800","22.9944","0.6629"
"7.7000","23.0542","0.6671"
"7.7200","23.1143","0.6691"
"7.7400","23.1743","0.6728"
"7.7600","23.2343","0.6750"
"7.7800","23.2944","0.6799"
"7.8000","23.3544","0.6828"
"7.8200","23.4142","0.6854"
"7.8400","23.4744","0.6880"
"7.8600","23.5344","0.6918"
"7.8800","23.5944","0.6954"
"7.9000","23.6545","0.6981"
"7.9200","23.7144","0.7012"
"7.9400","23.7744","0.7043"
"7.9600","23.8346","0.7084"
"7.9800","23.8946","0.7111"
"8.0000","23.9545","0.7148"
"8.0200","24.0147","0.7175"
"8.0400","24.0748","0.7224"
"8.0600","24.1345","0.7250"
"8.0800","24.1946","0.7299"
"8.1000","24.2546","0.7322"
"8.1200","24.3145","0.7370"
"8.1400","24.3744","0.7396"
"8.1600","24.4345","0.7450"
"8.1800","24.4943","0.7475"
"8.2000","24.5543","0.7538"
"8.2200","24.6145","0.7564"
"8.2400","24.6745","0.7615"
"8.2600","24.7343","0.7638"
"8.2800","24.7944","0.7701"
"8.3000","24.8545","0.7718"
"8.3200","24.9143","0.7774"
"8.3400","24.9743","0.7796"
"8.3600","25.0344","0.7865"
"8.3800","25.0944","0.7888"
"8.4000","25.1543","0.7958"
"8.4200","25.2143","0.7988"
"8.4400","25.2743","0.8055"
"8.4600","25.3344","0.8081"
"8.4800","25.3945","0.8137"
"8.5000","25.4545","0.8163"
"8.5200","25.5146","0.8230"
"8.5400","25.5745","0.8260"
"8.5600","25.6346","0.8323"
"8.5800","25.6947","0.8363"
"8.6000","25.7547","0.8425"
"8.6200","25.8145","0.8456"
"8.6400","25.8745","0.8514"
"8.6600","25.9344","0.8560"
"8.6800","25.9944","0.8618"
"8.7000","26.0544","0.8661"
"8.7200","26.1144","0.8725"
"8.7400","26.1743","0.8777"
"8.7600","26.2343","0.8830"
"8.7800","26.2945","0.8874"
"8.8000","26.3545","0.8921"
"8.8200","26.4146","0.8981"
"8.8400","26.4746","0.9034"
"8.8600","26.5346","0.9086"
"8.8800","26.5944","0.9135"
"8.9000","26.6543","0.9200"
"8.9200","26.7143","0.9251"
"8.9400","26.7745","0.9313"
"8.9600","26.8344","0.9365"
"8.9800","26.8944","0.9433"
"9.0000","26.9544","0.9481"
"9.0200","27.0144","0.9549"
"9.0400","27.0745","0.9597"
"9.0600","27.1345","0.9674"
"9.0800","27.1945","0.9717"
"9.1000","27.2546","0.9792"
"9.1200","27.3146","0.9849"
"9.1400","27.3745","0.9929"
"9.1600","27.4345","0.9970"
"9.1800","27.4946","1.0046"
"9.2000","27.5546","1.0098"
"9.2200","27.6146","1.0179"
"9.2400","27.6745","1.0231"
"9.2600","27.7344","1.0311"
"9.2800","27.7945","1.0375"
"9.3000","27.8544","1.0456"
"9.3200","27.9144","1.0513"
"9.3400","27.9745","1.0585"
"9.3600","28.0345","1.0649"
"9.3800","28.0942","1.0727"
"9.4000","28.1544","1.0796"
"9.4200","28.2145","1.0871"
"9.4400","28.2744","1.0940"
"9.4600","28.3344","1.1029"
"9.4800","28.3944","1.1098"
"9.5000","28.4542","1.1182"
"9.5200","28.5142","1.1261"
"9.5400","28.5744","1.1341"
"9.5600","28.6343","1.1405"
"9.5800","28.6944","1.1494"
"9.6000","28.7544","1.1581"
"9.6200","28.8145","1.1662"
"9.6400","28.8745","1.1741"
"9.6600","28.9346","1.1831"
"9.6800","28.9946","1.1918"
"9.7000","29.0545","1.2007"
"9.7200","29.1146","1.2092"
"9.7400","29.1745","1.2180"
"9.7600","29.2345","1.2282"
"9.7800","29.2945","1.2372"
"9.8000","29.3546","1.2464"
"9.8200","29.4145","1.2557"
"9.8400","29.4747","1.2660"
"9.8600","29.5347","1.2750"
"9.8800","29.5945","1.2844"
"9.9000","29.6544","1.2941"
"9.9200","29.7145","1.3055"
"9.9400","29.7742","1.3149"
"9.9600","29.8344","1.3257"
"9.9800","29.8945","1.3354"
"10.0000","29.9544","1.3467"
"10.0200","30.0143","1.3566"
"10.0400","30.0744","1.3681"
"10.0600","30.1344","1.3783"
"10.0800","30.1944","1.3905"
"10.1000","30.2544","1.4013"
"10.1200","30.3144","1.4137"
"10.1400","30.3743","1.4250"
"10.1600","30.4345","1.4380"
"10.1800","30.4944","1.4477"
"10.2000","30.5544","1.4614"
"10.2200","30.6145","1.4737"
"10.2400","30.6746","1.4875"
"10.2600","30.7346","1.4982"
"10.2800","30.7946","1.5116"
"10.3000","30.8546","1.5242"
"10.3200","30.9145","1.5389"
"10.3400","30.9746","1.5512"
"10.3600","31.0346","1.5655"
"10.3800","31.0945","1.5784"
"10.4000","31.1545","1.5937"
"10.4200","31.2145","1.6068"
"10.4400","31.2746","1.6222"
"10.4600","31.3346","1.6366"
"10.4800","31.3944","1.6532"
"10.5000","31.4545","1.6670"
"10.5200","31.5145","1.6834"
"10.5400","31.5745","1.6981"
"10.5600","31.6345","1.7147"
"10.5800","31.6946","1.7297"
"10.6000","31.7545","1.7469"
"10.6200","31.8143","1.7627"
"10.6400","31.8744","1.7790"
"10.6600","31.9343","1.7943"
"10.6800","31.9943","1.8118"
"10.7000","32.0544","1.8305"
"10.7200","32.1145","1.8490"
"10.7400","32.1744","1.8667"
"10.7600","32.2345","1.8861"
"10.7800","32.2947","1.9050"
"10.8000","32.3545","1.9237"
"10.8200","32.4145","1.9424"
"10.8400","32.4747","1.9622"
"10.8600","32.5346","1.9820"
"10.8800","32.5944","2.0013"
"10.9000","32.6545","2.0214"
"10.9200","32.7146","2.0414"
"10.9400","32.7746","2.0628"
"10.9600","32.8346","2.0832"
"10.9800","32.8946","2.1057"
"11.0000","32.9543","2.1263"
"11.0200","33.0143","2.1503"
"11.0400","33.0746","2.1713"
"11.0600","33.1345","2.1947"
"11.0800","33.1945","2.2171"
"11.1000","33.2545","2.2420"
"11.1200","33.3145","2.2638"
"11.1400","33.3746","2.2890"
"11.1600","33.4346","2.3126"
"11.1800","33.4945","2.3379"
"11.2000","33.5543","2.3613"
"11.2200","33.6142","2.3875"
"11.2400","33.6743","2.4128"
"11.2600","33.7344","2.4400"
"11.2800","33.7945","2.4654"
"11.3000","33.8544","2.4936"
"11.3200","33.9146","2.5198"
"11.3400","33.9747","2.5484"
"11.3600","34.0347","2.5743"
"11.3800","34.0945","2.6029"
"11.4000","34.1546","2.6314"
"11.4200","34.2145","2.6613"
"11.4400","34.2745","2.6894"
"11.4600","34.3345","2.7202"
"11.4800","34.3946","2.7497"
"11.5000","34.4545","2.7798"
"11.5200","34.5145","2.8099"
"11.5400","34.5744","2.8416"
"11.5600","34.6343","2.8733"
"11.5800","34.6945","2.9059"
"11.6000","34.7545","2.9375"
"11.6200","34.8143","2.9711"
"11.6400","34.8743","3.0038"
"11.6600","34.9344","3.0360"
"11.6800","34.9943","3.0688"
"11.7000","35.0544","3.1035"
"11.7200","35.1145","3.1377"
"11.7400","35.1744","3.1725"
"11.7600","35.2344","3.2070"
"11.7800","35.2944","3.2438"
"11.8000","35.3543","3.2803"
"11.8200","35.4144","3.3163"
"11.8400","35.4744","3.3529"
"11.8600","35.5344","3.3896"
"11.8800","35.5944","3.4279"
"11.9000","35.6544","3.4641"
"11.9200","35.7145","3.5029"
"11.9400","35.7744","3.5408"
"11.9600","35.8345","3.5802"
"11.9800","35.8946","3.6179"
"12.0000","35.9545","3.6572"
"12.0200","36.0146","3.6971"
"12.0400","36.0746","3.7392"
"12.0600","36.1344","3.7796"
"12.0800","36.1945","3.8203"
"12.1000","36.2546","3.8605"
"12.1200","36.3145","3.9027"
"12.1400","36.3745","3.9433"
"12.1600","36.4344","3.9870"
"12.1800","36.4944","4.0292"
"12.2000","36.5544","4.0723"
"12.2200","36.6145","4.1138"
"12.2400","36.6743","4.1577"
"12.2600","36.7343","4.2015"
"12.2800","36.7945","4.2470"
"12.3000","36.8545","4.2904"
"12.3200","36.9145","4.3363"
"12.3400","36.9745","4.3813"
"12.3600","37.0345","4.4273"
"12.3800","37.0944","4.4718"
"12.4000","37.1545","4.5182"
"12.4200","37.2146","4.5644"
"12.4400","37.2745","4.6113"
"12.4600","37.3344","4.6560"
"12.4800","37.3945","4.7034"
"12.5000","37.4546","4.7508"
"12.5200","37.5146","4.7990"
"12.5400","37.5746","4.8454"
"12.5600","37.6347","4.8947"
"12.5800","37.6947","4.9436"
"12.6000","37.7546","4.9932"
"12.6200","37.8144","5.0412"
"12.6400","37.8744","5.0896"
"12.6600","37.9343","5.1382"
"12.6800","37.9943","5.1875"
"12.7000","38.0544","5.2362"
"12.7200","38.1145","5.2869"
"12.7400","38.1744","5.3382"
"12.7600","38.2343","5.3885"
"12.7800","38.2945","5.4391"
"12.8000","38.3545","5.4899"
"12.8200","38.4143","5.5411"
"12.8400","38.4744","5.5924"
"12.8600","38.5344","5.6437"
"12.8800","38.5943","5.6952"
"12.9000","38.6544","5.7472"
"12.9200","38.7144","5.7990"
"12.9400","38.7743","5.8514"
"12.9600","38.8344","5.9036"
"12.9800","38.8945","5.9570"
"13.0000","38.9546","6.0090"
"13.0200","39.0146","6.0620"
"13.0400","39.0746","6.1151"
"13.0600","39.1345","6.1694"
"13.0800","39.1946","6.2224"
"13.1000","39.2546","6.2763"
"13.1200","39.3145","6.3296"
"13.1400","39.3745","6.3834"
"13.1600","39.4345","6.4360"
"13.1800","39.4947","6.4909"
"13.2000","39.5546","6.5444"
"13.2200","39.6144","6.6005"
"13.2400","39.6743","6.6548"
"13.2600","39.7344","6.7111"
"13.2800","39.7944","6.7660"
"13.3000","39.8542","6.8229"
"13.3200","39.9143","6.8780"
"13.3400","39.9744","6.9347"
"13.3600","40.0344","6.9890"
"13.3800","40.0944","7.0458"
"13.4000","40.1544","7.1006"
"13.4200","40.2143","7.1569"
"13.4400","40.2743","7.2119"
"13.4600","40.3344","7.2689"
"13.4800","40.3945","7.3243"
"13.5000","40.4543","7.3828"
"13.5200","40.5143","7.4402"
"13.5400","40.5745","7.4979"
"13.5600","40.6345","7.5540"
"13.5800","40.6946","7.6126"
"13.6000","40.7546","7.6697"
"13.6200","40.8146","7.7265"
"13.6400","40.8746","7.7816"
"13.6600","40.9346","7.8384"
"13.6800","40.9947","7.8951"
"13.7000","41.0545","7.9519"
"13.7200","41.1144","8.0088"
"13.7400","41.1744","7.9025"
"13.7430","41.1834","7.5755"
"13.7450","41.1894","7.2811"
"13.7470","41.1954","6.9460"
"13.7490","41.2014","6.5795"
"13.7510","41.2074","6.1945"
"13.7530","41.2134","5.7975"
"13.7550","41.2194","5.3980"
"13.7570","41.2254","5.0007"
"13.7590","41.2314","4.6124"
"13.7610","41.2374","4.2359"
"13.7630","41.2434","3.8760"
"13.7650","41.2494","3.5345"
"13.7670","41.2554","3.2140"
"13.7690","41.2614","2.9153"
"13.7710","41.2674","2.6395"
"13.7730","41.2733","2.3867"
"13.7760","41.2823","2.0505"
"13.7790","41.2914","1.7652"
"13.7820","41.3004","1.5277"

