Time,Displacement,Force,Total cycle count,Cycle count
(s),(mm),(N),,
"0.0000","0.0000","0.0000","0.0000","0.0000"
"0.0200","0.0000","-0.0008","0.0000","0.0000"
"0.0290","0.0000","0.0001","0.0000","0.0000"
"0.0490","0.0205","0.0221","0.0000","0.0000"
"0.0690","0.0771","0.0345","0.0000","0.0000"
"0.0890","0.1301","0.0197","0.0000","0.0000"
"0.1090","0.1931","0.0282","0.0000","0.0000"
"0.1290","0.2566","0.0203","0.0000","0.0000"
"0.1490","0.3179","0.0258","0.0000","0.0000"
"0.1690","0.3790","0.0262","0.0000","0.0000"
"0.1890","0.4397","0.0354","0.0000","0.0000"
"0.2090","0.4999","0.0318","0.0000","0.0000"
"0.2290","0.5602","0.0380","0.0000","0.0000"
"0.2490","0.6203","0.0359","0.0000","0.0000"
"0.2690","0.6805","0.0425","0.0000","0.0000"
"0.2890","0.7404","0.0394","0.0000","0.0000"
"0.3090","0.8003","0.0440","0.0000","0.0000"
"0.3290","0.8604","0.0424","0.0000","0.0000"
"0.3490","0.9206","0.0467","0.0000","0.0000"
"0.3690","0.9806","0.0441","0.0000","0.0000"
"0.3890","1.0404","0.0485","0.0000","0.0000"
"0.4090","1.1004","0.0472","0.0000","0.0000"
"0.4290","1.1606","0.0513","0.0000","0.0000"
"0.4490","1.2205","0.0489","0.0000","0.0000"
"0.4690","1.2804","0.0518","0.0000","0.0000"
"0.4890","1.3405","0.0514","0.0000","0.0000"
"0.5090","1.4006","0.0542","0.0000","0.0000"
"0.5290","1.4606","0.0482","0.0000","0.0000"
"0.5490","1.5207","0.0438","0.0000","0.0000"
"0.5690","1.5806","0.0403","0.0000","0.0000"
"0.5890","1.6406","0.0430","0.0000","0.0000"
"0.6090","1.7007","0.0422","0.0000","0.0000"
"0.6290","1.7607","0.0445","0.0000","0.0000"
"0.6490","1.8205","0.0455","0.0000","0.0000"
"0.6690","1.8806","0.0466","0.0000","0.0000"
"0.6890","1.9406","0.0452","0.0000","0.0000"
"0.7090","2.0005","0.0477","0.0000","0.0000"
"0.7290","2.0605","0.0489","0.0000","0.0000"
"0.7490","2.1207","0.0495","0.0000","0.0000"
"0.7690","2.1807","0.0487","0.0000","0.0000"
"0.7890","2.2406","0.0502","0.0000","0.0000"
"0.8090","2.3005","0.0523","0.0000","0.0000"
"0.8290","2.3605","0.0537","0.0000","0.0000"
"0.8490","2.4206","0.0523","0.0000","0.0000"
"0.8690","2.4806","0.0536","0.0000","0.0000"
"0.8890","2.5404","0.0547","0.0000","0.0000"
"0.9090","2.6004","0.0574","0.0000","0.0000"
"0.9290","2.6605","0.0572","0.0000","0.0000"
"0.9490","2.7204","0.0571","0.0000","0.0000"
"0.9690","2.7804","0.0591","0.0000","0.0000"
"0.9890","2.8405","0.0590","0.0000","0.0000"
"1.0090","2.9005","0.0596","0.0000","0.0000"
"1.0290","2.9604","0.0606","0.0000","0.0000"
"1.0490","3.0204","0.0630","0.0000","0.0000"
"1.0690","3.0803","0.0637","0.0000","0.0000"
"1.0890","3.1403","0.0639","0.0000","0.0000"
"1.1090","3.2005","0.0633","0.0000","0.0000"
"1.1290","3.2606","0.0628","0.0000","0.0000"
"1.1490","3.3204","0.0628","0.0000","0.0000"
"1.1690","3.3806","0.0649","0.0000","0.0000"
"1.1890","3.4405","0.0675","0.0000","0.0000"
"1.2090","3.5004","0.0703","0.0000","0.0000"
"1.2290","3.5605","0.0700","0.0000","0.0000"
"1.2490","3.6206","0.0687","0.0000","0.0000"
"1.2690","3.6805","0.0691","0.0000","0.0000"
"1.2890","3.7406","0.0705","0.0000","0.0000"
"1.3090","3.8006","0.0720","0.0000","0.0000"
"1.3290","3.8604","0.0730","0.0000","0.0000"
"1.3490","3.9204","0.0745","0.0000","0.0000"
"1.3690","3.9804","0.0750","0.0000","0.0000"
"1.3890","4.0404","0.0751","0.0000","0.0000"
"1.4090","4.1006","0.0751","0.0000","0.0000"
"1.4290","4.1605","0.0757","0.0000","0.0000"
"1.4490","4.2204","0.0787","0.0000","0.0000"
"1.4690","4.2804","0.0798","0.0000","0.0000"
"1.4890","4.3405","0.0802","0.0000","0.0000"
"1.5090","4.4005","0.0714","0.0000","0.0000"
"1.5290","4.4606","0.0795","0.0000","0.0000"
"1.5490","4.5205","0.0920","0.0000","0.0000"
"1.5690","4.5804","0.1017","0.0000","0.0000"
"1.5890","4.6405","0.0936","0.0000","0.0000"
"1.6090","4.7005","0.0812","0.0000","0.0000"
"1.6290","4.7605","0.0679","0.0000","0.0000"
"1.6490","4.8204","0.0685","0.0000","0.0000"
"1.6690","4.8805","0.0797","0.0000","0.0000"
"1.6890","4.9404","0.0980","0.0000","0.0000"
"1.7090","5.0004","0.1022","0.0000","0.0000"
"1.7290","5.0605","0.0994","0.0000","0.0000"
"1.7490","5.1207","0.0911","0.0000","0.0000"
"1.7690","5.1806","0.0864","0.0000","0.0000"
"1.7890","5.2407","0.0864","0.0000","0.0000"
"1.8090","5.3006","0.0944","0.0000","0.0000"
"1.8290","5.3604","0.0975","0.0000","0.0000"
"1.8490","5.4205","0.0977","0.0000","0.0000"
"1.8690","5.4805","0.0944","0.0000","0.0000"
"1.8890","5.5405","0.0939","0.0000","0.0000"
"1.9090","5.6005","0.0914","0.0000","0.0000"
"1.9290","5.6605","0.0959","0.0000","0.0000"
"1.9490","5.7205","0.1018","0.0000","0.0000"
"1.9690","5.7805","0.1076","0.0000","0.0000"
"1.9890","5.8405","0.1056","0.0000","0.0000"
"2.0090","5.9005","0.1036","0.0000","0.0000"
"2.0290","5.9604","0.0966","0.0000","0.0000"
"2.0490","6.0204","0.0930","0.0000","0.0000"
"2.0690","6.0804","0.1001","0.0000","0.0000"
"2.0890","6.1404","0.1095","0.0000","0.0000"
"2.1090","6.2005","0.1106","0.0000","0.0000"
"2.1290","6.2605","0.1100","0.0000","0.0000"
"2.1490","6.3204","0.1114","0.0000","0.0000"
"2.1690","6.3805","0.1070","0.0000","0.0000"
"2.1890","6.4405","0.1002","0.0000","0.0000"
"2.2090","6.5005","0.1046","0.0000","0.0000"
"2.2290","6.5605","0.1140","0.0000","0.0000"
"2.2490","6.6207","0.1160","0.0000","0.0000"
"2.2690","6.6807","0.1146","0.0000","0.0000"
"2.2890","6.7406","0.1155","0.0000","0.0000"
"2.3090","6.8005","0.1114","0.0000","0.0000"
"2.3290","6.8605","0.1079","0.0000","0.0000"
"2.3490","6.9207","0.1136","0.0000","0.0000"
"2.3690","6.9808","0.1176","0.0000","0.0000"
"2.3890","7.0406","0.1199","0.0000","0.0000"
"2.4090","7.1006","0.1201","0.0000","0.0000"
"2.4290","7.1607","0.1198","0.0000","0.0000"
"2.4490","7.2206","0.1163","0.0000","0.0000"
"2.4690","7.2804","0.1176","0.0000","0.0000"
"2.4890","7.3405","0.1223","0.0000","0.0000"
"2.5090","7.4005","0.1253","0.0000","0.0000"
"2.5290","7.4606","0.1234","0.0000","0.0000"
"2.5490","7.5206","0.1233","0.0000","0.0000"
"2.5690","7.5805","0.1219","0.0000","0.0000"
"2.5890","7.6404","0.1216","0.0000","0.0000"
"2.6090","7.7003","0.1252","0.0000","0.0000"
"2.6290","7.7604","0.1313","0.0000","0.0000"
"2.6490","7.8204","0.1314","0.0000","0.0000"
"2.6690","7.8804","0.1296","0.0000","0.0000"
"2.6890","7.9404","0.1287","0.0000","0.0000"
"2.7090","8.0003","0.1290","0.0000","0.0000"
"2.7290","8.0604","0.1287","0.0000","0.0000"
"2.7490","8.1204","0.1322","0.0000","0.0000"
"2.7690","8.1805","0.1355","0.0000","0.0000"
"2.7890","8.2405","0.1377","0.0000","0.0000"
"2.8090","8.3005","0.1354","0.0000","0.0000"
"2.8290","8.3605","0.1349","0.0000","0.0000"
"2.8490","8.4206","0.1330","0.0000","0.0000"
"2.8690","8.4806","0.1360","0.0000","0.0000"
"2.8890","8.5405","0.1386","0.0000","0.0000"
"2.9090","8.6006","0.1424","0.0000","0.0000"
"2.9290","8.6606","0.1422","0.0000","0.0000"
"2.9490","8.7205","0.1422","0.0000","0.0000"
"2.9690","8.7806","0.1403","0.0000","0.0000"
"2.9890","8.8406","0.1402","0.0000","0.0000"
"3.0090","8.9005","0.1412","0.0000","0.0000"
"3.0290","8.9605","0.1471","0.0000","0.0000"
"3.0490","9.0206","0.1486","0.0000","0.0000"
"3.0690","9.0804","0.1475","0.0000","0.0000"
"3.0890","9.1404","0.1477","0.0000","0.0000"
"3.1090","9.2006","0.1481","0.0000","0.0000"
"3.1290","9.2606","0.1474","0.0000","0.0000"
"3.1490","9.3205","0.1495","0.0000","0.0000"
"3.1690","9.3805","0.1535","0.0000","0.0000"
"3.1890","9.4405","0.1553","0.0000","0.0000"
"3.2090","9.5005","0.1539","0.0000","0.0000"
"3.2290","9.5605","0.1538","0.0000","0.0000"
"3.2490","9.6205","0.1541","0.0000","0.0000"
"3.2690","9.6805","0.1549","0.0000","0.0000"
"3.2890","9.7405","0.1564","0.0000","0.0000"
"3.3090","9.8004","0.1588","0.0000","0.0000"
"3.3290","9.8604","0.1602","0.0000","0.0000"
"3.3490","9.9205","0.1607","0.0000","0.0000"
"3.3690","9.9805","0.1601","0.0000","0.0000"
"3.3890","10.0404","0.1607","0.0000","0.0000"
"3.4090","10.1005","0.1627","0.0000","0.0000"
"3.4290","10.1606","0.1652","0.0000","0.0000"
"3.4490","10.2205","0.1656","0.0000","0.0000"
"3.4690","10.2805","0.1660","0.0000","0.0000"
"3.4890","10.3405","0.1672","0.0000","0.0000"
"3.5090","10.4005","0.1686","0.0000","0.0000"
"3.5290","10.4606","0.1682","0.0000","0.0000"
"3.5490","10.5206","0.1688","0.0000","0.0000"
"3.5690","10.5804","0.1713","0.0000","0.0000"
"3.5890","10.6404","0.1729","0.0000","0.0000"
"3.6090","10.7005","0.1726","0.0000","0.0000"
"3.6290","10.7604","0.1733","0.0000","0.0000"
"3.6490","10.8204","0.1756","0.0000","0.0000"
"3.6690","10.8804","0.1765","0.0000","0.0000"
"3.6890","10.9405","0.1766","0.0000","0.0000"
"3.7090","11.0004","0.1775","0.0000","0.0000"
"3.7290","11.0604","0.1792","0.0000","0.0000"
"3.7490","11.1204","0.1799","0.0000","0.0000"
"3.7690","11.1804","0.1808","0.0000","0.0000"
"3.7890","11.2404","0.1817","0.0000","0.0000"
"3.8090","11.3004","0.1832","0.0000","0.0000"
"3.8290","11.3604","0.1850","0.0000","0.0000"
"3.8490","11.4204","0.1862","0.0000","0.0000"
"3.8690","11.4805","0.1864","0.0000","0.0000"
"3.8890","11.5405","0.1874","0.0000","0.0000"
"3.9090","11.6006","0.1896","0.0000","0.0000"
"3.9290","11.6606","0.1902","0.0000","0.0000"
"3.9490","11.7205","0.1905","0.0000","0.0000"
"3.9690","11.7805","0.1930","0.0000","0.0000"
"3.9890","11.8406","0.1938","0.0000","0.0000"
"4.0090","11.9005","0.1941","0.0000","0.0000"
"4.0290","11.9606","0.1950","0.0000","0.0000"
"4.0430","12.0026","0.1967","0.5000","0.5000"
"4.0440","12.0056","0.1968","0.5000","0.5000"
"4.0450","12.0086","0.1969","0.5000","0.5000"
"4.0650","12.0234","0.1503","0.5000","0.5000"
"4.0850","11.9674","0.1313","0.5000","0.5000"
"4.1050","11.9157","0.1756","0.5000","0.5000"
"4.1250","11.8512","0.1801","0.5000","0.5000"
"4.1450","11.7883","0.1973","0.5000","0.5000"
"4.1650","11.7270","0.1894","0.5000","0.5000"
"4.1850","11.6660","0.1935","0.5000","0.5000"
"4.2050","11.6053","0.1845","0.5000","0.5000"
"4.2250","11.5449","0.1895","0.5000","0.5000"
"4.2450","11.4846","0.1806","0.5000","0.5000"
"4.2650","11.4244","0.1851","0.5000","0.5000"
"4.2850","11.3642","0.1779","0.5000","0.5000"
"4.3050","11.3041","0.1818","0.5000","0.5000"
"4.3250","11.2440","0.1749","0.5000","0.5000"
"4.3450","11.1840","0.1767","0.5000","0.5000"
"4.3650","11.1239","0.1717","0.5000","0.5000"
"4.3850","11.0640","0.1751","0.5000","0.5000"
"4.4050","11.0039","0.1686","0.5000","0.5000"
"4.4250","10.9439","0.1720","0.5000","0.5000"
"4.4450","10.8838","0.1673","0.5000","0.5000"
"4.4650","10.8239","0.1685","0.5000","0.5000"
"4.4850","10.7637","0.1638","0.5000","0.5000"
"4.5050","10.7037","0.1651","0.5000","0.5000"
"4.5250","10.6438","0.1619","0.5000","0.5000"
"4.5450","10.5838","0.1628","0.5000","0.5000"
"4.5650","10.5238","0.1576","0.5000","0.5000"
"4.5850","10.4640","0.1596","0.5000","0.5000"
"4.6050","10.4040","0.1557","0.5000","0.5000"
"4.6250","10.3440","0.1567","0.5000","0.5000"
"4.6450","10.2840","0.1529","0.5000","0.5000"
"4.6650","10.2241","0.1532","0.5000","0.5000"
"4.6850","10.1641","0.1505","0.5000","0.5000"
"4.7050","10.1040","0.1511","0.5000","0.5000"
