Time,Displacement,Force,Total cycle count,Cycle count
(s),(mm),(N),,
"0.0000","0.0000","0.0000","0.0000","0.0000"
"0.0200","0.0000","-0.0007","0.0000","0.0000"
"0.0400","0.0161","0.0170","0.0000","0.0000"
"0.0600","0.0721","0.0387","0.0000","0.0000"
"0.0800","0.1225","0.0243","0.0000","0.0000"
"0.1000","0.1871","0.0368","0.0000","0.0000"
"0.1200","0.2506","0.0306","0.0000","0.0000"
"0.1400","0.3120","0.0377","0.0000","0.0000"
"0.1600","0.3730","0.0374","0.0000","0.0000"
"0.1800","0.4337","0.0472","0.0000","0.0000"
"0.2000","0.4940","0.0458","0.0000","0.0000"
"0.2200","0.5541","0.0524","0.0000","0.0000"
"0.2400","0.6142","0.0502","0.0000","0.0000"
"0.2600","0.6744","0.0563","0.0000","0.0000"
"0.2800","0.7344","0.0553","0.0000","0.0000"
"0.3000","0.7946","0.0612","0.0000","0.0000"
"0.3200","0.8546","0.0597","0.0000","0.0000"
"0.3400","0.9147","0.0649","0.0000","0.0000"
"0.3600","0.9749","0.0636","0.0000","0.0000"
"0.3800","1.0348","0.0681","0.0000","0.0000"
"0.4000","1.0949","0.0659","0.0000","0.0000"
"0.4200","1.1547","0.0704","0.0000","0.0000"
"0.4400","1.2146","0.0702","0.0000","0.0000"
"0.4600","1.2747","0.0737","0.0000","0.0000"
"0.4800","1.3347","0.0729","0.0000","0.0000"
"0.5000","1.3946","0.0761","0.0000","0.0000"
"0.5200","1.4547","0.0759","0.0000","0.0000"
"0.5400","1.5147","0.0788","0.0000","0.0000"
"0.5600","1.5746","0.0777","0.0000","0.0000"
"0.5800","1.6346","0.0807","0.0000","0.0000"
"0.6000","1.6948","0.0807","0.0000","0.0000"
"0.6200","1.7548","0.0832","0.0000","0.0000"
"0.6400","1.8147","0.0832","0.0000","0.0000"
"0.6600","1.8747","0.0851","0.0000","0.0000"
"0.6800","1.9347","0.0855","0.0000","0.0000"
"0.7000","1.9947","0.0879","0.0000","0.0000"
"0.7200","2.0547","0.0871","0.0000","0.0000"
"0.7400","2.1145","0.0897","0.0000","0.0000"
"0.7600","2.1744","0.0907","0.0000","0.0000"
"0.7800","2.2348","0.0928","0.0000","0.0000"
"0.8000","2.2944","0.0916","0.0000","0.0000"
"0.8200","2.3543","0.0944","0.0000","0.0000"
"0.8400","2.4147","0.0952","0.0000","0.0000"
"0.8600","2.4747","0.0961","0.0000","0.0000"
"0.8800","2.5347","0.0957","0.0000","0.0000"
"0.9000","2.5947","0.0978","0.0000","0.0000"
"0.9200","2.6547","0.0990","0.0000","0.0000"
"0.9400","2.7146","0.1011","0.0000","0.0000"
"0.9600","2.7747","0.1007","0.0000","0.0000"
"0.9800","2.8347","0.1021","0.0000","0.0000"
"1.0000","2.8946","0.1030","0.0000","0.0000"
"1.0200","2.9547","0.1049","0.0000","0.0000"
"1.0400","3.0148","0.1049","0.0000","0.0000"
"1.0600","3.0746","0.1059","0.0000","0.0000"
"1.0800","3.1345","0.1068","0.0000","0.0000"
"1.1000","3.1944","0.1081","0.0000","0.0000"
"1.1200","3.2544","0.1084","0.0000","0.0000"
"1.1400","3.3144","0.1100","0.0000","0.0000"
"1.1600","3.3745","0.1115","0.0000","0.0000"
"1.1800","3.4344","0.1120","0.0000","0.0000"
"1.2000","3.4944","0.1130","0.0000","0.0000"
"1.2200","3.5545","0.1138","0.0000","0.0000"
"1.2400","3.6145","0.1147","0.0000","0.0000"
"1.2600","3.6745","0.1164","0.0000","0.0000"
"1.2800","3.7346","0.1162","0.0000","0.0000"
"1.3000","3.7946","0.1177","0.0000","0.0000"
"1.3200","3.8546","0.1181","0.0000","0.0000"
"1.3400","3.9148","0.1205","0.0000","0.0000"
"1.3600","3.9749","0.1195","0.0000","0.0000"
"1.3690","4.0018","0.1204","0.5000","0.5000"
"1.3700","4.0048","0.1205","0.5000","0.5000"
"1.3710","4.0078","0.1206","0.5000","0.5000"
"1.3910","4.0227","0.0747","0.5000","0.5000"
"1.4110","3.9645","0.0541","0.5000","0.5000"
"1.4310","3.9138","0.1013","0.5000","0.5000"
"1.4510","3.8501","0.1044","0.5000","0.5000"
"1.4710","3.7873","0.1221","0.5000","0.5000"
"1.4910","3.7262","0.1172","0.5000","0.5000"
"1.5110","3.6654","0.1194","0.5000","0.5000"
"1.5310","3.6048","0.1098","0.5000","0.5000"
"1.5510","3.5443","0.1155","0.5000","0.5000"
"1.5710","3.4840","0.1073","0.5000","0.5000"
"1.5910","3.4237","0.1117","0.5000","0.5000"
"1.6110","3.3636","0.1056","0.5000","0.5000"
"1.6310","3.3036","0.1086","0.5000","0.5000"
"1.6510","3.2436","0.1025","0.5000","0.5000"
"1.6710","3.1835","0.1054","0.5000","0.5000"
"1.6910","3.1234","0.1008","0.5000","0.5000"
"1.7110","3.0634","0.1034","0.5000","0.5000"
"1.7310","3.0033","0.0979","0.5000","0.5000"
"1.7510","2.9434","0.1008","0.5000","0.5000"
"1.7710","2.8835","0.0953","0.5000","0.5000"
"1.7910","2.8236","0.0972","0.5000","0.5000"
"1.8110","2.7636","0.0933","0.5000","0.5000"
"1.8310","2.7035","0.0942","0.5000","0.5000"
"1.8510","2.6433","0.0901","0.5000","0.5000"
"1.8710","2.5833","0.0917","0.5000","0.5000"
"1.8910","2.5234","0.0871","0.5000","0.5000"
"1.9110","2.4633","0.0876","0.5000","0.5000"
"1.9310","2.4032","0.0842","0.5000","0.5000"
"1.9510","2.3431","0.0863","0.5000","0.5000"
"1.9710","2.2832","0.0830","0.5000","0.5000"
"1.9910","2.2233","0.0819","0.5000","0.5000"
"2.0110","2.1634","0.0805","0.5000","0.5000"
"2.0310","2.1033","0.0796","0.5000","0.5000"
"2.0510","2.0434","0.0775","0.5000","0.5000"
"2.0710","1.9835","0.0748","0.5000","0.5000"
"2.0910","1.9236","0.0745","0.5000","0.5000"
"2.1110","1.8634","0.0727","0.5000","0.5000"
"2.1310","1.8034","0.0720","0.5000","0.5000"
"2.1510","1.7432","0.0692","0.5000","0.5000"
"2.1710","1.6834","0.0687","0.5000","0.5000"
"2.1910","1.6234","0.0657","0.5000","0.5000"
"2.2110","1.5633","0.0648","0.5000","0.5000"
"2.2310","1.5033","0.0626","0.5000","0.5000"
"2.2510","1.4434","0.0626","0.5000","0.5000"
"2.2710","1.3834","0.0607","0.5000","0.5000"
"2.2910","1.3232","0.0596","0.5000","0.5000"
"2.3110","1.2632","0.0566","0.5000","0.5000"
"2.3310","1.2033","0.0558","0.5000","0.5000"
"2.3510","1.1433","0.0528","0.5000","0.5000"
"2.3710","1.0834","0.0520","0.5000","0.5000"
"2.3910","1.0234","0.0484","0.5000","0.5000"
"2.4110","0.9637","0.0479","0.5000","0.5000"
"2.4310","0.9037","0.0463","0.5000","0.5000"
"2.4510","0.8436","0.0444","0.5000","0.5000"
"2.4710","0.7832","0.0405","0.5000","0.5000"
"2.4910","0.7229","0.0394","0.5000","0.5000"
"2.5110","0.6631","0.0369","0.5000","0.5000"
"2.5310","0.6033","0.0346","0.5000","0.5000"
"2.5510","0.5433","0.0304","0.5000","0.5000"
"2.5710","0.4834","0.0284","0.5000","0.5000"
"2.5910","0.4235","0.0251","0.5000","0.5000"
"2.6110","0.3635","0.0221","0.5000","0.5000"
"2.6310","0.3036","0.0168","0.5000","0.5000"
"2.6510","0.2438","0.0129","0.5000","0.5000"
"2.6710","0.1835","0.0067","0.5000","0.5000"
"2.6910","0.1231","0.0019","0.5000","0.5000"
"2.7110","0.0632","-0.0072","0.5000","0.5000"
"2.7310","0.0034","-0.0171","0.5000","0.5000"
"2.7330","-0.0026","-0.0180","1.0000","1.0000"
"2.7340","-0.0055","-0.0185","1.0000","1.0000"
"2.7350","-0.0085","-0.0191","1.0000","1.0000"
"2.7550","-0.0234","0.0130","1.0000","1.0000"
"2.7750","0.0333","0.0298","1.0000","1.0000"
"2.7950","0.0840","-0.0083","1.0000","1.0000"
"2.8150","0.1480","0.0013","1.0000","1.0000"
"2.8350","0.2111","-0.0049","1.0000","1.0000"
"2.8550","0.2725","0.0097","1.0000","1.0000"
"2.8750","0.3337","0.0095","1.0000","1.0000"
"2.8950","0.3944","0.0237","1.0000","1.0000"
"2.9150","0.4547","0.0211","1.0000","1.0000"
"2.9350","0.5151","0.0327","1.0000","1.0000"
"2.9550","0.5755","0.0298","1.0000","1.0000"
"2.9750","0.6355","0.0389","1.0000","1.0000"
"2.9950","0.6957","0.0365","1.0000","1.0000"
"3.0150","0.7556","0.0442","1.0000","1.0000"
"3.0350","0.8156","0.0418","1.0000","1.0000"
"3.0550","0.8758","0.0486","1.0000","1.0000"
"3.0750","0.9360","0.0466","1.0000","1.0000"
"3.0950","0.9960","0.0532","1.0000","1.0000"
"3.1150","1.0559","0.0507","1.0000","1.0000"
"3.1350","1.1160","0.0566","1.0000","1.0000"
"3.1550","1.1758","0.0548","1.0000","1.0000"
"3.1750","1.2358","0.0591","1.0000","1.0000"
"3.1950","1.2959","0.0583","1.0000","1.0000"
"3.2150","1.3558","0.0633","1.0000","1.0000"
"3.2350","1.4158","0.0626","1.0000","1.0000"
"3.2550","1.4758","0.0664","1.0000","1.0000"
"3.2750","1.5358","0.0652","1.0000","1.0000"
"3.2950","1.5957","0.0703","1.0000","1.0000"
"3.3150","1.6557","0.0694","1.0000","1.0000"
"3.3350","1.7159","0.0726","1.0000","1.0000"
"3.3550","1.7759","0.0719","1.0000","1.0000"
"3.3750","1.8359","0.0747","1.0000","1.0000"
"3.3950","1.8959","0.0743","1.0000","1.0000"
"3.4150","1.9557","0.0779","1.0000","1.0000"
"3.4350","2.0158","0.0776","1.0000","1.0000"
"3.4550","2.0759","0.0803","1.0000","1.0000"
"3.4750","2.1359","0.0802","1.0000","1.0000"
"3.4950","2.1959","0.0835","1.0000","1.0000"
"3.5150","2.2559","0.0835","1.0000","1.0000"
"3.5350","2.3156","0.0854","1.0000","1.0000"
"3.5550","2.3757","0.0871","1.0000","1.0000"
"3.5750","2.4358","0.0884","1.0000","1.0000"
"3.5950","2.4957","0.0878","1.0000","1.0000"
"3.6150","2.5559","0.0902","1.0000","1.0000"
"3.6350","2.6158","0.0907","1.0000","1.0000"
"3.6550","2.6758","0.0927","1.0000","1.0000"
"3.6750","2.7358","0.0941","1.0000","1.0000"
"3.6950","2.7959","0.0956","1.0000","1.0000"
"3.7150","2.8558","0.0960","1.0000","1.0000"
"3.7350","2.9159","0.0974","1.0000","1.0000"
"3.7550","2.9760","0.0986","1.0000","1.0000"
"3.7750","3.0359","0.1000","1.0000","1.0000"
"3.7950","3.0954","0.1006","1.0000","1.0000"
"3.8150","3.1556","0.1024","1.0000","1.0000"
"3.8350","3.2158","0.1041","1.0000","1.0000"
"3.8550","3.2755","0.1040","1.0000","1.0000"
"3.8750","3.3356","0.1059","1.0000","1.0000"
"3.8950","3.3958","0.1063","1.0000","1.0000"
"3.9150","3.4557","0.1082","1.0000","1.0000"
"3.9350","3.5158","0.1101","1.0000","1.0000"
"3.9550","3.5759","0.1110","1.0000","1.0000"
"3.9750","3.6357","0.1120","1.0000","1.0000"
"3.9950","3.6958","0.1133","1.0000","1.0000"
"4.0150","3.7559","0.1145","1.0000","1.0000"
"4.0350","3.8158","0.1156","1.0000","1.0000"
"4.0550","3.8759","0.1163","1.0000","1.0000"
"4.0750","3.9360","0.1174","1.0000","1.0000"
"4.0950","3.9959","0.1181","1.0000","1.0000"
"4.0970","4.0019","0.1181","1.5000","1.5000"
"4.0980","4.0049","0.1181","1.5000","1.5000"
"4.0990","4.0078","0.1181","1.5000","1.5000"
"4.1190","4.0228","0.0726","1.5000","1.5000"
"4.1390","3.9647","0.0515","1.5000","1.5000"
"4.1590","3.9140","0.1001","1.5000","1.5000"
"4.1790","3.8502","0.1027","1.5000","1.5000"
"4.1990","3.7874","0.1193","1.5000","1.5000"
"4.2190","3.7263","0.1138","1.5000","1.5000"
"4.2390","3.6655","0.1175","1.5000","1.5000"
"4.2590","3.6048","0.1078","1.5000","1.5000"
"4.2790","3.5444","0.1141","1.5000","1.5000"
"4.2990","3.4842","0.1056","1.5000","1.5000"
"4.3190","3.4238","0.1101","1.5000","1.5000"
"4.3390","3.3637","0.1039","1.5000","1.5000"
"4.3590","3.3038","0.1074","1.5000","1.5000"
"4.3790","3.2438","0.1007","1.5000","1.5000"
"4.3990","3.1835","0.1038","1.5000","1.5000"
"4.4190","3.1236","0.0986","1.5000","1.5000"
"4.4390","3.0635","0.1009","1.5000","1.5000"
"4.4590","3.0034","0.0956","1.5000","1.5000"
"4.4790","2.9436","0.0991","1.5000","1.5000"
"4.4990","2.8836","0.0937","1.5000","1.5000"
"4.5190","2.8235","0.0946","1.5000","1.5000"
"4.5390","2.7635","0.0910","1.5000","1.5000"
"4.5590","2.7036","0.0921","1.5000","1.5000"
"4.5790","2.6435","0.0881","1.5000","1.5000"
"4.5990","2.5835","0.0890","1.5000","1.5000"
