Time,Displacement,Force
"4.5000","4.4848","0.4186"
"4.5200","4.5049","0.4175"
"4.5400","4.5249","0.4193"
"4.5600","4.5450","0.4168"
"4.5800","4.5650","0.4190"
"4.6000","4.5851","0.4183"
"4.6200","4.6051","0.4196"
"4.6400","4.6250","0.4172"
"4.6600","4.6451","0.4191"
"4.6800","4.6650","0.4181"
"4.7000","4.6850","0.4199"
"4.7200","4.7049","0.4180"
"4.7400","4.7249","0.4197"
"4.7600","4.7449","0.4194"
"4.7800","4.7649","0.4197"
"4.8000","4.7850","0.4186"
"4.8200","4.8049","0.4196"
"4.8400","4.8249","0.4196"
"4.8600","4.8448","0.4196"
"4.8800","4.8648","0.4195"
"4.9000","4.8849","0.4206"
"4.9200","4.9049","0.4214"
"4.9400","4.9250","0.4210"
"4.9600","4.9448","0.4206"
"4.9800","4.9650","0.4206"
"5.0000","4.9848","0.4213"
"5.0200","5.0050","0.4202"
"5.0400","5.0249","0.4207"
"5.0600","5.0450","0.4206"
"5.0800","5.0648","0.4222"
"5.1000","5.0849","0.4206"
"5.1200","5.1049","0.4216"
"5.1400","5.1249","0.4207"
"5.1600","5.1449","0.4226"
"5.1800","5.1649","0.4201"
"5.2000","5.1849","0.4219"
"5.2200","5.2050","0.4208"
"5.2400","5.2249","0.4222"
"5.2600","5.2448","0.4196"
"5.2800","5.2649","0.4196"
"5.3000","5.2850","0.4127"
"5.3200","5.3050","0.4077"
"5.3400","5.3250","0.4010"
"5.3600","5.3450","0.3974"
"5.3800","5.3650","0.3933"
"5.4000","5.3850","0.3932"
"5.4200","5.4050","0.3910"
"5.4400","5.4250","0.3925"
"5.4600","5.4449","0.3914"
"5.4800","5.4651","0.3916"
"5.5000","5.4850","0.3875"
"5.5200","5.5051","0.3851"
"5.5400","5.5249","0.3825"
"5.5600","5.5450","0.3820"
"5.5800","5.5649","0.3816"
"5.6000","5.5850","0.3825"
"5.6200","5.6049","0.3835"
"5.6400","5.6248","0.3831"
"5.6600","5.6449","0.3828"
"5.6800","5.6649","0.3826"
"5.7000","5.6850","0.3831"
"5.7200","5.7050","0.3823"
"5.7400","5.7250","0.3831"
"5.7600","5.7450","0.3833"
"5.7800","5.7650","0.3840"
"5.8000","5.7850","0.3826"
"5.8200","5.8049","0.3834"
"5.8400","5.8249","0.3834"
"5.8600","5.8449","0.3848"
"5.8800","5.8649","0.3833"
"5.9000","5.8848","0.3847"
"5.9200","5.9049","0.3839"
"5.9400","5.9250","0.3853"
"5.9600","5.9449","0.3835"
"5.9800","5.9650","0.3844"
"6.0000","5.9848","0.3840"
"6.0200","6.0049","0.3853"
"6.0400","6.0248","0.3831"
"6.0600","6.0450","0.3849"
"6.0800","6.0649","0.3849"
"6.1000","6.0851","0.3857"
"6.1200","6.1050","0.3850"
"6.1400","6.1250","0.3861"
"6.1600","6.1450","0.3856"
"6.1800","6.1650","0.3855"
"6.2000","6.1849","0.3847"
"6.2200","6.2050","0.3852"
"6.2400","6.2250","0.3852"
"6.2600","6.2451","0.3854"
"6.2800","6.2650","0.3851"
"6.3000","6.2850","0.3848"
"6.3200","6.3050","0.3832"
"6.3400","6.3251","0.3785"
"6.3600","6.3450","0.3724"
"6.3800","6.3649","0.3577"
"6.4000","6.3849","0.3504"
"6.4200","6.4049","0.3461"
"6.4400","6.4250","0.3474"
"6.4600","6.4449","0.3474"
"6.4800","6.4651","0.3491"
"6.5000","6.4849","0.3468"
"6.5200","6.5051","0.3482"
"6.5400","6.5248","0.3471"
"6.5600","6.5450","0.3494"
"6.5800","6.5649","0.3477"
"6.6000","6.5849","0.3496"
"6.6200","6.6049","0.3488"
"6.6400","6.6249","0.3509"
"6.6600","6.6450","0.3496"
"6.6800","6.6650","0.3517"
"6.7000","6.6850","0.3507"
"6.7200","6.7050","0.3524"
"6.7400","6.7249","0.3511"
"6.7600","6.7449","0.3530"
"6.7800","6.7649","0.3518"
"6.8000","6.7849","0.3530"
"6.8200","6.8049","0.3514"
"6.8400","6.8250","0.3535"
"6.8600","6.8449","0.3535"
"6.8800","6.8648","0.3544"
"6.9000","6.8849","0.3535"
"6.9200","6.9049","0.3537"
"6.9400","6.9249","0.3537"
"6.9600","6.9448","0.3541"
"6.9800","6.9649","0.3532"
"7.0000","6.9848","0.3539"
"7.0200","7.0049","0.3545"
"7.0400","7.0249","0.3550"
"7.0600","7.0449","0.3550"
"7.0800","7.0649","0.3557"
"7.1000","7.0849","0.3560"
"7.1200","7.1049","0.3557"
"7.1400","7.1248","0.3558"
"7.1600","7.1449","0.3573"
"7.1800","7.1649","0.3579"
"7.2000","7.1849","0.3578"
"7.2200","7.2048","0.3582"
"7.2400","7.2249","0.3590"
"7.2600","7.2449","0.3600"
"7.2800","7.2649","0.3599"
"7.3000","7.2850","0.3603"
"7.3200","7.3049","0.3606"
"7.3400","7.3249","0.3612"
"7.3600","7.3448","0.3611"
"7.3800","7.3648","0.3621"
"7.4000","7.3849","0.3624"
"7.4200","7.4049","0.3633"
"7.4400","7.4249","0.3624"
"7.4600","7.4449","0.3635"
"7.4800","7.4649","0.3633"
"7.5000","7.4848","0.3642"
"7.5200","7.5050","0.3635"
"7.5400","7.5249","0.3655"
"7.5600","7.5450","0.3656"
"7.5800","7.5649","0.3662"
"7.6000","7.5850","0.3650"
"7.6200","7.6050","0.3664"
"7.6400","7.6250","0.3669"
"7.6600","7.6450","0.3681"
"7.6800","7.6649","0.3670"
"7.7000","7.6849","0.3682"
"7.7200","7.7049","0.3688"
"7.7400","7.7250","0.3693"
"7.7600","7.7451","0.3689"
"7.7800","7.7650","0.3695"
"7.8000","7.7850","0.3705"
"7.8200","7.8049","0.3702"
"7.8400","7.8250","0.3702"
"7.8600","7.8450","0.3589"
"7.8800","7.8650","0.3473"
"7.9000","7.8850","0.3429"
"7.9200","7.9049","0.3427"
"7.9400","7.9251","0.3442"
"7.9600","7.9449","0.3452"
"7.9800","7.9652","0.3450"
"8.0000","7.9850","0.3455"
"8.0200","8.0051","0.3458"
"8.0400","8.0248","0.3471"
"8.0600","8.0449","0.3469"
"8.0800","8.0650","0.3478"
"8.1000","8.0851","0.3480"
"8.1200","8.1050","0.3491"
"8.1400","8.1250","0.3488"
"8.1600","8.1451","0.3503"
"8.1800","8.1650","0.3506"
"8.2000","8.1851","0.3526"
"8.2200","8.2049","0.3516"
"8.2400","8.2250","0.3534"
"8.2600","8.2450","0.3533"
"8.2800","8.2650","0.3541"
"8.3000","8.2851","0.3528"
"8.3200","8.3051","0.3549"
"8.3400","8.3250","0.3559"
"8.3600","8.3448","0.3571"
"8.3800","8.3649","0.3555"
"8.4000","8.3849","0.3565"
"8.4200","8.4049","0.3565"
"8.4400","8.4249","0.3576"
"8.4600","8.4448","0.3576"
"8.4800","8.4649","0.3598"
"8.5000","8.4849","0.3597"
"8.5200","8.5050","0.3598"
"8.5400","8.5248","0.3594"
"8.5600","8.5449","0.3607"
"8.5800","8.5649","0.3617"
"8.6000","8.5850","0.3624"
"8.6200","8.6049","0.3623"
"8.6400","8.6248","0.3628"
"8.6600","8.6449","0.3639"
"8.6800","8.6649","0.3640"
"8.7000","8.6849","0.3650"
"8.7200","8.7049","0.3629"
"8.7400","8.7250","0.3618"
"8.7600","8.7450","0.3609"
"8.7800","8.7649","0.3600"
"8.8000","8.7850","0.3589"
"8.8200","8.8049","0.3585"
"8.8400","8.8250","0.3580"
"8.8600","8.8449","0.3584"
"8.8800","8.8649","0.3592"
"8.9000","8.8849","0.3600"
"8.9200","8.9049","0.3598"
"8.9400","8.9249","0.3597"
"8.9600","8.9448","0.3600"
"8.9800","8.9649","0.3613"
"9.0000","8.9847","0.3616"
"9.0200","9.0048","0.3624"
"9.0400","9.0248","0.3624"
"9.0600","9.0450","0.3628"
"9.0800","9.0649","0.3626"
"9.1000","9.0849","0.3639"
"9.1200","9.1048","0.3638"
"9.1400","9.1249","0.3650"
"9.1600","9.1450","0.3640"
"9.1800","9.1649","0.3654"
"9.2000","9.1849","0.3662"
"9.2200","9.2049","0.3680"
"9.2400","9.2249","0.3669"
"9.2600","9.2449","0.3675"
"9.2800","9.2649","0.3675"
"9.3000","9.2849","0.3691"
"9.3200","9.3048","0.3685"
"9.3400","9.3248","0.3705"
"9.3600","9.3449","0.3705"
"9.3800","9.3649","0.3709"
"9.4000","9.3848","0.3699"
"9.4200","9.4048","0.3708"
"9.4400","9.4250","0.3701"
"9.4600","9.4449","0.3700"
"9.4800","9.4652","0.3686"
"9.5000","9.4848","0.3699"
"9.5200","9.5050","0.3701"
"9.5400","9.5249","0.3708"
"9.5600","9.5449","0.3697"
"9.5800","9.5648","0.3717"
"9.6000","9.5849","0.3716"
"9.6200","9.6050","0.3730"
"9.6400","9.6250","0.3722"
"9.6600","9.6450","0.3735"
"9.6800","9.6650","0.3732"
"9.7000","9.6850","0.3734"
"9.7200","9.7049","0.3732"
"9.7400","9.7250","0.3751"
"9.7600","9.7449","0.3753"
"9.7800","9.7649","0.3755"
"9.8000","9.7850","0.3756"
"9.8200","9.8050","0.3765"
"9.8400","9.8251","0.3770"
"9.8600","9.8450","0.3770"
"9.8800","9.8650","0.3776"
"9.9000","9.8850","0.3774"
"9.9200","9.9049","0.3783"
"9.9400","9.9250","0.3779"
"9.9600","9.9449","0.3787"
"9.9800","9.9651","0.3791"
"10.0000","9.9849","0.3806"
"10.0200","10.0050","0.3801"
"10.0400","10.0249","0.3808"
"10.0600","10.0450","0.3806"
"10.0800","10.0651","0.3824"
"10.1000","10.0851","0.3810"
"10.1200","10.1049","0.3829"
"10.1400","10.1247","0.3826"
"10.1600","10.1449","0.3849"
"10.1800","10.1649","0.3830"
"10.2000","10.1850","0.3848"
"10.2200","10.2048","0.3843"
"10.2400","10.2249","0.3860"
"10.2600","10.2449","0.3838"
"10.2800","10.2649","0.3861"
"10.3000","10.2850","0.3859"
"10.3200","10.3048","0.3876"
"10.3400","10.3249","0.3859"
"10.3600","10.3448","0.3882"
"10.3800","10.3649","0.3877"
"10.4000","10.3849","0.3895"
"10.4200","10.4049","0.3887"
"10.4400","10.4250","0.3908"
"10.4600","10.4450","0.3907"
"10.4800","10.4650","0.3913"
"10.5000","10.4849","0.3902"
"10.5200","10.5049","0.3918"
"10.5400","10.5248","0.3920"
"10.5600","10.5450","0.3930"
"10.5800","10.5649","0.3919"
"10.6000","10.5851","0.3933"
"10.6200","10.6050","0.3940"
"10.6400","10.6251","0.3944"
"10.6600","10.6451","0.3938"
"10.6800","10.6649","0.3944"
"10.7000","10.6848","0.3940"
"10.7200","10.7048","0.3884"
"10.7400","10.7249","0.3836"
"10.7600","10.7451","0.3815"
"10.7800","10.7650","0.3817"
"10.8000","10.7850","0.3812"
"10.8200","10.8049","0.3817"
"10.8400","10.8250","0.3813"
"10.8600","10.8450","0.3831"
"10.8800","10.8649","0.3827"
"10.9000","10.8849","0.3833"
"10.9200","10.9049","0.3831"
"10.9400","10.9250","0.3841"
"10.9600","10.9449","0.3832"
"10.9800","10.9651","0.3852"
"11.0000","10.9849","0.3853"
"11.0200","11.0050","0.3873"
"11.0400","11.0248","0.3856"
"11.0600","11.0449","0.3874"
"11.0800","11.0649","0.3867"
"11.1000","11.0849","0.3887"
"11.1200","11.1049","0.3875"
"11.1400","11.1248","0.3894"
"11.1600","11.1449","0.3888"
"11.1800","11.1649","0.3907"
"11.2000","11.1849","0.3897"
"11.2200","11.2049","0.3921"
"11.2400","11.2249","0.3911"
"11.2600","11.2449","0.3925"
"11.2800","11.2650","0.3915"
"11.3000","11.2851","0.3938"
"11.3200","11.3051","0.3932"
"11.3400","11.3252","0.3948"
"11.3600","11.3450","0.3934"
"11.3800","11.3649","0.3956"
"11.4000","11.3849","0.3960"
"11.4200","11.4049","0.3967"
"11.4400","11.4249","0.3958"
"11.4600","11.4448","0.3981"
"11.4800","11.4650","0.3985"
"11.5000","11.4849","0.3988"
"11.5200","11.5050","0.3983"
"11.5400","11.5250","0.4000"
"11.5600","11.5450","0.4004"
"11.5800","11.5650","0.4003"
"11.6000","11.5849","0.4003"
"11.6200","11.6049","0.4021"
"11.6400","11.6248","0.4025"
"11.6600","11.6449","0.4027"
"11.6800","11.6648","0.4030"
"11.7000","11.6850","0.4039"
"11.7200","11.7049","0.4050"
"11.7400","11.7249","0.4045"
"11.7600","11.7450","0.4050"
"11.7800","11.7649","0.4050"
"11.8000","11.7849","0.4061"
"11.8200","11.8047","0.4051"
"11.8400","11.8248","0.4062"
"11.8600","11.8448","0.4066"
"11.8800","11.8649","0.4085"
"11.9000","11.8850","0.4067"
"11.9200","11.9050","0.4077"
"11.9400","11.9251","0.4074"
"11.9600","11.9449","0.4089"
"11.9800","11.9648","0.4074"
"12.0000","11.9847","0.4092"
"12.0200","12.0049","0.4091"
"12.0400","12.0249","0.4102"
"12.0600","12.0450","0.4086"
"12.0800","12.0648","0.4109"
"12.1000","12.0849","0.4106"
"12.1200","12.1050","0.4125"
"12.1400","12.1250","0.4111"
"12.1600","12.1450","0.4124"
"12.1800","12.1649","0.4098"
"12.2000","12.1849","0.4082"
"12.2200","12.2048","0.4041"
"12.2400","12.2249","0.4044"
"12.2600","12.2449","0.4025"
"12.2800","12.2649","0.4029"
"12.3000","12.2849","0.4009"
"12.3200","12.3049","0.4028"
"12.3400","12.3250","0.4027"
"12.3600","12.3449","0.4041"
"12.3800","12.3649","0.4027"
"12.4000","12.3849","0.4038"
"12.4200","12.4049","0.4036"
"12.4400","12.4250","0.4045"
"12.4600","12.4449","0.4032"
"12.4800","12.4651","0.4042"
"12.5000","12.4849","0.4017"
"12.5200","12.5050","0.3974"
"12.5400","12.5248","0.3935"
"12.5600","12.5449","0.3933"
"12.5800","12.5648","0.3924"
"12.6000","12.5849","0.3922"
"12.6200","12.6050","0.3918"
"12.6400","12.6249","0.3918"
"12.6600","12.6450","0.3916"
"12.6800","12.6650","0.3911"
"12.7000","12.6850","0.3925"
"12.7200","12.7049","0.3925"
"12.7400","12.7250","0.3929"
"12.7600","12.7449","0.3911"
"12.7800","12.7649","0.3925"
"12.8000","12.7849","0.3894"
"12.8200","12.8049","0.3845"
"12.8400","12.8250","0.3794"
"12.8600","12.8450","0.3791"
"12.8800","12.8651","0.3784"
"12.9000","12.8850","0.3800"
"12.9200","12.9049","0.3784"
"12.9400","12.9250","0.3801"
"12.9600","12.9449","0.3799"
"12.9800","12.9651","0.3809"
"13.0000","12.9849","0.3788"
"13.0200","13.0051","0.3811"
"13.0400","13.0249","0.3803"
"13.0600","13.0450","0.3823"
"13.0800","13.0651","0.3802"
"13.1000","13.0850","0.3828"
"13.1200","13.1050","0.3814"
"13.1400","13.1249","0.3823"
"13.1600","13.1450","0.3806"
"13.1800","13.1650","0.3838"
"13.2000","13.1851","0.3831"
"13.2200","13.2049","0.3845"
"13.2400","13.2250","0.3826"
"13.2600","13.2450","0.3845"
"13.2800","13.2650","0.3837"
"13.3000","13.2850","0.3851"
"13.3200","13.3049","0.3844"
"13.3400","13.3250","0.3869"
"13.3600","13.3449","0.3858"
"13.3800","13.3649","0.3869"
"13.4000","13.3849","0.3859"
"13.4200","13.4049","0.3878"
"13.4400","13.4250","0.3880"
"13.4600","13.4449","0.3892"
"13.4800","13.4650","0.3892"
"13.5000","13.4849","0.3905"
"13.5200","13.5049","0.3905"
"13.5400","13.5248","0.3910"
"13.5600","13.5450","0.3915"
"13.5800","13.5649","0.3923"
"13.6000","13.5849","0.3935"
"13.6200","13.6049","0.3932"
"13.6400","13.6249","0.3934"
"13.6600","13.6450","0.3936"
"13.6800","13.6648","0.3949"
"13.7000","13.6848","0.3950"
"13.7200","13.7049","0.3964"
"13.7400","13.7248","0.3966"
"13.7600","13.7450","0.3985"
"13.7800","13.7649","0.3970"
"13.8000","13.7850","0.3987"
"13.8200","13.8049","0.3986"
"13.8400","13.8250","0.4000"
"13.8600","13.8450","0.3983"
"13.8800","13.8648","0.4009"
"13.9000","13.8849","0.4006"
"13.9200","13.9048","0.4025"
"13.9400","13.9250","0.4004"
"13.9600","13.9449","0.4035"
"13.9800","13.9650","0.4028"
"14.0000","13.9848","0.4051"
"14.0200","14.0049","0.4031"
"14.0400","14.0248","0.4062"
"14.0600","14.0450","0.4051"
"14.0800","14.0648","0.4075"
"14.1000","14.0848","0.4058"
"14.1200","14.1049","0.4086"
"14.1400","14.1249","0.4066"
"14.1600","14.1449","0.4093"
"14.1800","14.1649","0.4075"
"14.2000","14.1849","0.4111"
"14.2200","14.2049","0.4099"
"14.2400","14.2249","0.4117"
"14.2600","14.2449","0.4101"
"14.2800","14.2649","0.4138"
"14.3000","14.2850","0.4123"
"14.3200","14.3050","0.4137"
"14.3400","14.3250","0.4123"
"14.3600","14.3450","0.4148"
"14.3800","14.3650","0.4149"
"14.4000","14.3850","0.4162"
"14.4200","14.4050","0.4158"
"14.4400","14.4251","0.4179"
"14.4600","14.4449","0.4176"
"14.4800","14.4650","0.4184"
"14.5000","14.4848","0.4184"
"14.5200","14.5050","0.4204"
"14.5400","14.5249","0.4207"
"14.5600","14.5449","0.4199"
"14.5800","14.5650","0.4211"
"14.6000","14.5850","0.4214"
"14.6200","14.6050","0.4230"
"14.6400","14.6250","0.4222"
"14.6600","14.6450","0.4240"
"14.6800","14.6649","0.4234"
"14.7000","14.6850","0.4256"
"14.7200","14.7050","0.4245"
"14.7400","14.7250","0.4272"
"14.7600","14.7450","0.4265"
"14.7800","14.7649","0.4290"
"14.8000","14.7850","0.4266"
"14.8200","14.8049","0.4294"
"14.8400","14.8250","0.4283"
"14.8600","14.8448","0.4303"
"14.8800","14.8649","0.4278"
"14.9000","14.8850","0.4306"
"14.9200","14.9050","0.4297"
"14.9400","14.9250","0.4326"
"14.9600","14.9449","0.4302"
"14.9800","14.9650","0.4332"
"15.0000","14.9849","0.4324"
"15.0200","15.0050","0.4347"
"15.0400","15.0248","0.4327"
"15.0600","15.0450","0.4358"
"15.0800","15.0649","0.4342"
"15.1000","15.0850","0.4365"
"15.1200","15.1050","0.4358"
"15.1400","15.1251","0.4393"
"15.1600","15.1450","0.4383"
"15.1800","15.1649","0.4394"
"15.2000","15.1850","0.4378"
"15.2200","15.2050","0.4406"
"15.2400","15.2250","0.4413"
"15.2600","15.2450","0.4428"
"15.2800","15.2649","0.4416"
"15.3000","15.2848","0.4429"
"15.3200","15.3048","0.4430"
"15.3400","15.3249","0.4433"
"15.3600","15.3449","0.4415"
"15.3800","15.3649","0.4415"
"15.4000","15.3849","0.4410"
"15.4200","15.4049","0.4410"
"15.4400","15.4251","0.4420"
"15.4600","15.4450","0.4430"
"15.4800","15.4651","0.4442"
"15.5000","15.4849","0.4433"
"15.5200","15.5050","0.4444"
"15.5400","15.5249","0.4457"
"15.5600","15.5450","0.4470"
"15.5800","15.5648","0.4461"
"15.6000","15.5849","0.4479"
"15.6200","15.6050","0.4483"
"15.6400","15.6249","0.4500"
"15.6600","15.6449","0.4482"
"15.6800","15.6649","0.4508"
"15.7000","15.6849","0.4498"
"15.7200","15.7049","0.4525"
"15.7400","15.7250","0.4508"
"15.7600","15.7450","0.4540"
"15.7800","15.7650","0.4525"
"15.8000","15.7851","0.4553"
"15.8200","15.8050","0.4525"
"15.8400","15.8251","0.4569"
"15.8600","15.8450","0.4555"
"15.8800","15.8649","0.4583"
"15.9000","15.8850","0.4556"
"15.9200","15.9050","0.4595"
"15.9400","15.9250","0.4579"
"15.9600","15.9449","0.4607"
"15.9800","15.9650","0.4587"
"16.0000","15.9848","0.4622"
"16.0200","16.0050","0.4609"
"16.0400","16.0249","0.4634"
"16.0600","16.0450","0.4614"
"16.0800","16.0649","0.4653"
"16.1000","16.0850","0.4644"
"16.1200","16.1049","0.4665"
"16.1400","16.1249","0.4637"
"16.1600","16.1451","0.4672"
"16.1800","16.1650","0.4659"
"16.2000","16.1850","0.4686"
"16.2200","16.2050","0.4680"
"16.2400","16.2250","0.4706"
"16.2600","16.2450","0.4697"
"16.2800","16.2650","0.4711"
"16.3000","16.2850","0.4707"
"16.3200","16.3049","0.4720"
"16.3400","16.3250","0.4728"
"16.3600","16.3449","0.4732"
"16.3800","16.3649","0.4735"
"16.4000","16.3849","0.4748"
