Time,Displacement,Force
"2.2400","2.2192","0.2195"
"2.2600","2.2391","0.2166"
"2.2800","2.2592","0.2148"
"2.3000","2.2791","0.2116"
"2.3200","2.2992","0.2126"
"2.3400","2.3191","0.2111"
"2.3600","2.3393","0.2115"
"2.3800","2.3591","0.2103"
"2.4000","2.3792","0.2112"
"2.4200","2.3990","0.2103"
"2.4400","2.4191","0.2086"
"2.4600","2.4390","0.2062"
"2.4800","2.4590","0.2047"
"2.5000","2.4792","0.2046"
"2.5200","2.4991","0.2040"
"2.5400","2.5192","0.2043"
"2.5600","2.5391","0.2040"
"2.5800","2.5592","0.2041"
"2.6000","2.5791","0.2033"
"2.6200","2.5991","0.2049"
"2.6400","2.6190","0.2031"
"2.6600","2.6390","0.2046"
"2.6800","2.6591","0.2037"
"2.7000","2.6792","0.2037"
"2.7200","2.6993","0.1985"
"2.7400","2.7192","0.1967"
"2.7600","2.7393","0.1917"
"2.7800","2.7592","0.1881"
"2.8000","2.7791","0.1842"
"2.8200","2.7991","0.1855"
"2.8400","2.8190","0.1830"
"2.8600","2.8392","0.1854"
"2.8800","2.8591","0.1837"
"2.9000","2.8791","0.1854"
"2.9200","2.8991","0.1842"
"2.9400","2.9191","0.1858"
"2.9600","2.9392","0.1843"
"2.9800","2.9591","0.1863"
"3.0000","2.9792","0.1835"
"3.0200","2.9988","0.1854"
"3.0400","3.0189","0.1855"
"3.0600","3.0389","0.1873"
"3.0800","3.0591","0.1854"
"3.1000","3.0791","0.1870"
"3.1200","3.0991","0.1863"
"3.1400","3.1191","0.1861"
"3.1600","3.1391","0.1841"
"3.1800","3.1592","0.1866"
"3.2000","3.1790","0.1844"
"3.2200","3.1991","0.1844"
"3.2400","3.2189","0.1811"
"3.2600","3.2390","0.1819"
"3.2800","3.2592","0.1826"
"3.3000","3.2791","0.1825"
"3.3200","3.2992","0.1824"
"3.3400","3.3192","0.1819"
"3.3600","3.3392","0.1826"
"3.3800","3.3590","0.1825"
"3.4000","3.3790","0.1834"
"3.4200","3.3991","0.1828"
"3.4400","3.4192","0.1829"
"3.4600","3.4392","0.1829"
"3.4800","3.4593","0.1824"
"3.5000","3.4792","0.1829"
"3.5200","3.4992","0.1829"
"3.5400","3.5193","0.1836"
"3.5600","3.5392","0.1829"
"3.5800","3.5592","0.1838"
"3.6000","3.5791","0.1832"
"3.6200","3.5990","0.1837"
"3.6400","3.6191","0.1834"
"3.6600","3.6391","0.1838"
"3.6800","3.6592","0.1836"
"3.7000","3.6791","0.1839"
"3.7200","3.6992","0.1840"
"3.7400","3.7192","0.1848"
"3.7600","3.7391","0.1845"
"3.7800","3.7591","0.1842"
"3.8000","3.7790","0.1847"
"3.8200","3.7992","0.1846"
"3.8400","3.8190","0.1854"
"3.8600","3.8392","0.1850"
"3.8800","3.8590","0.1861"
"3.9000","3.8792","0.1851"
"3.9200","3.8991","0.1861"
"3.9400","3.9192","0.1852"
"3.9600","3.9391","0.1868"
"3.9800","3.9590","0.1852"
"4.0000","3.9790","0.1871"
"4.0200","3.9990","0.1850"
"4.0400","4.0191","0.1858"
"4.0600","4.0391","0.1833"
"4.0800","4.0592","0.1852"
"4.1000","4.0792","0.1831"
"4.1200","4.0991","0.1850"
"4.1400","4.1191","0.1830"
"4.1600","4.1392","0.1857"
"4.1800","4.1592","0.1836"
"4.2000","4.1792","0.1862"
"4.2200","4.1992","0.1830"
"4.2400","4.2191","0.1848"
"4.2600","4.2391","0.1800"
"4.2800","4.2592","0.1797"
"4.3000","4.2792","0.1765"
"4.3200","4.2992","0.1785"
"4.3400","4.3191","0.1763"
"4.3600","4.3393","0.1785"
"4.3800","4.3591","0.1766"
"4.4000","4.3792","0.1795"
"4.4200","4.3991","0.1771"
"4.4400","4.4192","0.1799"
"4.4600","4.4391","0.1777"
"4.4800","4.4592","0.1798"
"4.5000","4.4792","0.1779"
"4.5200","4.4991","0.1798"
"4.5400","4.5191","0.1777"
"4.5600","4.5391","0.1777"
"4.5800","4.5591","0.1751"
"4.6000","4.5791","0.1766"
"4.6200","4.5991","0.1760"
"4.6400","4.6193","0.1773"
"4.6600","4.6391","0.1760"
"4.6800","4.6592","0.1779"
"4.7000","4.6791","0.1772"
"4.7200","4.6992","0.1779"
"4.7400","4.7191","0.1763"
"4.7600","4.7390","0.1780"
"4.7800","4.7590","0.1777"
"4.8000","4.7791","0.1786"
"4.8200","4.7992","0.1786"
"4.8400","4.8191","0.1791"
"4.8600","4.8392","0.1787"
"4.8800","4.8590","0.1783"
"4.9000","4.8792","0.1768"
"4.9200","4.8991","0.1770"
"4.9400","4.9193","0.1776"
"4.9600","4.9391","0.1766"
"4.9800","4.9592","0.1767"
"5.0000","4.9792","0.1768"
"5.0200","4.9992","0.1787"
"5.0400","5.0193","0.1791"
"5.0600","5.0392","0.1786"
"5.0800","5.0592","0.1788"
"5.1000","5.0792","0.1798"
"5.1200","5.0992","0.1791"
"5.1400","5.1193","0.1801"
"5.1600","5.1391","0.1796"
"5.1800","5.1592","0.1812"
"5.2000","5.1791","0.1797"
"5.2200","5.1992","0.1813"
"5.2400","5.2192","0.1798"
"5.2600","5.2392","0.1819"
"5.2800","5.2592","0.1810"
"5.3000","5.2791","0.1834"
"5.3200","5.2993","0.1819"
"5.3400","5.3191","0.1839"
"5.3600","5.3393","0.1818"
"5.3800","5.3590","0.1831"
"5.4000","5.3793","0.1827"
"5.4200","5.3991","0.1852"
"5.4400","5.4193","0.1832"
"5.4600","5.4392","0.1847"
"5.4800","5.4591","0.1825"
"5.5000","5.4792","0.1853"
"5.5200","5.4992","0.1832"
"5.5400","5.5192","0.1859"
"5.5600","5.5392","0.1834"
"5.5800","5.5592","0.1857"
"5.6000","5.5792","0.1835"
"5.6200","5.5992","0.1856"
"5.6400","5.6192","0.1827"
"5.6600","5.6391","0.1837"
"5.6800","5.6592","0.1811"
"5.7000","5.6791","0.1835"
"5.7200","5.6992","0.1823"
"5.7400","5.7190","0.1835"
"5.7600","5.7391","0.1814"
"5.7800","5.7591","0.1832"
"5.8000","5.7791","0.1824"
"5.8200","5.7990","0.1848"
"5.8400","5.8189","0.1837"
"5.8600","5.8391","0.1854"
"5.8800","5.8590","0.1841"
"5.9000","5.8791","0.1852"
"5.9200","5.8991","0.1843"
"5.9400","5.9192","0.1854"
"5.9600","5.9392","0.1856"
"5.9800","5.9592","0.1869"
"6.0000","5.9792","0.1866"
"6.0200","5.9991","0.1871"
"6.0400","6.0193","0.1874"
"6.0600","6.0391","0.1868"
"6.0800","6.0590","0.1872"
"6.1000","6.0790","0.1879"
"6.1200","6.0990","0.1887"
"6.1400","6.1191","0.1879"
"6.1600","6.1391","0.1884"
"6.1800","6.1592","0.1873"
"6.2000","6.1790","0.1879"
"6.2200","6.1991","0.1877"
"6.2400","6.2191","0.1889"
"6.2600","6.2391","0.1884"
"6.2800","6.2591","0.1902"
"6.3000","6.2791","0.1888"
"6.3200","6.2991","0.1897"
"6.3400","6.3190","0.1866"
"6.3600","6.3391","0.1861"
"6.3800","6.3590","0.1841"
"6.4000","6.3791","0.1857"
"6.4200","6.3991","0.1845"
"6.4400","6.4191","0.1869"
"6.4600","6.4391","0.1851"
"6.4800","6.4592","0.1863"
"6.5000","6.4792","0.1854"
"6.5200","6.4992","0.1878"
"6.5400","6.5193","0.1860"
"6.5600","6.5392","0.1878"
"6.5800","6.5592","0.1870"
"6.6000","6.5793","0.1886"
"6.6200","6.5992","0.1868"
"6.6400","6.6192","0.1892"
"6.6600","6.6391","0.1880"
"6.6800","6.6592","0.1903"
"6.7000","6.6792","0.1884"
"6.7200","6.6993","0.1899"
"6.7400","6.7192","0.1886"
"6.7600","6.7391","0.1909"
"6.7800","6.7592","0.1891"
"6.8000","6.7791","0.1908"
"6.8200","6.7992","0.1900"
"6.8400","6.8191","0.1917"
"6.8600","6.8393","0.1905"
"6.8800","6.8592","0.1923"
"6.9000","6.8792","0.1916"
"6.9200","6.8991","0.1943"
"6.9400","6.9192","0.1923"
"6.9600","6.9392","0.1938"
"6.9800","6.9593","0.1929"
"7.0000","6.9793","0.1953"
"7.0200","6.9991","0.1938"
"7.0400","7.0192","0.1956"
"7.0600","7.0392","0.1952"
"7.0800","7.0593","0.1963"
"7.1000","7.0791","0.1949"
"7.1200","7.0992","0.1968"
"7.1400","7.1192","0.1965"
"7.1600","7.1391","0.1976"
"7.1800","7.1592","0.1969"
"7.2000","7.1791","0.1981"
"7.2200","7.1992","0.1986"
"7.2400","7.2191","0.1994"
"7.2600","7.2391","0.1984"
"7.2800","7.2591","0.1996"
"7.3000","7.2790","0.1998"
"7.3200","7.2991","0.2008"
"7.3400","7.3190","0.1998"
"7.3600","7.3391","0.2003"
"7.3800","7.3591","0.2011"
"7.4000","7.3792","0.2017"
"7.4200","7.3991","0.2017"
"7.4400","7.4192","0.2021"
"7.4600","7.4392","0.2026"
"7.4800","7.4592","0.2017"
"7.5000","7.4791","0.2008"
"7.5200","7.4990","0.1996"
"7.5400","7.5192","0.2011"
"7.5600","7.5392","0.1998"
"7.5800","7.5591","0.2009"
"7.6000","7.5791","0.2000"
"7.6200","7.5992","0.2021"
"7.6400","7.6191","0.2006"
"7.6600","7.6390","0.2028"
"7.6800","7.6592","0.2008"
"7.7000","7.6791","0.2034"
"7.7200","7.6991","0.2016"
"7.7400","7.7190","0.2040"
"7.7600","7.7390","0.2024"
"7.7800","7.7591","0.2054"
"7.8000","7.7791","0.2028"
"7.8200","7.7991","0.2058"
"7.8400","7.8190","0.2033"
"7.8600","7.8391","0.2068"
"7.8800","7.8590","0.2037"
"7.9000","7.8791","0.2058"
"7.9200","7.8990","0.2043"
"7.9400","7.9191","0.2086"
"7.9600","7.9391","0.2060"
"7.9800","7.9591","0.2081"
"8.0000","7.9790","0.2060"
"8.0200","7.9991","0.2091"
"8.0400","8.0192","0.2070"
"8.0600","8.0391","0.2092"
"8.0800","8.0591","0.2078"
"8.1000","8.0792","0.2105"
"8.1200","8.0991","0.2077"
"8.1400","8.1192","0.2096"
"8.1600","8.1391","0.2082"
"8.1800","8.1592","0.2101"
"8.2000","8.1791","0.2083"
"8.2200","8.1991","0.2101"
"8.2400","8.2191","0.2091"
"8.2600","8.2390","0.2102"
"8.2800","8.2590","0.2087"
"8.3000","8.2790","0.2100"
"8.3200","8.2992","0.2092"
"8.3400","8.3190","0.2102"
"8.3600","8.3392","0.2095"
"8.3800","8.3590","0.2100"
"8.4000","8.3793","0.2104"
"8.4200","8.3991","0.2109"
"8.4400","8.4192","0.2104"
"8.4600","8.4390","0.2106"
"8.4800","8.4591","0.2109"
"8.5000","8.4792","0.2110"
"8.5200","8.4992","0.2103"
"8.5400","8.5193","0.2104"
"8.5600","8.5392","0.2112"
"8.5800","8.5591","0.2100"
"8.6000","8.5791","0.2096"
"8.6200","8.5991","0.2082"
"8.6400","8.6191","0.2085"
"8.6600","8.6392","0.2076"
"8.6800","8.6593","0.2079"
"8.7000","8.6792","0.2072"
"8.7200","8.6993","0.2092"
"8.7400","8.7192","0.2085"
"8.7600","8.7392","0.2093"
"8.7800","8.7593","0.2082"
"8.8000","8.7791","0.2086"
"8.8200","8.7991","0.2066"
"8.8400","8.8190","0.2068"
"8.8600","8.8392","0.2054"
"8.8800","8.8590","0.2069"
"8.9000","8.8790","0.2054"
"8.9200","8.8990","0.2064"
"8.9400","8.9191","0.2053"
"8.9600","8.9392","0.2076"
"8.9800","8.9591","0.2062"
"9.0000","8.9791","0.2074"
"9.0200","8.9990","0.2059"
"9.0400","9.0191","0.2083"
"9.0600","9.0391","0.2064"
"9.0800","9.0591","0.2073"
"9.1000","9.0791","0.2049"
"9.1200","9.0991","0.2034"
"9.1400","9.1192","0.1936"
"9.1600","9.1391","0.1875"
"9.1800","9.1592","0.1816"
"9.2000","9.1790","0.1830"
"9.2200","9.1991","0.1808"
"9.2400","9.2190","0.1820"
"9.2600","9.2391","0.1797"
"9.2800","9.2591","0.1819"
"9.3000","9.2791","0.1803"
"9.3200","9.2993","0.1773"
"9.3400","9.3192","0.1727"
"9.3600","9.3393","0.1740"
"9.3800","9.3591","0.1728"
"9.4000","9.3791","0.1739"
"9.4200","9.3991","0.1730"
"9.4400","9.4192","0.1739"
"9.4600","9.4392","0.1735"
"9.4800","9.4593","0.1748"
"9.5000","9.4792","0.1752"
"9.5200","9.4993","0.1763"
"9.5400","9.5192","0.1758"
"9.5600","9.5390","0.1763"
"9.5800","9.5590","0.1760"
"9.6000","9.5790","0.1767"
"9.6200","9.5991","0.1768"
"9.6400","9.6192","0.1769"
"9.6600","9.6391","0.1771"
"9.6800","9.6592","0.1786"
"9.7000","9.6791","0.1793"
"9.7200","9.6992","0.1794"
"9.7400","9.7192","0.1794"
"9.7600","9.7392","0.1801"
"9.7800","9.7592","0.1800"
"9.8000","9.7791","0.1801"
"9.8200","9.7992","0.1810"
"9.8400","9.8192","0.1820"
"9.8600","9.8393","0.1818"
"9.8800","9.8591","0.1816"
"9.9000","9.8792","0.1819"
"9.9200","9.8991","0.1825"
"9.9400","9.9192","0.1823"
"9.9600","9.9391","0.1827"
"9.9800","9.9592","0.1837"
"10.0000","9.9791","0.1850"
"10.0200","9.9989","0.1847"
"10.0400","10.0190","0.1850"
"10.0600","10.0391","0.1858"
"10.0800","10.0592","0.1874"
"10.1000","10.0791","0.1866"
"10.1200","10.0991","0.1866"
"10.1400","10.1191","0.1872"
"10.1600","10.1392","0.1890"
"10.1800","10.1594","0.1885"
"10.2000","10.1792","0.1888"
"10.2200","10.1993","0.1895"
"10.2400","10.2191","0.1908"
"10.2600","10.2391","0.1903"
"10.2800","10.2592","0.1904"
"10.3000","10.2791","0.1908"
"10.3200","10.2992","0.1925"
"10.3400","10.3191","0.1932"
"10.3600","10.3392","0.1935"
"10.3800","10.3591","0.1940"
"10.4000","10.3792","0.1945"
"10.4200","10.3993","0.1948"
"10.4400","10.4192","0.1936"
"10.4600","10.4392","0.1906"
"10.4800","10.4591","0.1883"
"10.5000","10.4792","0.1880"
"10.5200","10.4990","0.1879"
"10.5400","10.5192","0.1889"
"10.5600","10.5392","0.1896"
"10.5800","10.5592","0.1900"
"10.6000","10.5792","0.1896"
"10.6200","10.5992","0.1902"
"10.6400","10.6192","0.1909"
"10.6600","10.6391","0.1915"
"10.6800","10.6591","0.1920"
"10.7000","10.6788","0.1924"
"10.7200","10.6990","0.1927"
"10.7400","10.7190","0.1928"
"10.7600","10.7391","0.1930"
"10.7800","10.7592","0.1940"
"10.8000","10.7792","0.1941"
"10.8200","10.7992","0.1951"
"10.8400","10.8190","0.1956"
"10.8600","10.8390","0.1969"
"10.8800","10.8589","0.1974"
"10.9000","10.8790","0.1969"
"10.9200","10.8990","0.1971"
"10.9400","10.9192","0.1985"
"10.9600","10.9390","0.1993"
"10.9800","10.9591","0.1987"
"11.0000","10.9792","0.1995"
"11.0200","10.9992","0.2004"
"11.0400","11.0192","0.2011"
"11.0600","11.0391","0.2012"
"11.0800","11.0590","0.2014"
"11.1000","11.0791","0.2026"
"11.1200","11.0991","0.2030"
"11.1400","11.1192","0.2024"
"11.1600","11.1391","0.2012"
"11.1800","11.1591","0.1989"
"11.2000","11.1791","0.1967"
"11.2200","11.1991","0.1953"
"11.2400","11.2191","0.1948"
"11.2600","11.2390","0.1954"
"11.2800","11.2591","0.1934"
"11.3000","11.2790","0.1894"
"11.3200","11.2992","0.1865"
"11.3400","11.3191","0.1864"
"11.3600","11.3393","0.1862"
"11.3800","11.3591","0.1867"
"11.4000","11.3793","0.1870"
"11.4200","11.3991","0.1884"
"11.4400","11.4191","0.1878"
"11.4600","11.4390","0.1880"
"11.4800","11.4591","0.1879"
"11.5000","11.4791","0.1894"
"11.5200","11.4991","0.1892"
"11.5400","11.5191","0.1895"
"11.5600","11.5391","0.1892"
"11.5800","11.5592","0.1910"
"11.6000","11.5791","0.1905"
"11.6200","11.5992","0.1912"
"11.6400","11.6191","0.1911"
"11.6600","11.6391","0.1929"
"11.6800","11.6591","0.1924"
"11.7000","11.6792","0.1932"
"11.7200","11.6993","0.1932"
"11.7400","11.7192","0.1944"
"11.7600","11.7393","0.1942"
"11.7800","11.7593","0.1947"
"11.8000","11.7791","0.1947"
"11.8200","11.7992","0.1954"
"11.8400","11.8191","0.1949"
"11.8600","11.8393","0.1945"
"11.8800","11.8591","0.1945"
"11.9000","11.8792","0.1955"
"11.9200","11.8990","0.1953"
"11.9400","11.9192","0.1955"
"11.9600","11.9393","0.1957"
"11.9800","11.9592","0.1963"
"12.0000","11.9792","0.1958"
"12.0200","11.9991","0.1954"
"12.0400","12.0192","0.1961"
"12.0600","12.0392","0.1966"
"12.0800","12.0592","0.1953"
"12.1000","12.0791","0.1940"
"12.1200","12.0991","0.1944"
"12.1400","12.1192","0.1938"
"12.1600","12.1391","0.1916"
"12.1800","12.1592","0.1906"
"12.2000","12.1791","0.1899"
"12.2200","12.1992","0.1906"
"12.2400","12.2191","0.1896"
"12.2600","12.2391","0.1889"
"12.2800","12.2592","0.1897"
"12.3000","12.2792","0.1904"
"12.3200","12.2993","0.1896"
"12.3400","12.3191","0.1889"
"12.3600","12.3392","0.1903"
"12.3800","12.3590","0.1906"
"12.4000","12.3791","0.1903"
"12.4200","12.3990","0.1901"
"12.4400","12.4192","0.1912"
"12.4600","12.4391","0.1914"
"12.4800","12.4591","0.1911"
"12.5000","12.4791","0.1917"
"12.5200","12.4991","0.1930"
"12.5400","12.5191","0.1936"
"12.5600","12.5390","0.1925"
"12.5800","12.5591","0.1928"
"12.6000","12.5791","0.1938"
"12.6200","12.5990","0.1948"
"12.6400","12.6191","0.1944"
"12.6600","12.6391","0.1950"
"12.6800","12.6591","0.1957"
"12.7000","12.6791","0.1961"
"12.7200","12.6991","0.1951"
"12.7400","12.7191","0.1967"
"12.7600","12.7391","0.1969"
"12.7800","12.7590","0.1981"
"12.8000","12.7789","0.1968"
"12.8200","12.7991","0.1983"
"12.8400","12.8190","0.1991"
"12.8600","12.8392","0.2007"
"12.8800","12.8591","0.1984"
"12.9000","12.8792","0.1997"
"12.9200","12.8990","0.2000"
"12.9400","12.9191","0.2014"
"12.9600","12.9391","0.2008"
"12.9800","12.9591","0.2018"
"13.0000","12.9791","0.2016"
"13.0200","12.9990","0.2026"
"13.0400","13.0191","0.2017"
"13.0600","13.0391","0.2028"
"13.0800","13.0591","0.2031"
"13.1000","13.0791","0.2037"
"13.1200","13.0992","0.2030"
"13.1400","13.1192","0.2039"
"13.1600","13.1392","0.2051"
"13.1800","13.1592","0.2054"
"13.2000","13.1791","0.2053"
"13.2200","13.1992","0.2063"
"13.2400","13.2191","0.2071"
"13.2600","13.2391","0.2069"
"13.2800","13.2592","0.2070"
"13.3000","13.2792","0.2076"
"13.3200","13.2992","0.2087"
"13.3400","13.3191","0.2091"
"13.3600","13.3391","0.2093"
"13.3800","13.3590","0.2089"
"13.4000","13.3791","0.2100"
"13.4200","13.3990","0.2104"
"13.4400","13.4191","0.2114"
"13.4600","13.4392","0.2117"
"13.4800","13.4592","0.2132"
"13.5000","13.4792","0.2129"
"13.5200","13.4991","0.2125"
"13.5400","13.5192","0.2128"
"13.5600","13.5391","0.2145"
"13.5800","13.5592","0.2142"
"13.6000","13.5792","0.2146"
"13.6200","13.5991","0.2153"
"13.6400","13.6192","0.2172"
"13.6600","13.6391","0.2167"
"13.6800","13.6592","0.2169"
"13.7000","13.6791","0.2169"
"13.7200","13.6991","0.2182"
"13.7400","13.7190","0.2180"
"13.7600","13.7392","0.2188"
"13.7800","13.7593","0.2189"
"13.8000","13.7792","0.2209"
"13.8200","13.7992","0.2209"
"13.8400","13.8192","0.2217"
"13.8600","13.8393","0.2216"
"13.8800","13.8592","0.2225"
"13.9000","13.8792","0.2215"
"13.9200","13.8991","0.2225"
"13.9400","13.9192","0.2223"
"13.9600","13.9391","0.2241"
"13.9800","13.9591","0.2238"
"14.0000","13.9791","0.2253"
"14.0200","13.9992","0.2254"
"14.0400","14.0192","0.2269"
"14.0600","14.0391","0.2256"
"14.0800","14.0591","0.2262"
"14.1000","14.0791","0.2273"
"14.1200","14.0990","0.2288"
"14.1400","14.1191","0.2282"
"14.1600","14.1391","0.2297"
"14.1800","14.1591","0.2296"
"14.2000","14.1790","0.2309"
"14.2200","14.1992","0.2291"
"14.2400","14.2191","0.2308"
"14.2600","14.2391","0.2311"
"14.2800","14.2591","0.2329"
"14.3000","14.2791","0.2315"
"14.3200","14.2992","0.2330"
"14.3400","14.3191","0.2324"
"14.3600","14.3393","0.2348"
"14.3800","14.3590","0.2331"
"14.4000","14.3793","0.2351"
"14.4200","14.3992","0.2348"
"14.4400","14.4192","0.2367"
"14.4600","14.4391","0.2353"
"14.4800","14.4591","0.2369"
"14.5000","14.4791","0.2367"
"14.5200","14.4991","0.2380"
"14.5400","14.5191","0.2367"
"14.5600","14.5390","0.2379"
"14.5800","14.5591","0.2379"
"14.6000","14.5791","0.2380"
"14.6200","14.5992","0.2364"
"14.6400","14.6192","0.2373"
"14.6600","14.6391","0.2370"
"14.6800","14.6592","0.2372"
"14.7000","14.6791","0.2354"
"14.7200","14.6992","0.2367"
"14.7400","14.7192","0.2367"
"14.7600","14.7392","0.2366"
"14.7800","14.7593","0.2358"
"14.8000","14.7792","0.2370"
"14.8200","14.7992","0.2370"
"14.8400","14.8191","0.2355"
"14.8600","14.8392","0.2328"
"14.8800","14.8590","0.2330"
"14.9000","14.8791","0.2336"
"14.9200","14.8990","0.2339"
"14.9400","14.9191","0.2329"
"14.9600","14.9391","0.2336"
"14.9800","14.9591","0.2325"
"15.0000","14.9791","0.2319"
"15.0200","14.9991","0.2295"
"15.0400","15.0192","0.2305"
"15.0600","15.0391","0.2306"
"15.0800","15.0591","0.2311"
"15.1000","15.0792","0.2309"
"15.1200","15.0992","0.2322"
"15.1400","15.1192","0.2316"
"15.1600","15.1392","0.2321"
"15.1800","15.1593","0.2317"
"15.2000","15.1791","0.2328"
"15.2200","15.1991","0.2332"
"15.2400","15.2191","0.2330"
"15.2600","15.2391","0.2329"
"15.2800","15.2591","0.2345"
"15.3000","15.2790","0.2361"
"15.3200","15.2992","0.2360"
"15.3400","15.3191","0.2352"
"15.3600","15.3392","0.2357"
"15.3800","15.3590","0.2372"
"15.4000","15.3791","0.2372"
"15.4200","15.3991","0.2371"
"15.4400","15.4192","0.2374"
"15.4600","15.4391","0.2391"
"15.4800","15.4592","0.2384"
"15.5000","15.4792","0.2396"
"15.5200","15.4992","0.2399"
"15.5400","15.5192","0.2416"
"15.5600","15.5391","0.2405"
"15.5800","15.5591","0.2416"
"15.6000","15.5792","0.2417"
"15.6200","15.5991","0.2432"
"15.6400","15.6192","0.2419"
"15.6600","15.6391","0.2432"
"15.6800","15.6592","0.2433"
"15.7000","15.6791","0.2454"
"15.7200","15.6992","0.2443"
"15.7400","15.7191","0.2440"
"15.7600","15.7391","0.2426"
"15.7800","15.7592","0.2442"
"15.8000","15.7791","0.2432"
"15.8200","15.7991","0.2445"
"15.8400","15.8190","0.2445"
"15.8600","15.8392","0.2467"
"15.8800","15.8590","0.2452"
"15.9000","15.8791","0.2471"
"15.9200","15.8990","0.2462"
"15.9400","15.9191","0.2479"
"15.9600","15.9391","0.2463"
"15.9800","15.9591","0.2468"
"16.0000","15.9792","0.2443"
"16.0200","15.9991","0.2458"
"16.0400","16.0191","0.2439"
"16.0600","16.0391","0.2458"
"16.0800","16.0591","0.2452"
"16.1000","16.0791","0.2469"
"16.1200","16.0990","0.2456"
"16.1400","16.1190","0.2472"
"16.1600","16.1390","0.2473"
"16.1800","16.1590","0.2490"
"16.2000","16.1791","0.2478"
"16.2200","16.1991","0.2490"
"16.2400","16.2190","0.2486"
"16.2600","16.2392","0.2507"
"16.2800","16.2593","0.2483"
"16.3000","16.2791","0.2475"
"16.3200","16.2992","0.2469"
"16.3400","16.3191","0.2474"
"16.3600","16.3393","0.2465"
"16.3800","16.3592","0.2486"
"16.4000","16.3793","0.2487"
