Time,Displacement,Force
"2.2400","6.6754","0.4553"
"2.2600","6.7351","0.4560"
"2.2800","6.7951","0.4544"
"2.3000","6.8552","0.4562"
"2.3200","6.9153","0.4548"
"2.3400","6.9752","0.4554"
"2.3600","7.0354","0.4547"
"2.3800","7.0954","0.4557"
"2.4000","7.1553","0.4547"
"2.4200","7.2154","0.4560"
"2.4400","7.2755","0.4541"
"2.4600","7.3354","0.4555"
"2.4800","7.3955","0.4545"
"2.5000","7.4555","0.4540"
"2.5200","7.5154","0.4518"
"2.5400","7.5754","0.4497"
"2.5600","7.6354","0.4457"
"2.5800","7.6953","0.4439"
"2.6000","7.7555","0.4421"
"2.6200","7.8155","0.4424"
"2.6400","7.8754","0.4428"
"2.6600","7.9353","0.4428"
"2.6800","7.9954","0.4427"
"2.7000","8.0553","0.4428"
"2.7200","8.1154","0.4421"
"2.7400","8.1754","0.4412"
"2.7600","8.2353","0.4415"
"2.7800","8.2954","0.4422"
"2.8000","8.3554","0.4425"
"2.8200","8.4153","0.4416"
"2.8400","8.4750","0.4431"
"2.8600","8.5352","0.4439"
"2.8800","8.5952","0.4441"
"2.9000","8.6552","0.4427"
"2.9200","8.7152","0.4438"
"2.9400","8.7752","0.4430"
"2.9600","8.8354","0.4447"
"2.9800","8.8955","0.4427"
"3.0000","8.9554","0.4431"
"3.0200","9.0152","0.4425"
"3.0400","9.0752","0.4443"
"3.0600","9.1352","0.4431"
"3.0800","9.1953","0.4445"
"3.1000","9.2553","0.4436"
"3.1200","9.3154","0.4448"
"3.1400","9.3754","0.4433"
"3.1600","9.4354","0.4449"
"3.1800","9.4957","0.4437"
"3.2000","9.5555","0.4445"
"3.2200","9.6155","0.4436"
"3.2400","9.6754","0.4455"
"3.2600","9.7352","0.4446"
"3.2800","9.7953","0.4459"
"3.3000","9.8553","0.4457"
"3.3200","9.9152","0.4473"
"3.3400","9.9753","0.4467"
"3.3600","10.0353","0.4474"
"3.3800","10.0953","0.4466"
"3.4000","10.1553","0.4485"
"3.4200","10.2153","0.4488"
"3.4400","10.2752","0.4491"
"3.4600","10.3351","0.4482"
"3.4800","10.3952","0.4498"
"3.5000","10.4551","0.4501"
"3.5200","10.5151","0.4509"
"3.5400","10.5753","0.4513"
"3.5600","10.6353","0.4528"
"3.5800","10.6952","0.4532"
"3.6000","10.7554","0.4537"
"3.6200","10.8154","0.4542"
"3.6400","10.8753","0.4554"
"3.6600","10.9353","0.4564"
"3.6800","10.9953","0.4566"
"3.7000","11.0552","0.4574"
"3.7200","11.1154","0.4587"
"3.7400","11.1755","0.4598"
"3.7600","11.2353","0.4589"
"3.7800","11.2953","0.4606"
"3.8000","11.3553","0.4605"
"3.8200","11.4154","0.4618"
"3.8400","11.4754","0.4604"
"3.8600","11.5354","0.4622"
"3.8800","11.5954","0.4621"
"3.9000","11.6554","0.4643"
"3.9200","11.7154","0.4635"
"3.9400","11.7753","0.4662"
"3.9600","11.8352","0.4661"
"3.9800","11.8952","0.4683"
"4.0000","11.9552","0.4674"
"4.0200","12.0152","0.4709"
"4.0400","12.0753","0.4712"
"4.0600","12.1354","0.4731"
"4.0800","12.1953","0.4711"
"4.1000","12.2553","0.4750"
"4.1200","12.3155","0.4749"
"4.1400","12.3754","0.4778"
"4.1600","12.4354","0.4771"
"4.1800","12.4955","0.4797"
"4.2000","12.5553","0.4779"
"4.2200","12.6154","0.4803"
"4.2400","12.6755","0.4794"
"4.2600","12.7354","0.4821"
"4.2800","12.7953","0.4811"
"4.3000","12.8554","0.4828"
"4.3200","12.9154","0.4816"
"4.3400","12.9754","0.4848"
"4.3600","13.0354","0.4846"
"4.3800","13.0953","0.4868"
"4.4000","13.1553","0.4875"
"4.4200","13.2153","0.4904"
"4.4400","13.2753","0.4900"
"4.4600","13.3354","0.4918"
"4.4800","13.3953","0.4917"
"4.5000","13.4554","0.4940"
"4.5200","13.5152","0.4954"
"4.5400","13.5752","0.4974"
"4.5600","13.6352","0.4981"
"4.5800","13.6950","0.4995"
"4.6000","13.7550","0.5000"
"4.6200","13.8151","0.5013"
"4.6400","13.8750","0.5027"
"4.6600","13.9352","0.5051"
"4.6800","13.9954","0.5060"
"4.7000","14.0554","0.5060"
"4.7200","14.1155","0.5073"
"4.7400","14.1754","0.5090"
"4.7600","14.2353","0.5105"
"4.7800","14.2954","0.5109"
"4.8000","14.3555","0.5123"
"4.8200","14.4154","0.5127"
"4.8400","14.4754","0.5156"
"4.8600","14.5356","0.5151"
"4.8800","14.5955","0.5174"
"4.9000","14.6554","0.5177"
"4.9200","14.7154","0.5204"
"4.9400","14.7754","0.5196"
"4.9600","14.8354","0.5228"
"4.9800","14.8955","0.5219"
"5.0000","14.9554","0.5242"
"5.0200","15.0153","0.5229"
"5.0400","15.0752","0.5255"
"5.0600","15.1352","0.5251"
"5.0800","15.1952","0.5280"
"5.1000","15.2553","0.5273"
"5.1200","15.3153","0.5305"
"5.1400","15.3751","0.5301"
"5.1600","15.4351","0.5327"
"5.1800","15.4952","0.5316"
"5.2000","15.5552","0.5338"
"5.2200","15.6151","0.5342"
"5.2400","15.6751","0.5372"
"5.2600","15.7352","0.5377"
"5.2800","15.7953","0.5399"
"5.3000","15.8553","0.5395"
"5.3200","15.9154","0.5411"
"5.3400","15.9754","0.5406"
"5.3600","16.0355","0.5430"
"5.3800","16.0955","0.5425"
"5.4000","16.1556","0.5416"
"5.4200","16.2156","0.5405"
"5.4400","16.2754","0.5415"
"5.4600","16.3353","0.5425"
"5.4800","16.3954","0.5439"
"5.5000","16.4555","0.5451"
"5.5200","16.5153","0.5462"
"5.5400","16.5753","0.5479"
"5.5600","16.6354","0.5485"
"5.5800","16.6953","0.5499"
"5.6000","16.7554","0.5505"
"5.6200","16.8153","0.5522"
"5.6400","16.8752","0.5503"
"5.6600","16.9353","0.5505"
"5.6800","16.9954","0.5523"
"5.7000","17.0553","0.5534"
"5.7200","17.1153","0.5532"
"5.7400","17.1753","0.5564"
"5.7600","17.2352","0.5562"
"5.7800","17.2952","0.5592"
"5.8000","17.3552","0.5600"
"5.8200","17.4152","0.5617"
"5.8400","17.4753","0.5626"
"5.8600","17.5355","0.5650"
"5.8800","17.5955","0.5652"
"5.9000","17.6555","0.5685"
"5.9200","17.7155","0.5691"
"5.9400","17.7754","0.5707"
"5.9600","17.8354","0.5690"
"5.9800","17.8954","0.5724"
"6.0000","17.9553","0.5730"
"6.0200","18.0152","0.5752"
"6.0400","18.0753","0.5737"
"6.0600","18.1353","0.5767"
"6.0800","18.1954","0.5765"
"6.1000","18.2555","0.5794"
"6.1200","18.3154","0.5789"
"6.1400","18.3751","0.5821"
"6.1600","18.4353","0.5829"
"6.1800","18.4953","0.5856"
"6.2000","18.5552","0.5850"
"6.2200","18.6152","0.5866"
"6.2400","18.6751","0.5869"
"6.2600","18.7350","0.5891"
"6.2800","18.7950","0.5902"
"6.3000","18.8551","0.5923"
"6.3200","18.9152","0.5927"
"6.3400","18.9752","0.5932"
"6.3600","19.0352","0.5936"
"6.3800","19.0952","0.5952"
"6.4000","19.1554","0.5967"
"6.4200","19.2155","0.5979"
"6.4400","19.2755","0.5990"
"6.4600","19.3353","0.6007"
"6.4800","19.3953","0.6032"
"6.5000","19.4553","0.6048"
"6.5200","19.5154","0.6072"
"6.5400","19.5754","0.6091"
"6.5600","19.6353","0.6123"
"6.5800","19.6953","0.6126"
"6.6000","19.7554","0.6145"
"6.6200","19.8154","0.6153"
"6.6400","19.8753","0.6183"
"6.6600","19.9352","0.6178"
"6.6800","19.9953","0.6197"
"6.7000","20.0553","0.6201"
"6.7200","20.1153","0.6232"
"6.7400","20.1754","0.6239"
"6.7600","20.2353","0.6277"
"6.7800","20.2954","0.6291"
"6.8000","20.3553","0.6331"
"6.8200","20.4153","0.6332"
"6.8400","20.4751","0.6358"
"6.8600","20.5352","0.6365"
"6.8800","20.5952","0.6406"
"6.9000","20.6552","0.6407"
"6.9200","20.7152","0.6427"
"6.9400","20.7752","0.6417"
"6.9600","20.8352","0.6449"
"6.9800","20.8954","0.6455"
"7.0000","20.9554","0.6495"
"7.0200","21.0154","0.6510"
"7.0400","21.0755","0.6560"
"7.0600","21.1356","0.6578"
"7.0800","21.1953","0.6621"
"7.1000","21.2554","0.6645"
"7.1200","21.3154","0.6692"
"7.1400","21.3753","0.6713"
"7.1600","21.4353","0.6770"
"7.1800","21.4954","0.6797"
"7.2000","21.5554","0.6835"
"7.2200","21.6155","0.6859"
"7.2400","21.6756","0.6905"
"7.2600","21.7353","0.6941"
"7.2800","21.7951","0.6989"
"7.3000","21.8552","0.7022"
"7.3200","21.9152","0.7066"
"7.3400","21.9753","0.7107"
"7.3600","22.0354","0.7144"
"7.3800","22.0954","0.7183"
"7.4000","22.1554","0.7227"
"7.4200","22.2154","0.7280"
"7.4400","22.2752","0.7315"
"7.4600","22.3352","0.7365"
"7.4800","22.3953","0.7403"
"7.5000","22.4554","0.7447"
"7.5200","22.5153","0.7474"
"7.5400","22.5754","0.7530"
"7.5600","22.6354","0.7544"
"7.5800","22.6954","0.7578"
"7.6000","22.7557","0.7587"
"7.6200","22.8156","0.7628"
"7.6400","22.8754","0.7658"
"7.6600","22.9354","0.7720"
"7.6800","22.9955","0.7741"
"7.7000","23.0553","0.7801"
"7.7200","23.1153","0.7837"
"7.7400","23.1753","0.7904"
"7.7600","23.2352","0.7933"
"7.7800","23.2953","0.7997"
"7.8000","23.3554","0.8025"
"7.8200","23.4153","0.8074"
"7.8400","23.4752","0.8076"
"7.8600","23.5354","0.8120"
"7.8800","23.5954","0.8138"
"7.9000","23.6553","0.8195"
"7.9200","23.7152","0.8222"
"7.9400","23.7751","0.8274"
"7.9600","23.8350","0.8302"
"7.9800","23.8952","0.8357"
"8.0000","23.9551","0.8387"
"8.0200","24.0150","0.8443"
"8.0400","24.0752","0.8486"
"8.0600","24.1355","0.8543"
"8.0800","24.1954","0.8574"
"8.1000","24.2552","0.8640"
"8.1200","24.3153","0.8693"
"8.1400","24.3756","0.8739"
"8.1600","24.4357","0.8763"
"8.1800","24.4954","0.8820"
"8.2000","24.5552","0.8877"
"8.2200","24.6154","0.8941"
"8.2400","24.6756","0.8990"
"8.2600","24.7354","0.9045"
"8.2800","24.7954","0.9111"
"8.3000","24.8554","0.9169"
"8.3200","24.9153","0.9218"
"8.3400","24.9752","0.9272"
"8.3600","25.0352","0.9337"
"8.3800","25.0952","0.9394"
"8.4000","25.1551","0.9459"
"8.4200","25.2152","0.9525"
"8.4400","25.2753","0.9594"
"8.4600","25.3352","0.9645"
"8.4800","25.3952","0.9703"
"8.5000","25.4552","0.9734"
"8.5200","25.5151","0.9794"
"8.5400","25.5750","0.9834"
"8.5600","25.6350","0.9908"
"8.5800","25.6951","0.9966"
"8.6000","25.7553","1.0050"
"8.6200","25.8153","1.0099"
"8.6400","25.8754","1.0173"
"8.6600","25.9354","1.0230"
"8.6800","25.9955","1.0313"
"8.7000","26.0554","1.0364"
"8.7200","26.1156","1.0444"
"8.7400","26.1756","1.0499"
"8.7600","26.2354","1.0562"
"8.7800","26.2954","1.0606"
"8.8000","26.3554","1.0677"
"8.8200","26.4151","1.0728"
"8.8400","26.4752","1.0729"
"8.8600","26.5354","1.0704"
"8.8800","26.5952","1.0756"
"8.9000","26.6552","1.0824"
"8.9200","26.7155","1.0917"
"8.9400","26.7755","1.0977"
"8.9600","26.8353","1.1063"
"8.9800","26.8954","1.1146"
"9.0000","26.9554","1.1237"
"9.0200","27.0153","1.1313"
"9.0400","27.0752","1.1408"
"9.0600","27.1352","1.1488"
"9.0800","27.1952","1.1570"
"9.1000","27.2553","1.1649"
"9.1200","27.3153","1.1729"
"9.1400","27.3751","1.1809"
"9.1600","27.4352","1.1896"
"9.1800","27.4955","1.1975"
"9.2000","27.5554","1.2049"
"9.2200","27.6154","1.2103"
"9.2400","27.6754","1.2170"
"9.2600","27.7354","1.2253"
"9.2800","27.7954","1.2333"
"9.3000","27.8554","1.2419"
"9.3200","27.9153","1.2463"
"9.3400","27.9753","1.2499"
"9.3600","28.0354","1.2538"
"9.3800","28.0953","1.2602"
"9.4000","28.1552","1.2652"
"9.4200","28.2153","1.2717"
"9.4400","28.2754","1.2773"
"9.4600","28.3355","1.2853"
"9.4800","28.3955","1.2932"
"9.5000","28.4552","1.2995"
"9.5200","28.5150","1.3027"
"9.5400","28.5751","1.3095"
"9.5600","28.6353","1.3145"
"9.5800","28.6952","1.3229"
"9.6000","28.7552","1.3321"
"9.6200","28.8153","1.3431"
"9.6400","28.8751","1.3516"
"9.6600","28.9352","1.3636"
"9.6800","28.9954","1.3734"
"9.7000","29.0552","1.3840"
"9.7200","29.1152","1.3914"
"9.7400","29.1753","1.4022"
"9.7600","29.2352","1.4102"
"9.7800","29.2953","1.3978"
"9.8000","29.3553","1.3225"
"9.8200","29.4153","1.0955"
"9.8400","29.4753","0.9771"
"9.8600","29.5354","0.9677"
"9.8800","29.5954","0.9936"
"9.9000","29.6555","1.0219"
"9.9200","29.7154","1.0435"
"9.9400","29.7753","1.0641"
"9.9600","29.8353","1.0797"
"9.9800","29.8955","1.0957"
"10.0000","29.9554","1.1142"
"10.0200","30.0152","1.1345"
"10.0400","30.0753","1.1554"
"10.0600","30.1352","1.1771"
"10.0800","30.1951","1.1978"
"10.1000","30.2553","1.2180"
"10.1200","30.3153","1.2373"
"10.1400","30.3752","1.2573"
"10.1600","30.4353","1.2778"
"10.1800","30.4953","1.2970"
"10.2000","30.5552","1.3149"
"10.2200","30.6152","1.3330"
"10.2400","30.6753","1.3514"
"10.2600","30.7351","1.3684"
"10.2800","30.7952","1.3830"
"10.3000","30.8553","1.3961"
"10.3200","30.9152","1.4082"
"10.3400","30.9753","1.4220"
"10.3600","31.0354","1.4363"
"10.3800","31.0953","1.4511"
"10.4000","31.1553","1.4635"
"10.4200","31.2154","1.4736"
"10.4400","31.2754","1.4837"
"10.4600","31.3355","1.4955"
"10.4800","31.3954","1.5095"
"10.5000","31.4555","1.5216"
"10.5200","31.5153","1.5335"
"10.5400","31.5753","1.5458"
"10.5600","31.6352","1.5586"
"10.5800","31.6951","1.5684"
"10.6000","31.7553","1.5794"
"10.6200","31.8152","1.5901"
"10.6400","31.8753","1.6033"
"10.6600","31.9354","1.6125"
"10.6800","31.9955","1.6242"
"10.7000","32.0553","1.6354"
"10.7200","32.1153","1.6472"
"10.7400","32.1753","1.6566"
"10.7600","32.2352","1.6678"
"10.7800","32.2953","1.6781"
"10.8000","32.3552","1.6845"
"10.8200","32.4152","1.6909"
"10.8400","32.4753","1.7015"
"10.8600","32.5353","1.7079"
"10.8800","32.5953","1.7067"
"10.9000","32.6554","1.6106"
"10.9120","32.6915","1.3544"
"10.9260","32.7336","1.0919"
"10.9460","32.7934","0.9181"
"10.9660","32.8533","0.8997"
"10.9860","32.9134","0.9282"
"11.0060","32.9734","0.9590"
"11.0260","33.0333","0.9837"
"11.0460","33.0934","1.0038"
"11.0660","33.1534","1.0226"
"11.0860","33.2134","1.0421"
"11.1060","33.2734","1.0618"
"11.1260","33.3333","1.0796"
"11.1460","33.3932","1.0972"
"11.1660","33.4533","1.1156"
"11.1860","33.5133","1.1362"
"11.2060","33.5733","1.1556"
"11.2260","33.6331","1.1759"
"11.2460","33.6932","1.1976"
"11.2660","33.7532","1.2179"
"11.2860","33.8133","1.2378"
"11.3060","33.8732","1.2585"
"11.3260","33.9330","1.2793"
"11.3460","33.9931","1.3014"
"11.3660","34.0531","1.3214"
"11.3860","34.1133","1.3429"
"11.4060","34.1734","1.3639"
"11.4260","34.2333","1.3856"
"11.4460","34.2933","1.4055"
"11.4660","34.3534","1.4269"
"11.4860","34.4135","1.4462"
"11.5060","34.4733","1.4657"
"11.5260","34.5334","1.4856"
"11.5460","34.5936","1.5068"
"11.5660","34.6535","1.5262"
"11.5860","34.7134","1.5471"
"11.6060","34.7734","1.5666"
"11.6260","34.8334","1.5874"
"11.6460","34.8932","1.6067"
"11.6660","34.9533","1.6268"
"11.6860","35.0133","1.6437"
"11.7060","35.0732","1.6611"
"11.7260","35.1333","1.6725"
"11.7460","35.1934","1.6878"
"11.7660","35.2533","1.7054"
"11.7860","35.3132","1.7258"
"11.8060","35.3732","1.7455"
"11.8260","35.4332","1.7659"
"11.8460","35.4933","1.7841"
"11.8660","35.5533","1.8042"
"11.8860","35.6132","1.8214"
"11.9060","35.6733","1.8393"
"11.9260","35.7333","1.8550"
"11.9460","35.7932","1.8711"
"11.9660","35.8533","1.8862"
"11.9860","35.9133","1.9018"
"12.0060","35.9733","1.9127"
"12.0260","36.0334","1.7387"
"12.0450","36.0904","1.4824"
"12.0650","36.1503","1.3836"
"12.0850","36.2103","1.4007"
"12.1050","36.2704","1.4486"
"12.1250","36.3304","1.4918"
"12.1450","36.3904","1.5275"
"12.1650","36.4505","1.5604"
"12.1850","36.5104","1.5928"
"12.2050","36.5703","1.6245"
"12.2250","36.6303","1.6540"
"12.2450","36.6904","1.6836"
"12.2650","36.7502","1.7121"
"12.2850","36.8102","1.7436"
"12.3050","36.8703","1.7730"
"12.3250","36.9303","1.8027"
"12.3450","36.9904","1.8318"
"12.3650","37.0503","1.8596"
"12.3850","37.1102","1.8841"
"12.4050","37.1701","1.9104"
"12.4250","37.2302","1.9363"
"12.4450","37.2903","1.9610"
"12.4650","37.3502","1.9817"
"12.4850","37.4103","1.9846"
"12.5050","37.4703","1.9840"
"12.5250","37.5302","1.9989"
"12.5450","37.5904","2.0201"
"12.5650","37.6505","2.0426"
"12.5850","37.7104","2.0633"
"12.6050","37.7704","2.0815"
"12.6250","37.8303","2.0977"
"12.6450","37.8903","2.1087"
"12.6650","37.9504","2.1159"
"12.6850","38.0104","2.1288"
"12.7050","38.0704","2.1436"
"12.7250","38.1305","2.1597"
"12.7450","38.1906","2.1730"
"12.7650","38.2503","2.1833"
"12.7850","38.3102","2.1785"
"12.8050","38.3703","2.1501"
"12.8200","38.4153","1.8958"
"12.8370","38.4663","1.6385"
"12.8570","38.5264","1.5404"
"12.8770","38.5862","1.5751"
"12.8970","38.6462","1.6374"
"12.9170","38.7063","1.6927"
"12.9370","38.7664","1.7346"
"12.9570","38.8262","1.7750"
"12.9770","38.8862","1.8127"
"12.9970","38.9461","1.8473"
"13.0170","39.0062","1.8785"
"13.0370","39.0663","1.7743"
"13.0430","39.0843","1.4708"
"13.0480","39.0993","1.1660"
"13.0530","39.1143","0.8635"
"13.0580","39.1293","0.5838"
"13.0630","39.1442","0.3385"

