Time,Displacement,Force
"2.1200","6.3146","0.4323"
"2.1400","6.3745","0.4325"
"2.1600","6.4345","0.4333"
"2.1800","6.4945","0.4338"
"2.2000","6.5546","0.4353"
"2.2200","6.6146","0.4345"
"2.2400","6.6746","0.4355"
"2.2600","6.7348","0.4361"
"2.2800","6.7948","0.4373"
"2.3000","6.8548","0.4372"
"2.3200","6.9148","0.4381"
"2.3400","6.9747","0.4392"
"2.3600","7.0347","0.4406"
"2.3800","7.0947","0.4399"
"2.4000","7.1547","0.4405"
"2.4200","7.2148","0.4415"
"2.4400","7.2748","0.4435"
"2.4600","7.3348","0.4438"
"2.4800","7.3948","0.4444"
"2.5000","7.4549","0.4444"
"2.5200","7.5148","0.4445"
"2.5400","7.5747","0.4418"
"2.5600","7.6347","0.4399"
"2.5800","7.6947","0.4390"
"2.6000","7.7546","0.4397"
"2.6200","7.8146","0.4399"
"2.6400","7.8746","0.4408"
"2.6600","7.9344","0.4420"
"2.6800","7.9945","0.4438"
"2.7000","8.0547","0.4432"
"2.7200","8.1145","0.4436"
"2.7400","8.1744","0.4454"
"2.7600","8.2345","0.4464"
"2.7800","8.2945","0.4468"
"2.8000","8.3546","0.4471"
"2.8200","8.4147","0.4486"
"2.8400","8.4747","0.4482"
"2.8600","8.5346","0.4489"
"2.8800","8.5947","0.4491"
"2.9000","8.6548","0.4495"
"2.9200","8.7147","0.4503"
"2.9400","8.7747","0.4508"
"2.9600","8.8348","0.4512"
"2.9800","8.8946","0.4524"
"3.0000","8.9547","0.4516"
"3.0200","9.0149","0.4522"
"3.0400","9.0747","0.4541"
"3.0600","9.1347","0.4552"
"3.0800","9.1949","0.4527"
"3.1000","9.2546","0.4545"
"3.1200","9.3147","0.4560"
"3.1400","9.3747","0.4565"
"3.1600","9.4346","0.4563"
"3.1800","9.4946","0.4595"
"3.2000","9.5547","0.4593"
"3.2200","9.6146","0.4599"
"3.2400","9.6746","0.4609"
"3.2600","9.7347","0.4620"
"3.2800","9.7947","0.4606"
"3.3000","9.8546","0.4627"
"3.3200","9.9145","0.4636"
"3.3400","9.9745","0.4642"
"3.3600","10.0345","0.4645"
"3.3800","10.0946","0.4663"
"3.4000","10.1546","0.4652"
"3.4200","10.2145","0.4658"
"3.4400","10.2748","0.4670"
"3.4600","10.3348","0.4681"
"3.4800","10.3947","0.4670"
"3.5000","10.4547","0.4689"
"3.5200","10.5147","0.4698"
"3.5400","10.5745","0.4693"
"3.5600","10.6346","0.4689"
"3.5800","10.6947","0.4704"
"3.6000","10.7545","0.4712"
"3.6200","10.8146","0.4720"
"3.6400","10.8746","0.4728"
"3.6600","10.9348","0.4742"
"3.6800","10.9947","0.4755"
"3.7000","11.0548","0.4761"
"3.7200","11.1147","0.4761"
"3.7400","11.1746","0.4767"
"3.7600","11.2346","0.4783"
"3.7800","11.2946","0.4792"
"3.8000","11.3545","0.4797"
"3.8200","11.4146","0.4803"
"3.8400","11.4747","0.4823"
"3.8600","11.5347","0.4830"
"3.8800","11.5947","0.4840"
"3.9000","11.6547","0.4854"
"3.9200","11.7147","0.4879"
"3.9400","11.7748","0.4878"
"3.9600","11.8347","0.4886"
"3.9800","11.8946","0.4901"
"4.0000","11.9546","0.4922"
"4.0200","12.0148","0.4923"
"4.0400","12.0746","0.4935"
"4.0600","12.1347","0.4953"
"4.0800","12.1948","0.4969"
"4.1000","12.2547","0.4971"
"4.1200","12.3148","0.4990"
"4.1400","12.3748","0.4999"
"4.1600","12.4347","0.5023"
"4.1800","12.4947","0.5029"
"4.2000","12.5548","0.5039"
"4.2200","12.6146","0.5020"
"4.2400","12.6745","0.5020"
"4.2600","12.7346","0.5008"
"4.2800","12.7947","0.5024"
"4.3000","12.8548","0.5046"
"4.3200","12.9147","0.5073"
"4.3400","12.9746","0.5071"
"4.3600","13.0345","0.5084"
"4.3800","13.0946","0.5099"
"4.4000","13.1547","0.5117"
"4.4200","13.2144","0.5116"
"4.4400","13.2744","0.5112"
"4.4600","13.3345","0.5107"
"4.4800","13.3944","0.5115"
"4.5000","13.4545","0.5115"
"4.5200","13.5146","0.5132"
"4.5400","13.5745","0.5144"
"4.5600","13.6347","0.5155"
"4.5800","13.6950","0.5155"
"4.6000","13.7549","0.5166"
"4.6200","13.8147","0.5186"
"4.6400","13.8747","0.5207"
"4.6600","13.9347","0.5198"
"4.6800","13.9947","0.5215"
"4.7000","14.0547","0.5230"
"4.7200","14.1147","0.5252"
"4.7400","14.1746","0.5264"
"4.7600","14.2347","0.5284"
"4.7800","14.2948","0.5290"
"4.8000","14.3548","0.5301"
"4.8200","14.4147","0.5313"
"4.8400","14.4748","0.5335"
"4.8600","14.5347","0.5363"
"4.8800","14.5947","0.5371"
"4.9000","14.6546","0.5383"
"4.9200","14.7145","0.5400"
"4.9400","14.7745","0.5427"
"4.9600","14.8346","0.5441"
"4.9800","14.8944","0.5454"
"5.0000","14.9544","0.5469"
"5.0200","15.0147","0.5489"
"5.0400","15.0745","0.5492"
"5.0600","15.1346","0.5511"
"5.0800","15.1947","0.5530"
"5.1000","15.2545","0.5554"
"5.1200","15.3145","0.5563"
"5.1400","15.3746","0.5587"
"5.1600","15.4346","0.5603"
"5.1800","15.4947","0.5633"
"5.2000","15.5548","0.5632"
"5.2200","15.6148","0.5654"
"5.2400","15.6748","0.5663"
"5.2600","15.7350","0.5694"
"5.2800","15.7949","0.5692"
"5.3000","15.8546","0.5713"
"5.3200","15.9146","0.5726"
"5.3400","15.9747","0.5749"
"5.3600","16.0346","0.5744"
"5.3800","16.0947","0.5778"
"5.4000","16.1548","0.5795"
"5.4200","16.2147","0.5806"
"5.4400","16.2748","0.5807"
"5.4600","16.3347","0.5828"
"5.4800","16.3945","0.5840"
"5.5000","16.4546","0.5857"
"5.5200","16.5146","0.5857"
"5.5400","16.5745","0.5871"
"5.5600","16.6345","0.5886"
"5.5800","16.6947","0.5899"
"5.6000","16.7546","0.5889"
"5.6200","16.8147","0.5895"
"5.6400","16.8747","0.5907"
"5.6600","16.9347","0.5908"
"5.6800","16.9947","0.5908"
"5.7000","17.0548","0.5924"
"5.7200","17.1147","0.5932"
"5.7400","17.1747","0.5950"
"5.7600","17.2348","0.5957"
"5.7800","17.2948","0.5977"
"5.8000","17.3549","0.6003"
"5.8200","17.4149","0.6018"
"5.8400","17.4747","0.6026"
"5.8600","17.5348","0.6044"
"5.8800","17.5946","0.6073"
"5.9000","17.6546","0.6090"
"5.9200","17.7146","0.6111"
"5.9400","17.7747","0.6125"
"5.9600","17.8348","0.6150"
"5.9800","17.8946","0.6164"
"6.0000","17.9546","0.6188"
"6.0200","18.0145","0.6201"
"6.0400","18.0743","0.6237"
"6.0600","18.1346","0.6247"
"6.0800","18.1944","0.6269"
"6.1000","18.2543","0.6282"
"6.1200","18.3145","0.6315"
"6.1400","18.3747","0.6322"
"6.1600","18.4345","0.6346"
"6.1800","18.4945","0.6366"
"6.2000","18.5545","0.6401"
"6.2200","18.6146","0.6407"
"6.2400","18.6747","0.6433"
"6.2600","18.7348","0.6447"
"6.2800","18.7947","0.6471"
"6.3000","18.8547","0.6482"
"6.3200","18.9148","0.6514"
"6.3400","18.9749","0.6524"
"6.3600","19.0348","0.6539"
"6.3800","19.0948","0.6533"
"6.4000","19.1548","0.6561"
"6.4200","19.2147","0.6580"
"6.4400","19.2747","0.6612"
"6.4600","19.3347","0.6595"
"6.4800","19.3946","0.6634"
"6.5000","19.4546","0.6641"
"6.5200","19.5147","0.6674"
"6.5400","19.5747","0.6676"
"6.5600","19.6347","0.6712"
"6.5800","19.6947","0.6707"
"6.6000","19.7546","0.6692"
"6.6200","19.8146","0.6648"
"6.6400","19.8746","0.6656"
"6.6600","19.9345","0.6651"
"6.6800","19.9944","0.6673"
"6.7000","20.0547","0.6671"
"6.7200","20.1146","0.6687"
"6.7400","20.1745","0.6657"
"6.7600","20.2346","0.6650"
"6.7800","20.2946","0.6627"
"6.8000","20.3546","0.6631"
"6.8200","20.4146","0.6619"
"6.8400","20.4747","0.6611"
"6.8600","20.5347","0.6597"
"6.8800","20.5948","0.6616"
"6.9000","20.6549","0.6627"
"6.9200","20.7147","0.6632"
"6.9400","20.7747","0.6651"
"6.9600","20.8348","0.6674"
"6.9800","20.8947","0.6701"
"7.0000","20.9547","0.6710"
"7.0200","21.0146","0.6735"
"7.0400","21.0747","0.6765"
"7.0600","21.1349","0.6803"
"7.0800","21.1949","0.6824"
"7.1000","21.2547","0.6858"
"7.1200","21.3145","0.6874"
"7.1400","21.3746","0.6910"
"7.1600","21.4346","0.6922"
"7.1800","21.4947","0.6956"
"7.2000","21.5546","0.6974"
"7.2200","21.6146","0.7004"
"7.2400","21.6746","0.7017"
"7.2600","21.7346","0.7054"
"7.2800","21.7947","0.7074"
"7.3000","21.8547","0.7106"
"7.3200","21.9147","0.7108"
"7.3400","21.9747","0.7145"
"7.3600","22.0347","0.7146"
"7.3800","22.0947","0.7173"
"7.4000","22.1547","0.7178"
"7.4200","22.2147","0.7215"
"7.4400","22.2749","0.7241"
"7.4600","22.3349","0.7283"
"7.4800","22.3947","0.7309"
"7.5000","22.4549","0.7335"
"7.5200","22.5150","0.7303"
"7.5400","22.5748","0.7313"
"7.5600","22.6348","0.7333"
"7.5800","22.6946","0.7376"
"7.6000","22.7545","0.7406"
"7.6200","22.8146","0.7447"
"7.6400","22.8746","0.7463"
"7.6600","22.9346","0.7505"
"7.6800","22.9946","0.7538"
"7.7000","23.0546","0.7585"
"7.7200","23.1146","0.7616"
"7.7400","23.1746","0.7666"
"7.7600","23.2345","0.7713"
"7.7800","23.2944","0.7754"
"7.8000","23.3544","0.7791"
"7.8200","23.4145","0.7838"
"7.8400","23.4745","0.7890"
"7.8600","23.5345","0.7935"
"7.8800","23.5946","0.7972"
"7.9000","23.6546","0.8012"
"7.9200","23.7147","0.8063"
"7.9400","23.7750","0.8106"
"7.9600","23.8350","0.8152"
"7.9800","23.8948","0.8198"
"8.0000","23.9548","0.8251"
"8.0200","24.0148","0.8275"
"8.0400","24.0746","0.8316"
"8.0600","24.1348","0.8357"
"8.0800","24.1948","0.8409"
"8.1000","24.2546","0.8439"
"8.1200","24.3147","0.8500"
"8.1400","24.3748","0.8541"
"8.1600","24.4347","0.8598"
"8.1800","24.4945","0.8623"
"8.2000","24.5546","0.8691"
"8.2200","24.6146","0.8729"
"8.2400","24.6744","0.8780"
"8.2600","24.7345","0.8797"
"8.2800","24.7946","0.8848"
"8.3000","24.8545","0.8870"
"8.3200","24.9147","0.8928"
"8.3400","24.9748","0.8956"
"8.3600","25.0345","0.9028"
"8.3800","25.0944","0.9072"
"8.4000","25.1545","0.9143"
"8.4200","25.2144","0.9166"
"8.4400","25.2745","0.9248"
"8.4600","25.3346","0.9287"
"8.4800","25.3946","0.9364"
"8.5000","25.4547","0.9400"
"8.5200","25.5148","0.9480"
"8.5400","25.5749","0.9529"
"8.5600","25.6349","0.9599"
"8.5800","25.6949","0.9640"
"8.6000","25.7548","0.9707"
"8.6200","25.8147","0.9737"
"8.6400","25.8746","0.9783"
"8.6600","25.9344","0.9804"
"8.6800","25.9946","0.9867"
"8.7000","26.0547","0.9905"
"8.7200","26.1146","0.9955"
"8.7400","26.1747","0.9991"
"8.7600","26.2347","1.0058"
"8.7800","26.2947","1.0116"
"8.8000","26.3546","1.0178"
"8.8200","26.4147","1.0237"
"8.8400","26.4746","1.0310"
"8.8600","26.5344","1.0376"
"8.8800","26.5945","1.0438"
"8.9000","26.6546","1.0495"
"8.9200","26.7147","1.0565"
"8.9400","26.7747","1.0638"
"8.9600","26.8346","1.0700"
"8.9800","26.8946","1.0768"
"9.0000","26.9547","1.0836"
"9.0200","27.0148","1.0876"
"9.0400","27.0749","1.0849"
"9.0600","27.1348","1.0819"
"9.0800","27.1947","1.0734"
"9.1000","27.2547","1.0739"
"9.1200","27.3148","1.0774"
"9.1400","27.3747","1.0861"
"9.1600","27.4346","1.0937"
"9.1800","27.4947","1.1026"
"9.2000","27.5549","1.1088"
"9.2200","27.6147","1.1177"
"9.2400","27.6744","1.1245"
"9.2600","27.7346","1.1346"
"9.2800","27.7946","1.1405"
"9.3000","27.8547","1.1504"
"9.3200","27.9148","1.1569"
"9.3400","27.9746","1.1658"
"9.3600","28.0346","1.1701"
"9.3800","28.0946","1.1793"
"9.4000","28.1546","1.1853"
"9.4200","28.2144","1.1926"
"9.4400","28.2745","1.1552"
"9.4600","28.3345","0.9224"
"9.4800","28.3945","0.7777"
"9.5000","28.4546","0.7498"
"9.5200","28.5146","0.7632"
"9.5400","28.5745","0.7839"
"9.5600","28.6347","0.7974"
"9.5800","28.6946","0.8090"
"9.6000","28.7546","0.8208"
"9.6200","28.8147","0.8364"
"9.6400","28.8747","0.8504"
"9.6600","28.9347","0.8640"
"9.6800","28.9947","0.8766"
"9.7000","29.0548","0.8904"
"9.7200","29.1147","0.9034"
"9.7400","29.1747","0.9170"
"9.7600","29.2348","0.9298"
"9.7800","29.2948","0.9430"
"9.8000","29.3547","0.9556"
"9.8200","29.4146","0.9690"
"9.8400","29.4746","0.9817"
"9.8600","29.5347","0.9948"
"9.8800","29.5947","1.0074"
"9.9000","29.6546","1.0199"
"9.9200","29.7146","1.0341"
"9.9400","29.7747","1.0475"
"9.9600","29.8347","1.0609"
"9.9800","29.8945","1.0720"
"10.0000","29.9545","1.0861"
"10.0200","30.0146","1.0988"
"10.0400","30.0745","1.1130"
"10.0600","30.1346","1.1236"
"10.0800","30.1946","1.1335"
"10.1000","30.2545","1.1401"
"10.1200","30.3145","1.1496"
"10.1400","30.3746","1.1586"
"10.1600","30.4345","1.1705"
"10.1800","30.4947","1.1824"
"10.2000","30.5548","1.1955"
"10.2200","30.6148","1.2062"
"10.2400","30.6747","1.2177"
"10.2600","30.7347","1.2223"
"10.2800","30.7947","1.2272"
"10.3000","30.8547","1.2342"
"10.3200","30.9147","1.2469"
"10.3400","30.9747","1.2584"
"10.3600","31.0346","1.2711"
"10.3800","31.0946","1.2817"
"10.4000","31.1547","1.2947"
"10.4200","31.2148","1.3052"
"10.4400","31.2748","1.3179"
"10.4600","31.3345","1.3280"
"10.4800","31.3945","1.3416"
"10.5000","31.4546","1.3531"
"10.5200","31.5146","1.3653"
"10.5400","31.5746","1.3743"
"10.5600","31.6347","1.3860"
"10.5800","31.6946","1.3954"
"10.6000","31.7545","1.4056"
"10.6200","31.8146","1.4164"
"10.6400","31.8746","1.4283"
"10.6600","31.9345","1.4389"
"10.6800","31.9947","1.4494"
"10.7000","32.0548","1.4600"
"10.7200","32.1147","1.4711"
"10.7400","32.1746","1.4824"
"10.7600","32.2347","1.4918"
"10.7800","32.2947","1.5037"
"10.8000","32.3547","1.5131"
"10.8200","32.4149","1.5231"
"10.8400","32.4749","1.5308"
"10.8600","32.5348","1.5424"
"10.8800","32.5948","1.5496"
"10.9000","32.6547","1.5585"
"10.9200","32.7146","1.5641"
"10.9400","32.7747","1.5754"
"10.9600","32.8346","1.5838"
"10.9800","32.8945","1.5975"
"11.0000","32.9546","1.6066"
"11.0200","33.0147","1.6196"
"11.0400","33.0747","1.6265"
"11.0600","33.1346","1.6360"
"11.0800","33.1948","1.6408"
"11.1000","33.2547","1.6496"
"11.1200","33.3147","1.6564"
"11.1400","33.3746","1.6657"
"11.1600","33.4345","1.6687"
"11.1800","33.4945","1.6777"
"11.2000","33.5545","1.6846"
"11.2200","33.6146","1.6963"
"11.2400","33.6746","1.7048"
"11.2600","33.7347","1.7168"
"11.2800","33.7947","1.7250"
"11.3000","33.8547","1.7328"
"11.3200","33.9149","1.7370"
"11.3400","33.9748","1.7446"
"11.3600","34.0346","1.7515"
"11.3800","34.0948","1.7601"
"11.4000","34.1549","1.7646"
"11.4200","34.2148","1.7066"
"11.4380","34.2688","1.4438"
"11.4580","34.3288","1.2638"
"11.4780","34.3886","1.2297"
"11.4980","34.4486","1.2606"
"11.5180","34.5087","1.2932"
"11.5380","34.5685","1.3217"
"11.5580","34.6286","1.3453"
"11.5780","34.6887","1.3716"
"11.5980","34.7487","1.3956"
"11.6180","34.8085","1.4219"
"11.6380","34.8686","1.4460"
"11.6580","34.9286","1.4721"
"11.6780","34.9886","1.4963"
"11.6980","35.0486","1.5205"
"11.7180","35.1085","1.5443"
"11.7380","35.1685","1.5681"
"11.7580","35.2285","1.5912"
"11.7780","35.2886","1.6131"
"11.7980","35.3485","1.6353"
"11.8180","35.4086","1.6573"
"11.8380","35.4686","1.6786"
"11.8580","35.5287","1.6980"
"11.8780","35.5888","1.7176"
"11.8980","35.6487","1.7351"
"11.9180","35.7087","1.7519"
"11.9380","35.7687","1.7654"
"11.9580","35.8288","1.7808"
"11.9780","35.8887","1.7941"
"11.9980","35.9487","1.8069"
"12.0180","36.0087","1.8179"
"12.0380","36.0688","1.8301"
"12.0580","36.1289","1.8353"
"12.0780","36.1888","1.8371"
"12.0980","36.2485","1.8371"
"12.1180","36.3085","1.8468"
"12.1380","36.3685","1.8579"
"12.1580","36.4285","1.8719"
"12.1780","36.4886","1.8834"
"12.1980","36.5487","1.8979"
"12.2180","36.6087","1.9056"
"12.2380","36.6687","1.9042"
"12.2580","36.7287","1.8982"
"12.2780","36.7887","1.8725"
"12.2910","36.8277","1.6081"
"12.3030","36.8637","1.3457"
"12.3230","36.9237","1.1064"
"12.3430","36.9836","1.0682"
"12.3630","37.0435","1.1049"
"12.3830","37.1036","1.1469"
"12.4030","37.1637","1.1805"
"12.4230","37.2238","1.2065"
"12.4430","37.2839","1.2324"
"12.4630","37.3439","1.2570"
"12.4830","37.4037","1.2803"
"12.5030","37.4637","1.3047"
"12.5230","37.5238","1.3310"
"12.5430","37.5837","1.3580"
"12.5630","37.6437","1.3830"
"12.5830","37.7037","1.4083"
"12.6030","37.7636","1.4312"
"12.6230","37.8237","1.4563"
"12.6430","37.8837","1.4791"
"12.6630","37.9437","1.5047"
"12.6830","38.0037","1.5281"
"12.7030","38.0638","1.5540"
"12.7230","38.1236","1.5770"
"12.7430","38.1836","1.6039"
"12.7630","38.2436","1.6286"
"12.7830","38.3035","1.6548"
"12.8030","38.3636","1.6749"
"12.8230","38.4236","1.6040"
"12.8430","38.4835","1.4752"
"12.8630","38.5435","1.4433"
"12.8830","38.6035","1.4674"
"12.9030","38.6636","1.5094"
"12.9230","38.7237","1.5436"
"12.9430","38.7837","1.5773"
"12.9630","38.8436","1.6078"
"12.9830","38.9036","1.6429"
"13.0030","38.9637","1.6726"
"13.0230","39.0237","1.7040"
"13.0430","39.0838","1.7327"
"13.0630","39.1439","1.7641"
"13.0830","39.2038","1.7931"
"13.1030","39.2638","1.8228"
"13.1230","39.3238","1.8473"
"13.1430","39.3838","1.8731"
"13.1630","39.4436","1.8952"
"13.1830","39.5036","1.9206"
"13.2030","39.5635","1.9448"
"13.2230","39.6235","1.9716"
"13.2430","39.6835","1.9962"
"13.2630","39.7435","2.0190"
"13.2830","39.8034","2.0400"
"13.3030","39.8636","2.0622"
"13.3230","39.9237","2.0835"
"13.3430","39.9836","2.1029"
"13.3630","40.0435","2.1173"
"13.3830","40.1036","2.1321"
"13.4030","40.1635","2.1500"
"13.4230","40.2234","2.1683"
"13.4430","40.2836","2.1873"
"13.4630","40.3436","2.1725"
"13.4820","40.4005","1.9173"
"13.5020","40.4606","1.7309"
"13.5220","40.5207","1.7068"
"13.5420","40.5807","1.7528"
"13.5620","40.6408","1.8096"
"13.5820","40.7009","1.8555"
"13.6020","40.7607","1.8953"
"13.6220","40.8208","1.9282"
"13.6420","40.8808","1.9341"
"13.6620","40.9407","1.8080"
"13.6730","40.9736","1.5526"
"13.6780","40.9887","1.2922"
"13.6830","41.0037","1.0087"
"13.6880","41.0187","0.7367"
"13.6940","41.0367","0.4488"
"13.6960","41.0427","0.3639"

