Time,Displacement,Force,Total cycle count,Cycle count
(s),(mm),(N),,
"0.0000","0.0000","0.0000","0.0000","0.0000"
"0.0200","0.0000","0.0001","0.0000","0.0000"
"0.0260","0.0000","-0.0003","0.0000","0.0000"
"0.0460","0.0391","0.0420","0.0000","0.0000"
"0.0660","0.1537","0.0795","0.0000","0.0000"
"0.0860","0.2617","0.0658","0.0000","0.0000"
"0.1060","0.3889","0.0949","0.0000","0.0000"
"0.1260","0.5129","0.0958","0.0000","0.0000"
"0.1460","0.6346","0.1213","0.0000","0.0000"
"0.1660","0.7563","0.1310","0.0000","0.0000"
"0.1860","0.8775","0.1518","0.0000","0.0000"
"0.2060","0.9978","0.1516","0.0000","0.0000"
"0.2260","1.1180","0.1702","0.0000","0.0000"
"0.2460","1.2381","0.1730","0.0000","0.0000"
"0.2660","1.3583","0.1868","0.0000","0.0000"
"0.2860","1.4785","0.1880","0.0000","0.0000"
"0.3060","1.5987","0.1999","0.0000","0.0000"
"0.3260","1.7186","0.2020","0.0000","0.0000"
"0.3460","1.8386","0.2133","0.0000","0.0000"
"0.3660","1.9586","0.2147","0.0000","0.0000"
"0.3860","2.0787","0.2255","0.0000","0.0000"
"0.4060","2.1986","0.2281","0.0000","0.0000"
"0.4260","2.3188","0.2366","0.0000","0.0000"
"0.4460","2.4388","0.2375","0.0000","0.0000"
"0.4660","2.5586","0.2445","0.0000","0.0000"
"0.4860","2.6786","0.2480","0.0000","0.0000"
"0.5060","2.7985","0.2541","0.0000","0.0000"
"0.5260","2.9184","0.2547","0.0000","0.0000"
"0.5460","3.0385","0.2601","0.0000","0.0000"
"0.5660","3.1584","0.2611","0.0000","0.0000"
"0.5860","3.2782","0.2648","0.0000","0.0000"
"0.6060","3.3983","0.2630","0.0000","0.0000"
"0.6260","3.5183","0.2646","0.0000","0.0000"
"0.6460","3.6382","0.2642","0.0000","0.0000"
"0.6660","3.7585","0.2659","0.0000","0.0000"
"0.6860","3.8787","0.2643","0.0000","0.0000"
"0.7060","3.9987","0.2663","0.0000","0.0000"
"0.7260","4.1186","0.2667","0.0000","0.0000"
"0.7460","4.2384","0.2677","0.0000","0.0000"
"0.7660","4.3584","0.2675","0.0000","0.0000"
"0.7860","4.4785","0.2698","0.0000","0.0000"
"0.8060","4.5987","0.2712","0.0000","0.0000"
"0.8260","4.7186","0.2713","0.0000","0.0000"
"0.8460","4.8383","0.2691","0.0000","0.0000"
"0.8660","4.9581","0.2694","0.0000","0.0000"
"0.8860","5.0781","0.2687","0.0000","0.0000"
"0.9060","5.1984","0.2690","0.0000","0.0000"
"0.9260","5.3186","0.2672","0.0000","0.0000"
"0.9460","5.4386","0.2674","0.0000","0.0000"
"0.9660","5.5584","0.2681","0.0000","0.0000"
"0.9860","5.6784","0.2686","0.0000","0.0000"
"1.0060","5.7985","0.2686","0.0000","0.0000"
"1.0260","5.9186","0.2679","0.0000","0.0000"
"1.0460","6.0387","0.2673","0.0000","0.0000"
"1.0660","6.1586","0.2672","0.0000","0.0000"
"1.0860","6.2783","0.2664","0.0000","0.0000"
"1.1060","6.3983","0.2644","0.0000","0.0000"
"1.1260","6.5185","0.2617","0.0000","0.0000"
"1.1460","6.6385","0.2597","0.0000","0.0000"
"1.1660","6.7587","0.2590","0.0000","0.0000"
"1.1860","6.8789","0.2606","0.0000","0.0000"
"1.2060","6.9987","0.2600","0.0000","0.0000"
"1.2260","7.1186","0.2607","0.0000","0.0000"
"1.2460","7.2385","0.2590","0.0000","0.0000"
"1.2660","7.3586","0.2587","0.0000","0.0000"
"1.2860","7.4788","0.2575","0.0000","0.0000"
"1.3060","7.5988","0.2570","0.0000","0.0000"
"1.3260","7.7186","0.2568","0.0000","0.0000"
"1.3460","7.8383","0.2588","0.0000","0.0000"
"1.3660","7.9581","0.2588","0.0000","0.0000"
"1.3860","8.0782","0.2586","0.0000","0.0000"
"1.4060","8.1982","0.2579","0.0000","0.0000"
"1.4260","8.3183","0.2594","0.0000","0.0000"
"1.4460","8.4386","0.2603","0.0000","0.0000"
"1.4660","8.5585","0.2614","0.0000","0.0000"
"1.4860","8.6784","0.2619","0.0000","0.0000"
"1.5060","8.7985","0.2647","0.0000","0.0000"
"1.5260","8.9187","0.2660","0.0000","0.0000"
"1.5460","9.0388","0.2660","0.0000","0.0000"
"1.5660","9.1588","0.2660","0.0000","0.0000"
"1.5860","9.2785","0.2676","0.0000","0.0000"
"1.6060","9.3985","0.2688","0.0000","0.0000"
"1.6260","9.5185","0.2697","0.0000","0.0000"
"1.6460","9.6385","0.2706","0.0000","0.0000"
"1.6660","9.7586","0.2733","0.0000","0.0000"
"1.6860","9.8786","0.2744","0.0000","0.0000"
"1.7060","9.9985","0.2756","0.0000","0.0000"
"1.7260","10.1185","0.2751","0.0000","0.0000"
"1.7460","10.2384","0.2792","0.0000","0.0000"
"1.7660","10.3586","0.2818","0.0000","0.0000"
"1.7860","10.4786","0.2821","0.0000","0.0000"
"1.8060","10.5986","0.2820","0.0000","0.0000"
"1.8260","10.7186","0.2812","0.0000","0.0000"
"1.8460","10.8385","0.2783","0.0000","0.0000"
"1.8660","10.9584","0.2789","0.0000","0.0000"
"1.8860","11.0785","0.2810","0.0000","0.0000"
"1.9060","11.1985","0.2830","0.0000","0.0000"
"1.9260","11.3186","0.2821","0.0000","0.0000"
"1.9460","11.4385","0.2818","0.0000","0.0000"
"1.9660","11.5584","0.2833","0.0000","0.0000"
"1.9860","11.6784","0.2869","0.0000","0.0000"
"2.0060","11.7984","0.2889","0.0000","0.0000"
"2.0260","11.9185","0.2900","0.0000","0.0000"
"2.0400","12.0026","0.2910","0.5000","0.5000"
"2.0410","12.0086","0.2910","0.5000","0.5000"
"2.0420","12.0146","0.2910","0.5000","0.5000"
"2.0620","12.0450","0.1992","0.5000","0.5000"
"2.0820","11.9233","0.1470","0.5000","0.5000"
"2.1020","11.8205","0.2382","0.5000","0.5000"
"2.1220","11.6951","0.2367","0.5000","0.5000"
"2.1420","11.5709","0.2566","0.5000","0.5000"
"2.1620","11.4496","0.2343","0.5000","0.5000"
"2.1820","11.3285","0.2318","0.5000","0.5000"
"2.2020","11.2075","0.2059","0.5000","0.5000"
"2.2220","11.0869","0.2094","0.5000","0.5000"
"2.2420","10.9664","0.1870","0.5000","0.5000"
"2.2620","10.8463","0.1877","0.5000","0.5000"
"2.2820","10.7262","0.1696","0.5000","0.5000"
"2.3020","10.6062","0.1687","0.5000","0.5000"
"2.3220","10.4863","0.1506","0.5000","0.5000"
"2.3420","10.3662","0.1500","0.5000","0.5000"
"2.3620","10.2462","0.1337","0.5000","0.5000"
"2.3820","10.1262","0.1336","0.5000","0.5000"
"2.4020","10.0062","0.1175","0.5000","0.5000"
"2.4220","9.8864","0.1154","0.5000","0.5000"
"2.4420","9.7664","0.1017","0.5000","0.5000"
"2.4620","9.6462","0.0988","0.5000","0.5000"
"2.4820","9.5260","0.0869","0.5000","0.5000"
"2.5020","9.4060","0.0827","0.5000","0.5000"
"2.5220","9.2861","0.0706","0.5000","0.5000"
"2.5420","9.1662","0.0682","0.5000","0.5000"
"2.5620","9.0463","0.0561","0.5000","0.5000"
"2.5820","8.9262","0.0518","0.5000","0.5000"
"2.6020","8.8063","0.0416","0.5000","0.5000"
"2.6220","8.6861","0.0383","0.5000","0.5000"
"2.6420","8.5662","0.0290","0.5000","0.5000"
"2.6620","8.4464","0.0231","0.5000","0.5000"
"2.6820","8.3264","0.0141","0.5000","0.5000"
"2.7020","8.2062","0.0102","0.5000","0.5000"
"2.7220","8.0860","-0.0002","0.5000","0.5000"
"2.7420","7.9659","-0.0049","0.5000","0.5000"
"2.7620","7.8461","-0.0110","0.5000","0.5000"
"2.7820","7.7260","-0.0166","0.5000","0.5000"
"2.8020","7.6062","-0.0240","0.5000","0.5000"
"2.8220","7.4861","-0.0307","0.5000","0.5000"
"2.8420","7.3659","-0.0392","0.5000","0.5000"
"2.8620","7.2459","-0.0428","0.5000","0.5000"
"2.8820","7.1258","-0.0489","0.5000","0.5000"
"2.9020","7.0060","-0.0539","0.5000","0.5000"
"2.9220","6.8862","-0.0623","0.5000","0.5000"
"2.9420","6.7663","-0.0660","0.5000","0.5000"
"2.9620","6.6462","-0.0736","0.5000","0.5000"
"2.9820","6.5260","-0.0791","0.5000","0.5000"
"3.0020","6.4060","-0.0843","0.5000","0.5000"
"3.0220","6.2859","-0.0885","0.5000","0.5000"
"3.0420","6.1662","-0.0957","0.5000","0.5000"
"3.0620","6.0462","-0.1018","0.5000","0.5000"
"3.0820","5.9260","-0.1078","0.5000","0.5000"
"3.1020","5.8058","-0.1114","0.5000","0.5000"
"3.1220","5.6858","-0.1179","0.5000","0.5000"
"3.1420","5.5660","-0.1230","0.5000","0.5000"
"3.1620","5.4462","-0.1276","0.5000","0.5000"
"3.1820","5.3262","-0.1326","0.5000","0.5000"
"3.2020","5.2061","-0.1401","0.5000","0.5000"
"3.2220","5.0862","-0.1439","0.5000","0.5000"
"3.2420","4.9661","-0.1492","0.5000","0.5000"
"3.2620","4.8461","-0.1527","0.5000","0.5000"
"3.2820","4.7262","-0.1586","0.5000","0.5000"
"3.3020","4.6062","-0.1642","0.5000","0.5000"
"3.3220","4.4861","-0.1698","0.5000","0.5000"
"3.3420","4.3661","-0.1740","0.5000","0.5000"
"3.3620","4.2459","-0.1796","0.5000","0.5000"
"3.3820","4.1260","-0.1837","0.5000","0.5000"
"3.4020","4.0061","-0.1888","0.5000","0.5000"
"3.4220","3.8863","-0.1936","0.5000","0.5000"
"3.4420","3.7663","-0.2004","0.5000","0.5000"
"3.4620","3.6463","-0.2053","0.5000","0.5000"
"3.4820","3.5260","-0.2095","0.5000","0.5000"
"3.5020","3.4061","-0.2126","0.5000","0.5000"
"3.5220","3.2862","-0.2191","0.5000","0.5000"
"3.5420","3.1662","-0.2247","0.5000","0.5000"
"3.5620","3.0463","-0.2301","0.5000","0.5000"
"3.5820","2.9260","-0.2338","0.5000","0.5000"
"3.6020","2.8059","-0.2402","0.5000","0.5000"
"3.6220","2.6859","-0.2439","0.5000","0.5000"
"3.6420","2.5661","-0.2491","0.5000","0.5000"
"3.6620","2.4462","-0.2548","0.5000","0.5000"
"3.6820","2.3261","-0.2622","0.5000","0.5000"
"3.7020","2.2061","-0.2670","0.5000","0.5000"
"3.7220","2.0859","-0.2725","0.5000","0.5000"
"3.7420","1.9660","-0.2770","0.5000","0.5000"
"3.7620","1.8461","-0.2832","0.5000","0.5000"
"3.7820","1.7263","-0.2891","0.5000","0.5000"
"3.8020","1.6062","-0.2954","0.5000","0.5000"
"3.8220","1.4860","-0.3021","0.5000","0.5000"
"3.8420","1.3660","-0.3096","0.5000","0.5000"
"3.8620","1.2459","-0.3150","0.5000","0.5000"
"3.8820","1.1260","-0.3221","0.5000","0.5000"
"3.9020","1.0060","-0.3286","0.5000","0.5000"
"3.9220","0.8861","-0.3375","0.5000","0.5000"
"3.9420","0.7661","-0.3452","0.5000","0.5000"
"3.9620","0.6462","-0.3530","0.5000","0.5000"
"3.9820","0.5259","-0.3602","0.5000","0.5000"
"4.0020","0.4059","-0.3682","0.5000","0.5000"
"4.0220","0.2861","-0.3727","0.5000","0.5000"
"4.0420","0.1665","-0.3738","0.5000","0.5000"
"4.0620","0.0465","-0.3742","0.5000","0.5000"
"4.0700","-0.0016","-0.3748","1.0000","1.0000"
"4.0710","-0.0076","-0.3748","1.0000","1.0000"
"4.0720","-0.0136","-0.3749","1.0000","1.0000"
"4.0920","-0.0451","-0.2824","1.0000","1.0000"
"4.1120","0.0754","-0.2320","1.0000","1.0000"
"4.1320","0.1774","-0.3315","1.0000","1.0000"
"4.1520","0.3034","-0.3372","1.0000","1.0000"
"4.1720","0.4280","-0.3627","1.0000","1.0000"
"4.1920","0.5495","-0.3368","1.0000","1.0000"
"4.2120","0.6709","-0.3290","1.0000","1.0000"
"4.2320","0.7921","-0.2933","1.0000","1.0000"
"4.2520","0.9128","-0.2895","1.0000","1.0000"
"4.2720","1.0330","-0.2594","1.0000","1.0000"
"4.2920","1.1531","-0.2548","1.0000","1.0000"
"4.3120","1.2731","-0.2313","1.0000","1.0000"
"4.3320","1.3932","-0.2286","1.0000","1.0000"
"4.3520","1.5135","-0.2067","1.0000","1.0000"
"4.3720","1.6338","-0.2064","1.0000","1.0000"
"4.3920","1.7537","-0.1890","1.0000","1.0000"
"4.4120","1.8736","-0.1890","1.0000","1.0000"
"4.4320","1.9935","-0.1702","1.0000","1.0000"
"4.4520","2.1136","-0.1689","1.0000","1.0000"
"4.4720","2.2337","-0.1554","1.0000","1.0000"
"4.4920","2.3539","-0.1545","1.0000","1.0000"
"4.5120","2.4738","-0.1424","1.0000","1.0000"
"4.5320","2.5936","-0.1399","1.0000","1.0000"
"4.5520","2.7136","-0.1285","1.0000","1.0000"
"4.5720","2.8336","-0.1273","1.0000","1.0000"
