Time,Displacement,Force,Total cycle count,Cycle count
(s),(mm),(N),,
"0.0000","0.1875","0.0000","0.0000","0.0000"
"0.0200","0.1875","0.0011","0.0000","0.0000"
"0.0270","0.1875","0.0011","0.0000","0.0000"
"0.0470","0.2049","0.0183","0.0000","0.0000"
"0.0670","0.2590","0.0493","0.0000","0.0000"
"0.0870","0.3089","0.0683","0.0000","0.0000"
"0.1070","0.3743","0.1325","0.0000","0.0000"
"0.1270","0.4383","0.1873","0.0000","0.0000"
"0.1470","0.5003","0.2536","0.0000","0.0000"
"0.1670","0.5615","0.2978","0.0000","0.0000"
"0.1870","0.6224","0.3366","0.0000","0.0000"
"0.2070","0.6830","0.3545","0.0000","0.0000"
"0.2270","0.7432","0.3762","0.0000","0.0000"
"0.2470","0.8028","0.3857","0.0000","0.0000"
"0.2670","0.8629","0.4014","0.0000","0.0000"
"0.2870","0.9235","0.4059","0.0000","0.0000"
"0.3070","0.9837","0.4177","0.0000","0.0000"
"0.3270","1.0435","0.4223","0.0000","0.0000"
"0.3470","1.1033","0.4319","0.0000","0.0000"
"0.3670","1.1634","0.4348","0.0000","0.0000"
"0.3870","1.2236","0.4439","0.0000","0.0000"
"0.4070","1.2834","0.4470","0.0000","0.0000"
"0.4270","1.3428","0.4544","0.0000","0.0000"
"0.4470","1.4029","0.4572","0.0000","0.0000"
"0.4670","1.4636","0.4636","0.0000","0.0000"
"0.4870","1.5238","0.4657","0.0000","0.0000"
"0.5070","1.5837","0.4709","0.0000","0.0000"
"0.5270","1.6437","0.4726","0.0000","0.0000"
"0.5470","1.7034","0.4781","0.0000","0.0000"
"0.5670","1.7630","0.4805","0.0000","0.0000"
"0.5870","1.8233","0.4855","0.0000","0.0000"
"0.6070","1.8836","0.4872","0.0000","0.0000"
"0.6270","1.9430","0.4905","0.0000","0.0000"
"0.6470","2.0033","0.4941","0.0000","0.0000"
"0.6670","2.0637","0.4970","0.0000","0.0000"
"0.6870","2.1237","0.4992","0.0000","0.0000"
"0.7070","2.1836","0.5031","0.0000","0.0000"
"0.7270","2.2432","0.5051","0.0000","0.0000"
"0.7470","2.3028","0.5089","0.0000","0.0000"
"0.7670","2.3632","0.5110","0.0000","0.0000"
"0.7870","2.4235","0.5136","0.0000","0.0000"
"0.8070","2.4833","0.5152","0.0000","0.0000"
"0.8270","2.5434","0.5182","0.0000","0.0000"
"0.8470","2.6039","0.5205","0.0000","0.0000"
"0.8670","2.6638","0.5230","0.0000","0.0000"
"0.8870","2.7236","0.5250","0.0000","0.0000"
"0.9070","2.7833","0.5271","0.0000","0.0000"
"0.9270","2.8433","0.5298","0.0000","0.0000"
"0.9470","2.9035","0.5320","0.0000","0.0000"
"0.9670","2.9631","0.5347","0.0000","0.0000"
"0.9870","3.0227","0.5362","0.0000","0.0000"
"1.0070","3.0829","0.5393","0.0000","0.0000"
"1.0270","3.1435","0.5411","0.0000","0.0000"
"1.0470","3.2034","0.5429","0.0000","0.0000"
"1.0670","3.2634","0.5445","0.0000","0.0000"
"1.0870","3.3234","0.5466","0.0000","0.0000"
"1.1070","3.3833","0.5484","0.0000","0.0000"
"1.1270","3.4432","0.5511","0.0000","0.0000"
"1.1470","3.5034","0.5516","0.0000","0.0000"
"1.1670","3.5631","0.5535","0.0000","0.0000"
"1.1870","3.6231","0.5551","0.0000","0.0000"
"1.2070","3.6832","0.5573","0.0000","0.0000"
"1.2270","3.7434","0.5572","0.0000","0.0000"
"1.2470","3.8035","0.5594","0.0000","0.0000"
"1.2670","3.8633","0.5605","0.0000","0.0000"
"1.2870","3.9231","0.5623","0.0000","0.0000"
"1.3070","3.9833","0.5627","0.0000","0.0000"
"1.3130","4.0013","0.5634","0.5000","0.5000"
"1.3140","4.0043","0.5635","0.5000","0.5000"
"1.3150","4.0074","0.5637","0.5000","0.5000"
"1.3350","4.0227","0.5199","0.5000","0.5000"
"1.3550","3.9672","0.4965","0.5000","0.5000"
"1.3750","3.9163","0.5366","0.5000","0.5000"
"1.3950","3.8519","0.5340","0.5000","0.5000"
"1.4150","3.7887","0.5465","0.5000","0.5000"
"1.4350","3.7272","0.5364","0.5000","0.5000"
"1.4550","3.6662","0.5349","0.5000","0.5000"
"1.4750","3.6055","0.5214","0.5000","0.5000"
"1.4950","3.5451","0.5222","0.5000","0.5000"
"1.5150","3.4846","0.5094","0.5000","0.5000"
"1.5350","3.4244","0.5087","0.5000","0.5000"
"1.5550","3.3642","0.4983","0.5000","0.5000"
"1.5750","3.3039","0.4975","0.5000","0.5000"
"1.5950","3.2440","0.4880","0.5000","0.5000"
"1.6150","3.1840","0.4852","0.5000","0.5000"
"1.6350","3.1240","0.4758","0.5000","0.5000"
"1.6550","3.0639","0.4738","0.5000","0.5000"
"1.6750","3.0039","0.4653","0.5000","0.5000"
"1.6950","2.9438","0.4633","0.5000","0.5000"
"1.7150","2.8839","0.4548","0.5000","0.5000"
"1.7350","2.8239","0.4518","0.5000","0.5000"
"1.7550","2.7638","0.4444","0.5000","0.5000"
"1.7750","2.7038","0.4401","0.5000","0.5000"
